process,event_uid,score,u,n_selected_jets,HT,mHH,pT_H1,pT_H2,pt5
signal,signal|75|1819,0.9999996423721313,6.446568645551905,4,475.6015930175781,493.4409173642311,247.68764381092004,210.93907883941102,0.0
signal,signal|149|1415,0.9999996423721313,6.446568645551905,5,756.7947998046875,1271.8132951292316,353.61277362607433,146.6246063782391,54.38737869262695
signal,signal|42|803,0.9999996423721313,6.446568645551905,5,637.7250366210938,708.2614034487609,220.02879425081284,223.0304526761468,33.96998596191406
signal,signal|42|605,0.9999996423721313,6.446568645551905,4,440.3094787597656,444.8600849828585,225.94276905198916,190.7789348541614,0.0
signal,signal|18|1526,0.9999996423721313,6.446568645551905,4,439.8350524902344,425.131004734245,282.39135641805814,121.55318149604784,0.0
signal,signal|136|841,0.9999996423721313,6.446568645551905,5,638.9649658203125,712.4798797548059,303.332344210897,220.13495818279924,34.74061584472656
signal,signal|162|1148,0.9999996423721313,6.446568645551905,5,450.67425537109375,438.7183045168859,203.783637300006,180.3316065452416,31.563434600830078
signal,signal|162|1640,0.9999996423721313,6.446568645551905,4,375.3670959472656,388.99742025232763,136.87610451705018,154.31518363078038,0.0
signal,signal|103|1864,0.9999996423721313,6.446568645551905,4,377.4790344238281,400.010793441333,166.2247431737885,191.3607905793574,0.0
signal,signal|76|867,0.9999996423721313,6.446568645551905,6,351.62017822265625,317.1197334975711,80.46003661286557,30.971404673399054,37.25517272949219
signal,signal|178|1442,0.9999996423721313,6.446568645551905,4,517.912841796875,545.034331906407,237.7222989985424,211.66582004526916,0.0
signal,signal|0|136,0.9999996423721313,6.446568645551905,4,559.69775390625,571.0218813243076,246.05362582460816,222.63959069572277,0.0
signal,signal|199|1099,0.9999996423721313,6.446568645551905,5,588.7547607421875,643.9662631526703,201.8396248213663,199.19322244521413,52.32985305786133
signal,signal|93|2283,0.9999996423721313,6.446568645551905,6,412.4253845214844,714.6085252778086,79.09735727095286,79.69017449502134,35.15135955810547
signal,signal|194|2480,0.9999996423721313,6.446568645551905,5,424.15338134765625,788.9646683851561,142.62602865512946,74.55240749066668,41.12635040283203
signal,signal|33|1752,0.9999996423721313,6.446568645551905,7,513.9487915039062,454.8310562251225,221.435896216241,154.05383939508468,39.561866760253906
signal,signal|182|413,0.9999996423721313,6.446568645551905,4,738.7024536132812,824.6002432251547,315.1874666715991,292.54802624808104,0.0
signal,signal|132|1420,0.9999996423721313,6.446568645551905,5,505.5625,515.7998465833277,223.9418256632416,199.90674515722935,35.48311996459961
signal,signal|33|1382,0.9999996423721313,6.446568645551905,6,401.84527587890625,430.7768550355374,127.56956015740737,186.8914809116257,33.82484436035156
signal,signal|29|576,0.9999996423721313,6.446568645551905,4,489.80126953125,559.9333426749637,207.00365785953812,172.82661130217065,0.0
signal,signal|156|1947,0.9999996423721313,6.446568645551905,4,540.260986328125,587.5166409848811,249.62605557663838,229.59568113916575,0.0
signal,signal|88|1276,0.9999996423721313,6.446568645551905,6,456.5397644042969,435.7996913622072,189.43799304209577,150.6569510671465,47.006526947021484
signal,signal|134|1673,0.9999996423721313,6.446568645551905,4,469.5167541503906,476.01833940839595,160.90424864335665,156.86175231058598,0.0
signal,signal|133|177,0.9999996423721313,6.446568645551905,4,330.6553039550781,596.3432917384497,201.10565343771134,81.07493945616945,0.0
signal,signal|156|1328,0.9999996423721313,6.446568645551905,6,407.236328125,654.7003670408715,101.35652555827856,119.69356156776462,62.4909553527832
signal,signal|15|1895,0.9999996423721313,6.446568645551905,6,610.248046875,1038.108508889082,190.45676210342486,227.419814427268,31.96255874633789
signal,signal|154|901,0.9999996423721313,6.446568645551905,4,359.34124755859375,369.21438583114696,71.67304219118252,21.76602441197679,0.0
signal,signal|199|2599,0.9999996423721313,6.446568645551905,5,333.7730712890625,306.8522310384649,37.258194862756255,34.143090490428506,38.69888687133789
signal,signal|156|392,0.9999996423721313,6.446568645551905,4,657.7791137695312,693.2771827848356,241.42608554291255,315.87992813537824,0.0
signal,signal|199|1322,0.9999996423721313,6.446568645551905,6,607.885498046875,507.4504628947136,308.5121815249903,160.1189702412564,62.93528747558594
signal,signal|134|1456,0.9999996423721313,6.446568645551905,4,593.4035034179688,739.6089622216499,244.29045412401013,141.9269963043338,0.0
signal,signal|93|974,0.9999996423721313,6.446568645551905,4,387.02899169921875,425.84283159469146,232.2748980888796,140.9465575338363,0.0
signal,signal|192|800,0.9999996423721313,6.446568645551905,5,496.8724365234375,499.6738647044212,255.7840477286689,161.87164233788462,31.02936553955078
signal,signal|93|330,0.9999996423721313,6.446568645551905,5,400.9381103515625,487.41773389453795,144.30227413961464,114.25950167224278,31.532852172851562
signal,signal|29|1586,0.9999996423721313,6.446568645551905,5,545.3831176757812,496.428302883492,226.965748148943,155.56023056709233,52.68299865722656
signal,signal|13|2082,0.9999996423721313,6.446568645551905,4,765.7007446289062,884.3166003212111,315.86627674184035,231.68935013715802,0.0
signal,signal|133|1443,0.9999996423721313,6.446568645551905,5,598.4888305664062,1125.5828969600802,270.7003801243259,289.4976827465555,33.61225891113281
signal,signal|133|1631,0.9999996423721313,6.446568645551905,6,469.9307861328125,535.7478706888509,128.6974946286238,137.13716170538333,36.2305908203125
signal,signal|92|345,0.9999996423721313,6.446568645551905,4,467.4539794921875,518.2632434999239,187.82839981520496,168.25384818563887,0.0
signal,signal|30|30,0.9999996423721313,6.446568645551905,4,372.32501220703125,355.82414794676987,193.19028403930247,67.72063671392152,0.0
signal,signal|92|1944,0.9999996423721313,6.446568645551905,6,337.8126220703125,320.2119696281918,123.97641985469606,87.113644405471,38.76931381225586
signal,signal|155|20,0.9999996423721313,6.446568645551905,7,431.254150390625,376.97480787812947,34.95229369188903,49.96660766989444,41.266632080078125
signal,signal|14|903,0.9999996423721313,6.446568645551905,5,584.6075439453125,818.7500848781606,131.34819502668532,126.41942452517343,64.87308502197266
signal,signal|155|380,0.9999996423721313,6.446568645551905,4,384.8187561035156,448.8409979969562,192.02581857058973,160.35770280750572,0.0
signal,signal|182|357,0.9999996423721313,6.446568645551905,5,385.2685546875,357.19702278011346,64.74272802616936,159.69244716501484,33.7253532409668
signal,signal|33|2109,0.9999996423721313,6.446568645551905,6,380.38482666015625,564.2197396098486,167.75542180340565,107.09711572106595,36.34886932373047
signal,signal|87|178,0.9999996423721313,6.446568645551905,4,475.4793395996094,513.0264303333287,111.83491453607216,168.7632455386671,0.0
signal,signal|16|699,0.9999996423721313,6.446568645551905,4,461.6754455566406,488.2284207071521,164.45774024273842,177.36307555741274,0.0
signal,signal|80|1075,0.9999996423721313,6.446568645551905,4,426.2216796875,437.6824049842194,193.43169223363967,196.8695943670215,0.0
signal,signal|101|1568,0.9999996423721313,6.446568645551905,4,508.9504089355469,690.8731986339174,144.15562161304177,90.97193102174002,0.0
signal,signal|17|739,0.9999996423721313,6.446568645551905,6,401.5811767578125,596.6920792220246,98.21676662991574,60.81336589186823,36.15059280395508
signal,signal|129|2451,0.9999996423721313,6.446568645551905,5,341.0181579589844,350.00526361365894,48.08711761828489,50.144997018414394,33.430145263671875
signal,signal|100|2359,0.9999996423721313,6.446568645551905,6,543.6149291992188,673.2684120610603,212.09849618510685,160.49382595436418,33.30177688598633
signal,signal|161|1868,0.9999996423721313,6.446568645551905,4,796.4267578125,820.5074554498266,478.02708455436425,295.38668187648005,0.0
signal,signal|81|980,0.9999996423721313,6.446568645551905,4,710.1968994140625,739.0173104535609,451.3773928079754,172.62625551570966,0.0
signal,signal|100|2126,0.9999996423721313,6.446568645551905,5,411.82855224609375,384.3590055553481,178.75402219488876,138.54863446713065,33.59925842285156
signal,signal|81|2394,0.9999996423721313,6.446568645551905,5,429.42535400390625,421.9120381435792,206.85518345241346,142.48476253611585,46.48160934448242
signal,signal|195|1312,0.9999996423721313,6.446568645551905,5,338.028076171875,306.82044187829115,39.60668779315538,63.39610323609412,33.43876647949219
signal,signal|161|875,0.9999996423721313,6.446568645551905,5,418.0019836425781,705.1410162930923,118.44781464424894,145.16979881183627,58.67061233520508
signal,signal|82|1073,0.9999996423721313,6.446568645551905,5,624.9190063476562,776.3722834313943,220.13857515639523,152.88477598857497,31.762096405029297
signal,signal|180|39,0.9999996423721313,6.446568645551905,6,672.91064453125,978.886320210065,262.1033285688489,215.17924323853114,36.06926345825195
signal,signal|152|2061,0.9999996423721313,6.446568645551905,5,382.5931701660156,409.2131320484141,156.5221945211842,164.39380613295813,32.29197311401367
signal,signal|54|350,0.9999996423721313,6.446568645551905,4,437.35540771484375,500.5298409705997,139.11561993533505,132.0362709507227,0.0
signal,signal|83|1843,0.9999996423721313,6.446568645551905,6,496.3181457519531,650.2005663017221,124.42129636989567,105.67373290210284,62.63011169433594
signal,signal|83|1907,0.9999996423721313,6.446568645551905,4,490.8431091308594,501.16725769572804,206.44617703713038,206.54554319639504,0.0
signal,signal|38|68,0.9999996423721313,6.446568645551905,4,445.8362731933594,449.8642671487599,216.72876084506004,203.57399594901088,0.0
signal,signal|99|294,0.9999996423721313,6.446568645551905,6,434.6561584472656,645.4721571971038,109.27706847916974,160.5264315185586,55.75446701049805
signal,signal|37|1116,0.9999996423721313,6.446568645551905,4,482.3585205078125,523.215930834005,185.38747313396217,134.18910963448323,0.0
signal,signal|36|2263,0.9999996423721313,6.446568645551905,5,562.56884765625,752.4496474906578,181.5427424465923,68.42338031834237,46.81324768066406
signal,signal|97|1995,0.9999996423721313,6.446568645551905,5,484.9409484863281,487.1807289381421,252.6698075579535,168.3233912743654,34.02004623413086
signal,signal|131|547,0.9999996423721313,6.446568645551905,5,346.14959716796875,410.0690177862192,104.94990482930758,149.62214246396937,30.44797134399414
signal,signal|158|1858,0.9999996423721313,6.446568645551905,5,429.58306884765625,567.2359571114774,198.8899755102885,62.0792453302888,45.41260528564453
signal,signal|158|1783,0.9999996423721313,6.446568645551905,4,603.8270263671875,686.0837518488753,321.15963494009327,248.86769016110458,0.0
signal,signal|98|1078,0.9999996423721313,6.446568645551905,7,431.1773681640625,295.8038462191584,183.3928534892339,95.84841687399364,45.74140548706055
signal,signal|132|101,0.9999996423721313,6.446568645551905,4,538.3124389648438,599.4794313693308,304.2483440290711,208.66840582368792,0.0
signal,signal|86|1124,0.9999996423721313,6.446568645551905,4,391.407470703125,442.4415607652489,155.99650320048414,135.44310321536088,0.0
signal,signal|86|1407,0.9999996423721313,6.446568645551905,6,721.26611328125,974.906338338375,141.39817194381706,133.21717528861427,54.98797607421875
signal,signal|149|1325,0.9999996423721313,6.446568645551905,4,768.2737426757812,795.84128510232,368.07371706019507,390.3656058163696,0.0
signal,signal|144|345,0.9999996423721313,6.446568645551905,4,453.4246520996094,1289.9609681864638,14.82132831368601,70.24541272907486,0.0
signal,signal|163|1821,0.9999996423721313,6.446568645551905,5,514.02099609375,493.0775297252907,175.20071853745466,187.04620945630023,30.742361068725586
signal,signal|123|382,0.9999996423721313,6.446568645551905,6,471.9806823730469,443.90359638642326,189.64881836527317,153.15647283342744,34.606353759765625
signal,signal|48|2344,0.9999996423721313,6.446568645551905,5,537.3458862304688,534.802479950705,224.21131282069177,167.7306276671001,45.843772888183594
signal,signal|143|1554,0.9999996423721313,6.446568645551905,5,458.02154541015625,1580.394263070296,87.45257494980856,136.392375755308,52.00932312011719
signal,signal|60|2177,0.9999996423721313,6.446568645551905,6,518.0656127929688,652.3272016964846,196.16669820654602,169.54299162797486,37.0427131652832
signal,signal|23|20,0.9999996423721313,6.446568645551905,4,465.5209045410156,688.5811436613267,138.08431624814025,64.25534034958929,0.0
signal,signal|168|966,0.9999996423721313,6.446568645551905,5,428.65386962890625,503.00424749434734,199.0047259023292,131.06138531073188,32.99663162231445
signal,signal|61|670,0.9999996423721313,6.446568645551905,6,649.19189453125,656.5049684678515,215.67907130133827,205.6504516171374,42.51323699951172
signal,signal|155|52,0.9999996423721313,6.446568645551905,5,395.16064453125,339.52697735031717,176.7971496406392,60.8515788638238,58.77828598022461
signal,signal|5|1416,0.9999996423721313,6.446568645551905,4,932.7478637695312,1015.0037711347724,387.1636788196292,334.76306975329237,0.0
signal,signal|120|2278,0.9999996423721313,6.446568645551905,4,394.1285705566406,415.3225827990371,199.85393860568325,160.71911200534475,0.0
signal,signal|145|454,0.9999996423721313,6.446568645551905,5,688.6006469726562,1266.0521390060483,433.1807692094944,192.08797283492183,30.644432067871094
signal,signal|121|637,0.9999996423721313,6.446568645551905,5,478.1824951171875,477.6487739462671,236.3723063966366,96.19516731137989,31.079326629638672
signal,signal|188|1234,0.9999996423721313,6.446568645551905,6,418.898193359375,378.131897296782,145.7924282159358,154.52661589890766,36.46122741699219
signal,signal|112|2003,0.9999996423721313,6.446568645551905,4,354.5830383300781,413.4686808946668,167.99031277394437,139.11928327239283,0.0
signal,signal|9|11,0.9999996423721313,6.446568645551905,4,637.6804809570312,692.4899569132446,228.2486465932688,299.1991556011931,0.0
signal,signal|43|458,0.9999996423721313,6.446568645551905,4,477.6392822265625,529.385146420551,205.64756393549732,206.08951347977413,0.0
signal,signal|22|730,0.9999996423721313,6.446568645551905,5,454.9456481933594,798.8816078316925,95.26448387544346,54.14811857687264,30.05228042602539
signal,signal|174|1387,0.9999996423721313,6.446568645551905,5,382.48419189453125,348.39858402947607,92.04548009463511,68.95325965251018,41.17877960205078
signal,signal|9|180,0.9999996423721313,6.446568645551905,5,392.96368408203125,388.9273024315031,198.00572720987924,140.31916790002924,40.25935363769531
signal,signal|185|641,0.9999996423721313,6.446568645551905,5,445.503662109375,452.901217054077,219.25338660307702,156.02286752029485,32.585716247558594
signal,signal|121|1172,0.9999996423721313,6.446568645551905,4,401.2333984375,417.6275440644145,184.60333371477324,171.3561454840322,0.0
