member_index	sample_class	dataset_split	candidate_rows	local_path	metadata_opened	schema_columns	has_source_root_column	has_source_root_index_column	has_analysis_sample_column	parquet_metadata_keys_json
349	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0260_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_hh4b_candidates_v2.parquet	False		False	False	False	[]
350	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0261_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1851_seed1211851_hh4b_candidates_v2.parquet	False		False	False	False	[]
351	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0262_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1854_seed1211854_hh4b_candidates_v2.parquet	False		False	False	False	[]
352	background	validation	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0263_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1870_seed1261870_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
353	background	validation	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0264_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1872_seed1271872_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
354	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0265_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786_hh4b_candidates_v2.parquet	False		False	False	False	[]
355	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0266_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9791_seed1209791_hh4b_candidates_v2.parquet	False		False	False	False	[]
356	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0267_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9793_seed1209793_hh4b_candidates_v2.parquet	False		False	False	False	[]
357	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0268_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9795_seed1209795_hh4b_candidates_v2.parquet	False		False	False	False	[]
358	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0269_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9802_seed1209802_hh4b_candidates_v2.parquet	False		False	False	False	[]
359	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0270_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9803_seed1209803_hh4b_candidates_v2.parquet	False		False	False	False	[]
360	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0271_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9809_seed1219809_hh4b_candidates_v2.parquet	False		False	False	False	[]
361	background	validation	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0272_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9814_seed1229814_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
362	background	validation	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0273_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9822_seed1249822_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
363	background	validation	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0274_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9826_seed1269826_hh4b_candidates_v2.parquet	False		False	False	False	[]
364	background	validation	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0275_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9828_seed1279828_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
365	background	train	8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/schannel_single_top/0276_schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
366	background	train	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/schannel_single_top/0277_schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
367	background	validation	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/schannel_single_top/0278_schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
368	background	train	8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0279_tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
369	background	train	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0280_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
370	background	train	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0281_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4309_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
371	background	train	2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0282_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4310_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
372	background	train	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0283_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4311_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
373	background	train	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0284_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
374	background	validation	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_antitop/0285_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4313_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
375	background	validation	8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_antitop/0286_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
376	background	train	7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0287_tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
377	background	train	7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0288_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
378	background	train	4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0289_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
379	background	train	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0290_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
380	background	train	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0291_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_hh4b_candidates_v2.parquet	False		False	False	False	[]
381	background	train	0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0292_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_hh4b_candidates_v2.parquet	False		False	False	False	[]
382	background	validation	2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_top/0293_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4306_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
383	background	validation	3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_top/0294_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
384	background	train	18	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0295_tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
385	background	train	17	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0296_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
386	background	train	15	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0297_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
387	background	train	14	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0298_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
388	background	train	10	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0299_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4326_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
389	background	validation	14	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_antitop/0300_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4327_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
390	background	validation	20	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_antitop/0301_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
391	background	train	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0302_tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
392	background	train	11	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0303_tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
393	background	train	7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0304_tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
394	background	train	10	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0305_tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
395	background	train	10	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0306_tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
396	background	validation	19	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_top/0307_tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
397	background	validation	13	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_top/0308_tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
398	background	train	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wwz_zbb/0309_wwz_zbb_run2_frozen_v2_train_shard9901_5200_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
399	background	train	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wwz_zbb/0310_wwz_zbb_run2_frozen_v2_train_shard9902_5200_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
400	background	train	10	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wwz_zbb/0311_wwz_zbb_run2_frozen_v2_train_shard9903_5200_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
401	background	train	5	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wwz_zbb/0312_wwz_zbb_run2_frozen_v2_train_shard9904_5200_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
402	background	validation	14	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/wwz_zbb/0313_wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
403	background	train	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wzz_zbb/0314_wzz_zbb_run2_frozen_v2_train_shard9911_3300_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
404	background	train	20	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wzz_zbb/0315_wzz_zbb_run2_frozen_v2_train_shard9912_3300_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
405	background	train	20	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wzz_zbb/0316_wzz_zbb_run2_frozen_v2_train_shard9913_3300_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
406	background	train	19	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/wzz_zbb/0317_wzz_zbb_run2_frozen_v2_train_shard9914_3300_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
407	background	validation	13	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/wzz_zbb/0318_wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
408	background	train	12	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0319_zzz_zbb_run2_frozen_v2_train_shard9921_1500_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
409	background	train	18	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0320_zzz_zbb_run2_frozen_v2_train_shard9922_1500_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
410	background	train	15	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0321_zzz_zbb_run2_frozen_v2_train_shard9923_1500_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
411	background	train	13	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0322_zzz_zbb_run2_frozen_v2_train_shard9924_1500_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
412	background	validation	15	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zzz_zbb/0323_zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
413	background	train	334	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0351_qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
414	background	train	382	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0352_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
415	background	train	353	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0353_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
416	background	train	350	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0354_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
417	background	train	368	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0355_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
418	background	train	352	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0356_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
419	background	train	367	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0357_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
420	background	train	379	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0358_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
421	background	train	395	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0359_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard005_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
422	background	train	324	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0360_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
423	background	train	344	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0361_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
424	background	train	364	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_general/0362_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
425	background	validation	378	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_general/0363_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard014_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
426	background	validation	360	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_general/0364_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard004_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
427	background	validation	366	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_general/0365_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
428	background	train	1481	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0366_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
429	background	train	1490	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0367_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
430	background	train	1525	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0368_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
431	background	train	1589	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0369_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
432	background	train	1562	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0370_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
433	background	train	1595	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0371_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
