signal_efficiency	background_efficiency	background_rejection	threshold
0.010172333899688872	0.00010296724275788304	9711.826530612245	0.94889086
0.010194399699905116	0.00010296724275788304	9711.826530612245	0.9488689
0.010194399699905116	0.00010401792890847368	9613.727272727272	0.94886327
0.010249564200445729	0.00010401792890847368	9613.727272727272	0.94877326
0.010249564200445729	0.00010506861505906433	9517.59	0.94875425
0.010370926101635076	0.00010506861505906433	9517.59	0.94860095
0.010370926101635076	0.00010611930120965496	9423.356435643565	0.9485839
0.010668814404554382	0.00010611930120965496	9423.356435643565	0.94828075
0.010668814404554382	0.00010716998736024561	9330.970588235294	0.94827485
0.010679847304662503	0.00010716998736024561	9330.970588235294	0.9482746
0.010679847304662503	0.00010822067351083626	9240.378640776698	0.94827086
0.010823275006068094	0.00010822067351083626	9240.378640776698	0.9482061
0.010823275006068094	0.00011032204581201754	9064.371428571429	0.94818974
0.011088064608663033	0.00011032204581201754	9064.371428571429	0.94786704
0.011088064608663033	0.00011137273196260818	8978.858490566037	0.9478533
0.011242525210176747	0.00011137273196260818	8978.858490566037	0.9475878
0.011242525210176747	0.00011242341811319883	8894.943925233645	0.9475695
0.011374920011474216	0.00011242341811319883	8894.943925233645	0.94743836
0.011374920011474216	0.00011347410426378947	8812.583333333332	0.9474155
0.011606610913744786	0.00011347410426378947	8812.583333333332	0.9471751
0.011606610913744786	0.00011452479041438011	8731.733944954129	0.94717157
0.011727972814934134	0.00011452479041438011	8731.733944954129	0.947035
0.011727972814934134	0.00011557547656497076	8652.354545454546	0.94702786
0.011827268915907236	0.00011557547656497076	8652.354545454546	0.94693977
0.011827268915907236	0.0001166261627155614	8574.405405405405	0.94693345
0.01184933471612348	0.0001166261627155614	8574.405405405405	0.9468709
0.01184933471612348	0.00011767684886615204	8497.848214285714	0.94686025
0.011882433416447848	0.00011767684886615204	8497.848214285714	0.94681334
0.011882433416447848	0.00011872753501674268	8422.646017699115	0.94679785
0.011893466316555969	0.00011872753501674268	8422.646017699115	0.9467968
0.011893466316555969	0.00011977822116733333	8348.763157894737	0.94679177
0.011959663717204704	0.00011977822116733333	8348.763157894737	0.9466846
0.011959663717204704	0.00012082890731792397	8276.165217391304	0.94668245
0.011970696617312827	0.00012082890731792397	8276.165217391304	0.9466724
0.011970696617312827	0.00012187959346851461	8204.818965517241	0.9466582
0.012069992718285929	0.00012187959346851461	8204.818965517241	0.9465615
0.012069992718285929	0.0001239809657696959	8065.754237288136	0.9465312
0.012114124318718418	0.0001239809657696959	8065.754237288136	0.94646496
0.012114124318718418	0.00012503165192028656	7997.974789915966	0.94646037
0.012180321719367154	0.00012503165192028656	7997.974789915966	0.94639397
0.012180321719367154	0.0001260823380708772	7931.325	0.9463821
0.01225755202012401	0.0001260823380708772	7931.325	0.9463486
0.01225755202012401	0.00012713302422146783	7865.7768595041325	0.9463392
0.012345815220988989	0.00012713302422146783	7865.7768595041325	0.94617534
0.012345815220988989	0.00012818371037205846	7801.303278688525	0.94617397
0.012389946821421478	0.00012818371037205846	7801.303278688525	0.94615304
0.012389946821421478	0.00013028508267323976	7675.475806451613	0.94612926
0.012434078421853968	0.00013028508267323976	7675.475806451613	0.946105
0.012434078421853968	0.0001313357688238304	7614.072	0.9461024
0.012478210022286457	0.0001313357688238304	7614.072	0.9460707
0.012478210022286457	0.00013238645497442106	7553.642857142857	0.94605553
0.012544407422935193	0.00013238645497442106	7553.642857142857	0.946018
0.012544407422935193	0.0001334371411250117	7494.165354330708	0.9460175
0.012643703523908294	0.0001334371411250117	7494.165354330708	0.9459171
0.012643703523908294	0.000135538513426193	7377.976744186046	0.94589186
0.012820229925638253	0.000135538513426193	7377.976744186046	0.9456699
0.012820229925638253	0.00013658919957678362	7321.223076923076	0.9456579
