job_index	replica	outer_fold	category_id	payload_key	receipt_sha256	runner_log_sha256	bundle_sha256	elapsed_seconds	structures	pooled_support_pass_results	pooled_feasible_results	receipt_bundle_sha_was_null	validation_payloads_opened	test_payloads_opened
400	40	0	exact3tag	replica_0040__exact3tag	9a1436d8be47a4956220dcdfcd130e9e5d2c74fa620ff60b952ecd959996ba64	0e8be1b9e72b660c5713e32bfd249f60fe6e92e0f6afdf4d9b24b2b3aa9b6e99	f4068217d673b341eab2b053d9a0235d1d68d58964abe6f8233d162bf76bfde4	5808	27	27	0	True	0	0
401	40	1	exact3tag	replica_0040__exact3tag	f359a68560d1bcbc9550bdd3a97e9e84250757d38baad92761e0eb89b3c9d229	0b63fc1b74cc997878449db7ffda97cee7387d1f79eb3a0d8f0169d4ba6e2073	8d795f21988546ac6dcaeb3c02db4dbbd8865cbda5c40430cf663a261a44e5d5	5595	27	27	0	True	0	0
402	40	2	exact3tag	replica_0040__exact3tag	79fa03c5d66ae56e03e0e54ad1ecc0d65dbd09dd4a709b33958288df1292b613	2d1f8836940a8eeb51164bfca1373d6ce3f9743b9636a917cba8070a5bae7134	28c824e7b4799f41bffc0f3b85da49ccc3b3ea79404d5c5807be3c5cd5f23738	3638	27	27	0	True	0	0
403	40	3	exact3tag	replica_0040__exact3tag	1eb990baa6b729bdd0c9746cab99c9430d203a724c771b7d4389e85a9a6f1273	805c4e35cdb99175fa315803fcae7eb34b77add8ab8c83ce0142e9ffd0a73b15	91b234a26fa391e9f4abb5467cbb0bebbda12e022f42f5a9c09bc3a1c42e26be	5938	27	27	0	True	0	0
404	40	4	exact3tag	replica_0040__exact3tag	834295ba62ae0585ecd272b160c52567d4d9065ac60287276461d0c77ed8238e	f10b48bd5ced5e419d40c99d88bd483ba2a9cb91a10fd6c556372253b1d761f2	0e131a67cdc2ed8aa5082eae708c32ca322fd7e882099da677bb76b70cd8774b	4322	27	27	2	True	0	0
405	40	0	ge4tag	replica_0040__ge4tag	5773de40e2d6031f4bd681ce637f77ea29d6fbe8da039ad72cb77d399858bb57	a5d1de6b054602e8fad9303a7eea2742af60148dabb52ec7c21fb7342d974430	d401cc587ef897cef7e37e54dda52e94650f2c290fe54689b5f2af68869d9867	819	27	27	6	True	0	0
406	40	1	ge4tag	replica_0040__ge4tag	e584a9a61a0379a193377de38009913522290bbf5b8a92da3030c355a86c00d1	0fc67827f2bdb3bcb127b0b1563bb584f3865a91d6fb61d05f852c130279ad07	0b8a14625aca01d0f3ec4c957bc700ddf2adc41f46db96021f3a5f146f539577	892	27	27	4	True	0	0
407	40	2	ge4tag	replica_0040__ge4tag	2cbc689700312950bbd946b9a464f736c947fc3a895a37e9b6a94ba12d815d10	730b3e9d6733322d407b7f027de2c0c9f0cc40399b2692cd368e137059595abd	1723240061297a87b67d234fe44f4b941ea1cf0154010d7f818f343370510a54	769	27	27	4	True	0	0
408	40	3	ge4tag	replica_0040__ge4tag	e5efd1756a990515a7d7a7637df49824239f1e2682046a7363cb36c0466c2bb9	ac3b3a3a8d9477b20456f21b079ae00e0a9b3ca39c419d052fd03cdf92e609f2	6c9f924f72e3c79c8feef9c16b4a0d988c797a86c44f3937a2e2499e37374852	1367	27	27	4	True	0	0
409	40	4	ge4tag	replica_0040__ge4tag	d1083fa4ff4d3a7821273515132bca9bf4e0eb3fa17a54d15dc53c9aae300b9f	71878ab0f75c2adefe18d5b3cff8308625922ed687b3086d09a127f6d8cac8a3	d316459a667b9d71380078c897a5d21061756d7397b75511e71a8a065acbf90d	784	27	27	7	True	0	0
410	41	0	exact3tag	replica_0041__exact3tag	6666c095ee867fbe5b70080203a9788b49139a6029e757d2ee0f10951f7cdba3	671b9418eeab1a46aeb98db20f50aa266b07b1407e8c5e648076ef00f35f3038	2cfee2d4a67217a1d015e7e59bb4662820a0747b005ce39847f36f9aab7ba550	9723	27	27	0	True	0	0
411	41	1	exact3tag	replica_0041__exact3tag	784c6011ee463d94663e28ff008a52768c5386a372d86c028618b043b78a9531	894a8893b8a205e44edc1af5634520183a588ebd0f4a60f52fb1ad6ba032390b	19cba5a6307b2708864fc1f739dae87710c5bd04dadfe25530be9a6d31cab013	15163	27	27	1	True	0	0
412	41	2	exact3tag	replica_0041__exact3tag	fb5f137bf87b135229bee51d99018843017a90c3c2aecbe2d35a7dee9047dbbe	63ad5d8d69581fccc0014e3d2fa6bf43881a7419a3ae90d6209e3d3af9ff0d94	4d551360063c440cc20c2461660616a7872619094d8dcd72871b7b19a74eb636	9945	27	27	0	True	0	0
413	41	3	exact3tag	replica_0041__exact3tag	9ecdfc01ff6f231a9082ff0495755d1f5d534052e721f81cca9415ad2fa2d4ff	9fbcc008a037831b4a6ad2bd7caf69762591ceff4669b9c0f49f53cc5e29533f	8148ea47b4d8a88b7d14fff8524eb8fa6631156ac57705c61a71d6d913bc8aab	4982	27	27	0	True	0	0
414	41	4	exact3tag	replica_0041__exact3tag	8965e951557848fc66c2e3b5a5202f96aa746b8482fbc2ea6853add8f67c6234	72895b0b12088882999eda152b194385aa65d2e547bd5e49c8adabad7966fcac	fc27b093c31c3d88b0c65d3dfbbf9215fa4dc261792eedb01a00c3be1f37c391	5263	27	27	0	True	0	0
415	41	0	ge4tag	replica_0041__ge4tag	a1bf53195f30a5febf73ed714ff5a00aaea78b80a938cc99077e4870f8fb6034	773b45c54b7bc448beb0ab945b664ff6958b85a9cb9a66478cf8b57cfa8cabe4	1eec61cc1d692d5a6fec72a3bdac868bceb470536f560ed4b80ef093b63b08d2	1267	27	27	2	True	0	0
416	41	1	ge4tag	replica_0041__ge4tag	b77bb7fbf6aa6a243f8f18bb95baed70539d727c51bcd8bc7936ca591b547a76	c512b978b8f434591eb6a2710aaa91c6e8461ad96bed9463054b53478911fd66	15c69e3260c890d08bfe5b17c31bbd730f1fcd5761939246be12674ff34e993b	1534	27	27	1	True	0	0
417	41	2	ge4tag	replica_0041__ge4tag	26b27afc783e73c093cb0f2da1cd8fe22c31a4342150521da414945325304afe	4211d2b4229a7e15c5224ce4163e4eaa0306745ad5537e722b97d3f6dc62a2d7	268b88aa00bd3a2dc7cdf8dc689838d113d9c44ab30a2d259f32612525a49009	1248	27	27	1	True	0	0
418	41	3	ge4tag	replica_0041__ge4tag	2d8ed03dd04d0b1729bc6de1265016e6dd7928e0419a483d21ed4d9cbf754331	2ee7675b06c641aae85bd299f4e4e2af31708497fe1bee4b8338a76d5de6527c	e256643f8ba27cc271a1b0876d8096b6c089df72684acb285cee3fc7858ded93	1087	27	27	0	True	0	0
419	41	4	ge4tag	replica_0041__ge4tag	16960ce32b246fd6c17843043633af787ccc2cf9ec9dca4b908261823ff68c0c	4e9ad8c8d4b6f77c9119ba97bcb4de74ec4d63fc682041c5a240ce7e965a6515	36e7f62fc380d4b63a299e570783b68c6e1f714d4b459a31bd368bcf9ebbc795	1490	27	27	1	True	0	0
420	42	0	exact3tag	replica_0042__exact3tag	7df046a5b41a3660b4f84344d080713b138f881d0f0d8a05f9063c1c3e319744	e0b9578294d00611771f5c19f380859526740c3558efabd6e6b7e5afb30ffa89	a41d0defc216b35a7bd00f36d239b59ade0dc17c48d6a654f603575405964086	5740	27	27	1	True	0	0
421	42	1	exact3tag	replica_0042__exact3tag	15e7e1ef7104800a65c30e8a46ffcd44e1ea16022ef8caedee8cd9bae96c9281	ea476d7b9dff8cffc641bfebddae69e811268d1063eb52f2014953dc19311cdd	31b4b59f1ec94fe502c21903cc2ca5f0ad79d7c10b77dca36fcb18df86988604	5882	27	27	0	True	0	0
422	42	2	exact3tag	replica_0042__exact3tag	40cdb016c3ca6669e450e8e42723fdae6a6228c953d5e2a6c98d5d361ea2591f	605952f739556b115a476fbb6d194237dc1229853df5dbdfee0409ee9f1aaf35	f8062aef144b5e3d102479f65991c154ae8238e35e17303f6f6cc1f5cce71e84	4965	27	27	9	True	0	0
423	42	3	exact3tag	replica_0042__exact3tag	0c4dd7c068473c697200ac87685b6b115a039052c702f7b9162bf45a04121f0b	9b7a9d2937e93cc98f4061743095d459d8c5497630429b09513137adbd2e1c31	0d868151bf9e96b23da10d1d9c94dd8093d5207ed24eb96598ff0449d5f4a40d	4624	27	27	5	True	0	0
424	42	4	exact3tag	replica_0042__exact3tag	bf723d907c993e8a4e72645f56b5a95f9cc6c75811066c9163d23def624a147a	2a076bb52290fe9a10c5db66f110f6aff17da7a47b0f6a9cdfcd530dff63f499	780a794d43a821db87025dc8ff4e83e8483b2bb2fbf3f108e36b2d4906db7123	4497	27	27	3	True	0	0
425	42	0	ge4tag	replica_0042__ge4tag	78447329955fc2952f3c682f442fea5ac195e35c9ebff5bfa32480034773e46e	4f581dc6c03c1d83bb81445a86194e5f9b372ea0bf5b5ff2ddcad5dbd62e28e8	eb3a889c2a065ae98a21f37539c2cf187fccfb24e01d83ed5ea5eb442945d30a	1653	27	27	6	True	0	0
426	42	1	ge4tag	replica_0042__ge4tag	56a9dd693efc264ee8b690bfe6719adf66e87efa5cc910d0e5a002dbeb00efc7	a88bbc89ec504b68f3211445ce179c2277666751d475abf116364bf69eb21751	c611869082441d87d5034eac579f606f931a31e4baee56661805fa46e82075ab	1334	27	27	8	True	0	0
427	42	2	ge4tag	replica_0042__ge4tag	7bc92441ccd35b3c4272001530712c83dce04036ccb1146108d35650eb6b6a55	4e67b13137771cf275a126d9f57d49617728c1c7ea2bfef3acbff7d5fa83f94c	e01607a6017138fe596342e03df70279e0e247e37e4a03504a71e936d5c7f47d	1173	27	27	4	True	0	0
428	42	3	ge4tag	replica_0042__ge4tag	3dcc3fd174d86b3fafab8633e1fb38026fee82fbbdee827dd18b371ce850a8ff	026d775ec1e40b4e0dbd239b86c7e1ef1939a13393d3832a58a65721dc0bdf87	66f3aded5e4ab56ca9972a24debb0707c282f9e07af73c3fea1915465582a4cf	1629	27	27	7	True	0	0
429	42	4	ge4tag	replica_0042__ge4tag	e50f9a7bf96aec378f15fc49f7380f8357516389f7882b4888e9eec915e3393a	646c14510c51cedc1e12f2ae901dc3928d5831fb6f4babe1008e2f2a36afbe75	7d54d744066726a55b1c7b0658bb02fddd26add67206fc6e6c9aac034959c272	1073	27	27	2	True	0	0
430	43	0	exact3tag	replica_0043__exact3tag	44bab1d8b12517bb211962052bf3e92092cd29482966cb3956baf057e9c3ba77	86da50b7e5e3626ad32704b00e9ba07e4441678241280fc832d3d5ad035508eb	3d3f738ab9a9d2de9e63af5a0a093f3771a34e74b6271d07dfcb24b23be64f04	2804	27	27	0	True	0	0
431	43	1	exact3tag	replica_0043__exact3tag	ac218f47e69d18fd263558935d4d1e612d75e7460c711f3fea916706853ba907	8bb2c8905a8a60e7c2c25b1d9ace0becda53502d714cc16700b4e0196675e2b6	659462229f9f05123dd237df0b1061e3bff749637d118555d866aa4edf39c822	4518	27	27	0	True	0	0
432	43	2	exact3tag	replica_0043__exact3tag	5bcdd60cbe23de1a38c1a4839a3138dda05ab92b6ebe360c6a1a2c3d74422265	65159dd7592cc1edfd49675acaf7654aa7a0c105c8b02dac5cebc1cdbeeac901	f639e6bc482f6e49239e3c21efd36d59f2551bb73533dcbc855cf8323f517a74	3913	27	27	4	True	0	0
433	43	3	exact3tag	replica_0043__exact3tag	f5d6ccb66b382540f1295ddce6cfd32bdc3147e95cce4dc58b4a18501237a353	a9fa6397dc8a242ee4c2ff93221056d691d3e47414a0e8232df1237ef17b8419	d215cf25185f8a3034aa79da846836501a02f3d97b8de3b557d6671f2e090220	5831	27	27	0	True	0	0
434	43	4	exact3tag	replica_0043__exact3tag	6ba11d7fc3c7aae16f5e5a3b50d7707d6d7b7f15bc92f70037d7647b46c5be88	7ea0f8dbffc1dffabcf9d3bbac589449b60d633f6eae4608b909be7f757c2125	df46eba3a1c219144158ebc30d567aa0f98842f93d723664fbb9da4c26838b4d	4723	27	27	0	True	0	0
435	43	0	ge4tag	replica_0043__ge4tag	6b76eafb51f40051214e71291bffd45cf369bae01a66ed01f4e91aa8a0983cd3	4250282dea8f5b2bea2c7b919695c394789ac7af24e920a35811dd902823e5fe	f3f1d4f1fb17673afe258520ca51033b5c71b45c0b805558ca5ad3ede4c56dfa	760	27	27	2	True	0	0
436	43	1	ge4tag	replica_0043__ge4tag	68d1a4700854e7886e83a031805762e1db14fec9e3426eb503cc9138b6e72b12	742dc92026144394ee0a9ad904cf6157dd7da5cb0cac4153eaa1a36d383f7755	a110805432aea4fa8db97f564595ac740cc6fa177279795956592872c9de5435	1435	27	27	4	True	0	0
437	43	2	ge4tag	replica_0043__ge4tag	1038e8c62e33e73785508167472d82f959d54cd5ddaa074ce3591ccf3bc301d8	a8561f3c87f6f0e54357548c6859350b2120581530ff32985f958c675331b65c	ea4c49ade7c58d065cdbd8306629473d5f1d3e43c194a874beb456be62a17816	1670	27	27	8	True	0	0
438	43	3	ge4tag	replica_0043__ge4tag	26edf6eda411473ccd21980e7f93e72cc371281791f0642eff08b94e8025ec86	b72f7f2ca4806196d0d2243ce02ac70350d779db0891aaa6d9d999af09c3bd6c	c1576af59d825bd2151f36f1d93f6c0a65e0bdbf6df0a70685797a46fb6ee078	1292	27	27	4	True	0	0
439	43	4	ge4tag	replica_0043__ge4tag	17b0b814cb28f1bf0c0dae548fcccf1e26f2492484c202a534af6debf87244f0	f6a8fdbe5f44450748a9e0d30dfdf3ae6d1ae7762046cd4e08d0be1c1dc66325	0ba8385328c696d33a780e51d675c73a4130d41a90eeaa3728f23214532cfd3d	1490	27	27	2	True	0	0
440	44	0	exact3tag	replica_0044__exact3tag	d4809bb3ff46fc1b5824838e236073b7e3a54effddad9aaaade5a80faaff8005	256254a5a25c8c8b933025c93d860991bc848afabcb14b70311d26cc3d54d5c5	889a979fb282035976186f3b547a3350a5fbaa5ad24a1740314f89b01e9a8333	6413	27	27	1	True	0	0
441	44	1	exact3tag	replica_0044__exact3tag	46e83e7791f6289374c8e3e3292c2bab437065fcb5dd03b2e41718a59e4f578b	ff52cc0b8973887fb508db534e536f4aae09b43549898ad0b35599e833bbe67f	3e738531a668aa316d0b6245dee05cc5948ae47c1e441731e82d6dea4d1508a6	5630	27	27	0	True	0	0
442	44	2	exact3tag	replica_0044__exact3tag	0b072c8b407a655a60fae4230ce17e945ed6a4bba76800d1f290930afa4392b9	1c41750b727da16cb2ea01d8127207401e100283703444a4186581e0f8da5d60	3e80503c3cd381cb1f161c40b4d644824413a7dd60484e86a66601877b63b99c	6174	27	27	0	True	0	0
443	44	3	exact3tag	replica_0044__exact3tag	4e5a43c7a32d056a4408e2b1ebd98882ea5907a072b3be64583744454799a698	565fce099f797e821cb7bafe5c6681667c4e621084fb1c0b0c37028135df5218	0f7c57568ae4f8538bcc7c91f5acf0a264fb040cd091dc59c9ef0a74f9276156	6314	27	27	0	True	0	0
444	44	4	exact3tag	replica_0044__exact3tag	a25bc67bad3a042b21e5ce81adc41d975d364e5db1d123378353772c38cc85bd	f533738756d128dc2bd513185e7e25b72ff8f18519b2d3851a52e6660012db1f	e1153451df1cbb9db5a388c137f0c0bde610cec7d3a89180c3f405504ccb891a	3230	27	27	0	True	0	0
445	44	0	ge4tag	replica_0044__ge4tag	8e0bd05d20ba80a6fd09b60c191b8dfe08724d6bd1e4a3e696797cfdc1f8007b	cf65fcae470e82d6d2536a65607aeeee34afd276b10667618c95425c45bed40e	ecf6055e8542600153a1cc0d899eaf50d5ba26afab129dcbd83d0b7031ee2551	1748	27	27	1	True	0	0
446	44	1	ge4tag	replica_0044__ge4tag	7c11d400ff2067aef548286210c4c6be61ad98193fa7a083c41926dbc9ebe8b5	41d7d1c4c980190e5a48313e99ba8bee6487369c94e3b814f9f57781ada7212b	cb6f095c12b8df1097aca3d32fc532196e26c82783191478c901087d301d979d	1683	27	27	2	True	0	0
447	44	2	ge4tag	replica_0044__ge4tag	bdcca7b9b1fa961f3efaa5229198b1ad20cca0f0c04816c042862fc03dc21aa2	a09ce406543807a37d6ca77f4f2afe9efe76ec168f838724a262fce573e05ac3	2daa922bcd5878d5a70742ac4fbce931bb9917ef23110a8bccfe9caa52ea2d20	903	27	27	0	True	0	0
448	44	3	ge4tag	replica_0044__ge4tag	cc16c3c248d63c6ea2ca642370141091b177d56f719f0d436341986823459ecb	eed9c4c1e7d21bc6d782e18def86ffa320f5bd089520f6bab3b84831f75deac1	70b92c86585139af1568093b6379c3c426a167f96119dc8fe56faced6f15aa67	1662	27	27	0	True	0	0
449	44	4	ge4tag	replica_0044__ge4tag	ff04e755f62cbe808bd5e5dcb9be65c1fc90cde98d0398522c745c38c987c35c	7808f721e1a346b4e0d7a3640f3ac18cc0b3e393f5ebe615a7a8c573cf85bd34	57e242f95c284e6504a0e8c38a5afdfca4ad05d3fa585c2019d9497f67a06c6d	922	27	27	1	True	0	0
450	45	0	exact3tag	replica_0045__exact3tag	a6969f2f6062583e859b418ac7b3024758a29f1c1a375d504a746de983efab36	5bd2e0a5aaa209655ac656338446eedee0cde6ecf5e74410d2257a9f1692cfe6	a9a4ef708f835715d4a1ecb53c988407f108eaff9e739bae15d0cb07a7161749	6733	27	27	0	True	0	0
451	45	1	exact3tag	replica_0045__exact3tag	c8f66d8c2598f0cdd140af1839156ef2f9265bfe176b1a407ce61846059effcb	57832d7335680e32e6a358b7bb8c2db0c2391e37a31eca2593076a703fe9aece	67325e108884b8fd20d4247ed90b5cfe1755462a162078e404dca7af0e78b265	6617	27	27	0	True	0	0
452	45	2	exact3tag	replica_0045__exact3tag	c09c9309e327f27ad3b09af0f375000fbe2f2c17236205df8e4a4a9fa54f04bf	cf3c2963bd3ef8fefa5d6eacfe0fdd7005b512ecc6e30837eb3a08c3d24e75f7	d74e067d9b4b1b58e32e4041c3b8a6fa50ebed3de5e6f1e6fa8b27ec6529071b	3721	27	27	0	True	0	0
453	45	3	exact3tag	replica_0045__exact3tag	b2afaaf8e9f2b40608f1833cc9237f3c2fbee1a8bf3d22bebf26fbc02b98e71d	3aeab0fcea8e252e1a0603c208cb99eea1ab4deca3dfbb2516a3709ca16045f1	527001dc8f8614fe9158d53cff0312a16a048a2e2cfe0f377d945edbc1710dc2	6147	27	27	0	True	0	0
454	45	4	exact3tag	replica_0045__exact3tag	d813f0ffbba16e03d1b244769ec9dd1b37fe93c83eb245eb6c8d4bd387141567	181a3ad39f5ace66bd768ece2c8672bddd5c1f8c2728d5813f533e42210a6dbc	59b240126a3c116fc2747a21d9152ccfe2bf30f3b28e3920670c110e21956fb7	6016	27	27	0	True	0	0
455	45	0	ge4tag	replica_0045__ge4tag	82d112bf790461054bd065acb5dd7f0ddab44bddaa14c0c60ef90521761a8dce	3ecf8c39156577a406e15b64843e7d3061b5d5d34e798f6209f4fb65bc27d78a	0ad4a96b9f07c071b6dd29ebdc705582ea4fd9cf50ba4182dca5804f5b5fe204	1576	27	27	2	True	0	0
456	45	1	ge4tag	replica_0045__ge4tag	52229d9a87b30f17f9e11370dc4d19dc1563869b7cf70f4d448f77d95a9c6215	24c751b76283d00c54ea4f4aa863d8834db79007072d7657e213ef71d165aba3	ae70419d57868c1c43cddc6caaef62521c4770240475d36f383e450cbc8e7bc6	1633	27	27	1	True	0	0
457	45	2	ge4tag	replica_0045__ge4tag	51322edc071d4750fe82ef09d10b306b4dd5f51be283f3546c2993a040fa5392	bf0cf5f05eacb45f92ed894370a5d342ef3f79476a718c140f5b99f475e4843b	395231396f3eaa44b145a6491ce400d9d2948bc8c33f8590f984d344189e3ae0	1803	27	27	0	True	0	0
458	45	3	ge4tag	replica_0045__ge4tag	091f73531b0ebceabfbed86bdf65625480ba5d10e04284f7199052f0a61ee48e	9fe8682e2bedd60b84e231e10055e98b08af9a873bb9aa44a0595bd22eb3f308	2931f0751608f46ea1550ebe990d2553328bde854d96519379e226c1fe1a2eec	1438	27	27	1	True	0	0
459	45	4	ge4tag	replica_0045__ge4tag	4fcd5e4a00926f472f88336796040cae7c82c941a03fb6e962327dc6412b8bbc	d5aadb5f998865d106162c6e02b5d9a7b49f256e99051112f4dd583163977cc6	3175030bc630275380fc5bf9bc5c0123a3fcfcc5fc4911de7eb7feb7dcfb972e	1728	27	27	6	True	0	0
460	46	0	exact3tag	replica_0046__exact3tag	7f424264edddea832697d170f4f1efc9d49ed3577d12baeeb71ef6fe4496ce17	1cba4ff1588fb4b4de9b8d32c2301d79a275d6a37e783ce9a6550f4294dc9fc2	361190d4bf1909b823ffb42f20c1cb68fc80f855aec5a39a3733c9366d37dbdc	4024	27	27	14	True	0	0
461	46	1	exact3tag	replica_0046__exact3tag	a08fe3a0a163c259260d0366d2458eed29807a0a3c7907547a93f86954bb04c7	c770e0324564ace49abea5eeca675bbc960d53ed7436d8120ca8c88f36c4a5a4	6a9232440e2a5d72882a25f6adc6ce38691f8e70d97083d14fb88ea8d3b029d2	4329	27	27	4	True	0	0
462	46	2	exact3tag	replica_0046__exact3tag	0137b2fa0dfe78f83d4ec358657b26adc06020b351c501d1f7f078a1d39fa77e	945ed9c5388fd18b3ef02bd65fd86b7a2fafde5da1482b19d0eca081ce91bad6	ab0ef3cd2f6e05497910d826d07f57d3b715dcfb73501e6a0e19d17e124ed6dc	6216	27	27	6	True	0	0
463	46	3	exact3tag	replica_0046__exact3tag	f969d4555ddb081eb2e6c0c81a8e158dc60e1c55e2a595b2f65580567886cccd	ef888b17c4c11d42a96378b75add261d4d5bdf7c81fa1a43ae5fb654fb0c7bc2	8f49cf6820308457e0ef061cf1f87664aaf5923f42a7e40ade656eda77360504	6162	27	27	15	True	0	0
464	46	4	exact3tag	replica_0046__exact3tag	82b32dc9fff1e2c3840e54c6f002708b50029f10c719980d7921f8f0b30f7e18	9067e959a6dc5d63f301769de530942230af7fc9884403bd8fc029449279c801	c7105a4d8c0576ae298d87b716717e00b1a85f7316f0046022a1cc4affc26ff9	5279	27	27	6	True	0	0
465	46	0	ge4tag	replica_0046__ge4tag	47a61858eaa08dbc5a42c581b3e7bf39d1105d5b5b3ea4cdb3284aafed88bfd8	9276d2e054946200ba75bdc2654b3a2767c361eb0a9bc4ebdcd540a7bf1d537e	d7ce81460e007a54d26d69c15a617ebd7a418fe9e8ce0f0d9fd1df8b633b53e2	1774	27	27	5	True	0	0
466	46	1	ge4tag	replica_0046__ge4tag	073a9ad1479401c6a635fb8767dbac3a8398eacdcd30b4e4429a961f3490cce6	a758ac01c557369820fd99bdcb611c7b184d3dc8c151a270198921fdc3e4c5e8	89d372df4cd15e3e8de42051007adfde565eee1e7ffd74b60774c9b3f123b90e	1818	27	27	9	True	0	0
467	46	2	ge4tag	replica_0046__ge4tag	2cc7a44533862adec0412b79ee08b10c2abc93819d9bbecc040bfd871bc94118	db032de4a4e7d2198d118c286f186b85bfd84beab3207f6faec407cc6cd1d875	31560067b37ec78a761891b46c9298253d8bba215ddea1712ef26b088a498a4b	1161	27	27	7	True	0	0
468	46	3	ge4tag	replica_0046__ge4tag	51c42afb935c821bbc6972884fd82fc725e9302b3fa83d54e5cfabc66645de5b	88f36abff2e8b253c50adfe11012ed2ba4cb04bc36785ff925300a90c7d58233	b4354721f4f9fdf0780a3e5bac098a6f217118a63f35d830cc6894e64ba34b47	940	27	27	8	True	0	0
469	46	4	ge4tag	replica_0046__ge4tag	cfcc0e638bffdf006d43362a480c06ff6c8416515a0c50961ac4ada1d9a71aeb	2e4d113f41145830272b57cb544a7450eafb9c664d664502588d8d09e3d2ea88	a8bea86b026b845c0c89b33c978edac957e5851fa6c4f23502f884bbca85c785	1483	27	27	3	True	0	0
470	47	0	exact3tag	replica_0047__exact3tag	28c4e5aa30db16fc5b42a029dfa3f0de7d97183478faff07bd5559a7581db0d2	8ba5d0a36b799bd96b3ab29e8e4fb53d06d0b51e76c8c19992d08c63a5e5621a	69763b6b1eef3bfa1b6e4dc30f83262e33cf18f59b226bf7d9ce25572901513e	6096	27	27	0	True	0	0
471	47	1	exact3tag	replica_0047__exact3tag	fb01150af0014cdd0c4847f9709fc313163bcea246452d6be0f0188391aa7e50	1c0f27a1e110fd3003c34d8aee30b3a434b897b8f2a2e4fd066c9d18706ffbe4	bab1d0838ee360f8411fbe83230d42ef51f26f16776961c3823efe8b634c54b1	4461	27	27	1	True	0	0
472	47	2	exact3tag	replica_0047__exact3tag	ac6e9fa8cf29d7aadb36b54bdedff1730c6dc418d8e3551ad67b4fb8296fa011	31e374b63cc58660bb5d8117a0aa7bacde0fb774a44155c14fcc93c44de42c65	8a59546cf305ecaa55d4c3c497c1de322dd3434f933b80c57d80da61c15bd77a	6555	27	27	0	True	0	0
473	47	3	exact3tag	replica_0047__exact3tag	9506b7002365b5681283f44f4c460331b8552e8d73924f706064d5ecf0a8d183	c1d9ec1e7d863a9dee70068a2e3b320f6a0bd58f655b196796eb5e6155bb275a	df1143c3385bc6e7a696c15a8cac60e50c9ba6e65d9b24c0fc0df3fc88b01669	6723	27	27	0	True	0	0
474	47	4	exact3tag	replica_0047__exact3tag	30cff84357678847952ce1613ec1302a100f721023cff66f9db7a47344a69192	545dfa4ae4fdc82e9955e57d2864c1e66897205fe1634774f1ff323b808d26b3	93e2fa488b91375b78c16e2cb03323f8251dc9d47d2c71e4d55cc35565e8ed4f	4442	27	27	0	True	0	0
475	47	0	ge4tag	replica_0047__ge4tag	82835efc222bc174083d2b102b3d86e9f4b8c6590cba2cc90e14bc9439deeaa5	10a42a5f17d7f2f5a6c91713e53bf7bb5f6fd40f4af9d6eb9588ac8b784aef48	3700d4c2b343821120c40632948c5c18f507388e1f97aed5131a7cc3c05dd754	1510	27	27	0	True	0	0
476	47	1	ge4tag	replica_0047__ge4tag	1ae17ecf58bbf2b755bcc40c534bcc96d60e7dcd2fe3f6e83618096376e96424	aca381ab354bda4bdd2813ce5d6c0acf94c69fe959157b9a7a20a03dc2633cfe	582ff14ba86d1c6a2d50e01c535bd91a77636dcdf3c9569d0155551d46318a8c	1927	27	27	7	True	0	0
477	47	2	ge4tag	replica_0047__ge4tag	8adb38e88daf19ca4d65ebe623cc8d7d0f64a931190a654fab5bbc7b0bb8f335	f5ec387a7ad103446fb4938368cc7d5d2b62f852f0f3f6f0eb9f627ba4c7e635	be2ec2e916d3c46a2df934f4ca7cd2bf98d12560426532c2be6819c79d20aeb1	2006	27	27	1	True	0	0
478	47	3	ge4tag	replica_0047__ge4tag	d2c39d68cf0b4643885025d92b68fbfc380c2e266321b2f39c16b24de4cf6c77	7d6e622f6d08f6ce10086411abe4d82dcbed3413903f75643a947c776c0799f1	28f7ad9233ce287106d11db598f663a2be83930ca0549e4958169b0de60e0c17	1716	27	27	2	True	0	0
479	47	4	ge4tag	replica_0047__ge4tag	1b61ca6daf7a5cc2f2273e66a96c884a59e280e97ef1e0ae65af620ea9182ab5	d7c41eb32e5d44a4815a42788fa72e5ab0fe3c9c0457c93010b4b9b77e55c1e5	f87cf24705d53746493d0e0d29c9d9abb646eb95869ff1a8e4e6c03cf57c2d82	1945	27	27	1	True	0	0
480	48	0	exact3tag	replica_0048__exact3tag	7f39d8542edce4b389892c94bc389d46f2bd6e014d7842c324a0dbb325de2561	9e19d5b60ec78b99e3954bb59a449580ff38e91a83cce057a59c3fa06b011948	a4edf8c9e1843bf9b9999a79237e8e93b1c51c83825692ecbd697e00202b99ce	6473	27	27	0	True	0	0
481	48	1	exact3tag	replica_0048__exact3tag	953b06ee9b573d7c98e06f9f65d00c10ebf7b75e304f1f75a2f58ed8f28abcb4	a18cb06628a9395e7831c8938d0e735323a43970c6e5d7f71419357d2bf6e839	07e596f9fd3bc9b7d48a98959914c05c5924d1a057ece0a9bc5cb9a24d0967fc	6468	27	27	1	True	0	0
