row,event_id,split,ww_mode,n_jets,target_pos_0,target_pos_1
4449,9969,0,0,6,0,1
4450,9971,1,0,7,5,4
4451,9973,0,3,5,0,4
4452,9974,0,0,2,0,1
4453,9977,0,0,7,0,1
4454,9978,0,1,6,0,4
4455,9979,0,1,4,1,2
4456,9983,0,0,5,0,3
4457,9984,0,1,6,1,2
4458,9987,0,1,6,0,2
4459,9988,0,1,5,0,3
4460,9991,1,1,6,1,3
4461,9992,0,1,6,1,3
4462,9993,0,1,6,2,3
4463,9994,0,2,6,1,4
4464,9998,0,1,7,4,3
4465,9999,0,0,7,2,3
4466,10002,0,0,6,0,1
4467,10003,0,1,6,0,2
4468,10004,0,3,8,4,3
4469,10008,0,1,7,2,4
4470,10009,0,1,8,1,2
4471,10011,1,1,7,2,4
4472,10016,1,0,5,1,4
4473,10017,0,1,8,2,7
4474,10018,0,2,4,0,2
4475,10022,0,1,5,0,1
4476,10023,0,0,9,6,4
4477,10024,0,4,5,1,2
4478,10027,0,0,5,1,4
4479,10028,0,0,6,0,4
4480,10032,0,1,9,0,2
4481,10033,0,1,6,0,5
4482,10036,1,3,7,2,5
4483,10038,0,0,5,2,3
4484,10039,0,1,8,4,6
4485,10041,1,0,5,0,1
4486,10052,0,4,3,0,1
4487,10053,0,1,7,1,4
4488,10057,0,2,8,0,4
4489,10059,0,1,8,1,2
4490,10062,0,1,11,0,6
4491,10063,0,1,8,1,5
4492,10064,0,1,8,0,2
4493,10066,1,0,6,1,2
4494,10067,0,1,6,0,3
4495,10068,0,4,7,3,2
4496,10069,0,1,4,0,3
4497,10072,0,0,6,0,2
4498,10074,0,1,5,2,3
4499,10077,0,3,4,0,1
4500,10081,1,3,7,2,3
4501,10084,0,1,6,2,4
4502,10086,1,1,5,0,1
4503,10091,1,1,5,0,2
4504,10092,0,1,5,2,1
4505,10094,0,1,5,0,2
4506,10099,0,5,7,2,5
4507,10101,1,1,5,0,4
4508,10102,0,1,4,1,2
4509,10104,0,1,5,0,3
4510,10109,0,4,9,2,3
4511,10111,1,0,6,0,1
4512,10113,0,0,6,1,2
4513,10119,0,1,4,0,2
4514,10122,0,1,6,1,0
4515,10128,0,2,6,1,5
4516,10129,0,4,6,0,1
4517,10131,1,2,7,3,5
4518,10133,0,1,7,1,4
4519,10134,0,1,6,1,3
4520,10136,1,0,6,3,2
4521,10146,1,0,5,0,2
4522,10147,0,0,5,4,3
4523,10149,0,1,6,1,5
4524,10156,1,2,6,0,3
4525,10159,0,1,8,1,4
4526,10162,0,2,4,0,1
4527,10163,0,1,5,1,3
4528,10167,0,4,6,2,5
4529,10168,0,0,3,0,1
4530,10169,0,1,5,1,3
4531,10171,1,1,6,0,5
4532,10172,0,1,6,0,1
4533,10173,0,1,7,0,2
4534,10174,0,1,4,1,3
4535,10176,1,1,6,0,1
4536,10179,0,1,6,0,3
4537,10182,0,0,4,1,2
4538,10183,0,0,8,0,3
4539,10184,0,1,5,0,2
4540,10186,1,1,3,0,1
4541,10187,0,0,6,2,4
4542,10189,0,1,3,0,1
4543,10191,1,2,6,0,2
4544,10194,0,4,6,0,1
4545,10198,0,1,7,1,2
4546,10199,0,5,5,0,2
4547,10201,1,1,5,3,4
4548,10202,0,0,5,1,2
4549,10203,0,1,5,1,4
4550,10204,0,1,6,2,5
4551,10209,0,0,3,0,1
4552,10214,0,1,6,1,3
4553,10218,0,2,5,0,2
4554,10219,0,0,6,0,3
4555,10222,0,0,8,0,2
4556,10226,1,5,4,2,3
4557,10228,0,1,9,5,6
4558,10233,0,0,8,0,3
4559,10234,0,1,6,0,3
4560,10236,1,1,7,0,3
4561,10237,0,1,4,0,1
4562,10243,0,0,5,3,4
4563,10244,0,2,4,0,3
4564,10246,1,0,10,6,3
4565,10247,0,0,4,1,3
4566,10251,1,5,11,0,6
4567,10253,0,3,7,0,2
4568,10254,0,1,6,0,2
4569,10256,1,0,6,1,2
4570,10257,0,1,7,1,2
4571,10258,0,1,5,0,2
4572,10259,0,1,7,0,4
4573,10261,1,2,6,0,3
4574,10262,0,1,6,0,2
4575,10263,0,1,6,0,2
4576,10266,1,1,4,2,1
4577,10267,0,1,7,0,2
4578,10268,0,0,6,3,4
4579,10272,0,1,5,0,3
4580,10273,0,1,11,0,3
4581,10278,0,0,6,1,4
4582,10281,1,0,5,0,1
4583,10282,0,0,6,2,4
4584,10284,0,1,7,0,4
4585,10286,1,0,5,0,4
4586,10292,0,1,8,1,3
4587,10294,0,3,8,3,7
4588,10297,0,0,4,1,2
4589,10298,0,0,4,0,1
4590,10303,0,4,5,2,3
4591,10304,0,1,3,1,0
4592,10306,1,0,5,0,4
4593,10308,0,1,9,0,5
4594,10311,1,1,6,3,1
4595,10312,0,0,6,1,2
4596,10314,0,3,8,1,5
4597,10317,0,0,6,1,3
4598,10321,1,3,3,2,1
4599,10322,0,0,4,1,3
4600,10323,0,2,4,1,3
4601,10324,0,0,8,0,7
4602,10326,1,0,7,1,4
4603,10327,0,1,7,1,2
4604,10328,0,1,6,1,2
4605,10331,1,0,2,0,1
4606,10332,0,1,8,1,7
4607,10333,0,1,6,0,3
4608,10334,0,4,7,1,5
4609,10337,0,1,7,1,2
4610,10339,0,0,7,2,3
4611,10341,1,2,5,3,4
4612,10343,0,0,5,1,4
4613,10346,1,1,2,0,1
4614,10347,0,1,5,0,1
4615,10348,0,1,6,0,5
4616,10351,1,5,4,0,2
4617,10352,0,0,6,1,4
4618,10353,0,2,6,3,4
4619,10354,0,0,6,3,4
4620,10356,1,0,7,0,2
4621,10357,0,1,7,0,2
4622,10361,1,1,5,0,4
4623,10362,0,0,3,0,2
4624,10363,0,1,5,0,1
4625,10364,0,0,7,0,3
4626,10366,1,1,5,0,2
4627,10367,0,1,4,1,2
4628,10368,0,1,6,1,2
4629,10371,1,0,5,0,3
4630,10372,0,1,7,1,4
4631,10377,0,1,6,0,2
4632,10378,0,1,6,0,4
4633,10379,0,2,4,0,2
4634,10381,1,1,6,1,2
4635,10383,0,0,8,0,6
4636,10384,0,0,6,0,2
4637,10386,1,1,8,3,2
4638,10387,0,0,7,0,5
4639,10388,0,0,10,0,3
4640,10393,0,0,4,3,1
4641,10396,1,0,5,0,2
4642,10397,0,0,5,0,1
4643,10399,0,0,10,0,6
4644,10401,1,0,5,0,1
4645,10406,1,0,4,0,3
4646,10407,0,2,4,0,3
4647,10408,0,2,9,1,3
4648,10409,0,5,6,0,3
4649,10416,1,3,5,0,4
4650,10418,0,0,7,0,2
4651,10419,0,0,4,1,3
4652,10421,1,1,8,0,1
4653,10422,0,1,4,0,2
4654,10426,1,0,7,2,3
4655,10428,0,0,6,3,2
4656,10431,1,2,10,1,7
4657,10432,0,0,10,2,4
4658,10433,0,0,7,1,2
4659,10434,0,2,6,1,5
4660,10438,0,1,4,0,2
4661,10441,1,1,7,2,6
4662,10442,0,1,2,0,1
4663,10443,0,0,6,0,1
4664,10444,0,1,6,1,4
4665,10452,0,2,10,2,9
4666,10454,0,1,7,1,3
4667,10457,0,1,9,0,3
4668,10458,0,3,6,0,5
4669,10461,1,1,4,0,3
4670,10462,0,3,7,0,2
4671,10463,0,0,7,0,4
4672,10468,0,1,6,4,5
4673,10469,0,3,4,0,3
4674,10471,1,0,4,0,2
4675,10474,0,0,8,0,5
4676,10481,1,1,7,3,4
4677,10482,0,2,4,1,3
4678,10484,0,0,7,1,2
4679,10486,1,4,5,0,1
4680,10487,0,0,6,0,3
4681,10489,0,1,8,0,1
4682,10491,1,4,6,0,1
4683,10492,0,1,5,0,1
4684,10493,0,1,7,1,2
4685,10498,0,0,4,1,2
4686,10499,0,1,2,1,0
4687,10502,0,1,6,0,3
4688,10506,1,1,4,1,2
4689,10507,0,3,2,0,1
4690,10513,0,1,7,1,2
4691,10516,1,1,10,3,7
4692,10517,0,1,4,0,3
4693,10518,0,0,6,0,4
4694,10519,0,1,7,0,1
4695,10521,1,2,4,3,1
4696,10522,0,1,6,2,3
4697,10523,0,1,4,0,3
4698,10524,0,0,7,2,3
4699,10529,0,1,7,1,6
4700,10531,1,1,5,1,3
4701,10534,0,1,6,0,4
4702,10536,1,0,4,0,3
4703,10537,0,1,3,0,1
4704,10539,0,1,9,0,5
4705,10543,0,2,8,1,2
4706,10544,0,1,6,4,3
4707,10546,1,1,6,1,0
4708,10548,0,0,4,0,2
4709,10553,0,1,5,0,2
4710,10557,0,1,5,0,2
4711,10561,1,0,8,4,7
4712,10562,0,0,8,0,5
4713,10563,0,0,7,1,3
4714,10567,0,0,7,0,4
4715,10572,0,1,10,2,3
4716,10576,1,1,6,0,1
4717,10577,0,1,5,1,3
4718,10579,0,2,4,1,2
4719,10581,1,0,6,1,3
4720,10584,0,1,2,0,1
4721,10586,1,3,7,1,5
4722,10588,0,3,6,1,3
4723,10589,0,1,6,1,3
4724,10591,1,1,11,0,5
4725,10592,0,1,6,0,2
4726,10596,1,1,7,0,2
4727,10602,0,1,5,1,2
4728,10603,0,1,7,1,6
4729,10604,0,1,7,1,2
4730,10606,1,0,6,2,4
4731,10607,0,0,7,0,3
4732,10608,0,1,6,0,1
4733,10609,0,2,8,1,6
4734,10611,1,0,4,0,3
4735,10614,0,5,8,2,3
4736,10616,1,0,13,4,6
4737,10618,0,4,4,1,3
4738,10619,0,1,7,2,4
4739,10622,0,0,5,1,2
4740,10624,0,1,6,0,3
4741,10626,1,1,7,1,2
4742,10629,0,0,4,1,2
4743,10631,1,0,9,3,4
4744,10632,0,3,11,0,3
4745,10633,0,0,7,1,5
4746,10636,1,1,5,0,1
4747,10638,0,0,6,1,3
4748,10639,0,3,6,1,2
4749,10641,1,1,5,0,3
4750,10643,0,1,6,2,0
4751,10649,0,0,4,0,1
4752,10651,1,3,6,0,4
4753,10652,0,1,5,0,4
4754,10653,0,0,3,1,2
4755,10654,0,0,4,1,2
4756,10656,1,1,6,0,5
4757,10657,0,4,5,0,4
4758,10663,0,3,5,0,4
4759,10666,1,4,3,0,1
4760,10668,0,0,5,0,2
4761,10672,0,1,4,0,3
4762,10673,0,1,4,2,3
4763,10677,0,1,5,1,2
4764,10678,0,1,6,2,4
4765,10687,0,5,3,0,2
4766,10689,0,1,8,0,4
4767,10692,0,1,3,1,2
4768,10697,0,1,5,0,1
4769,10706,1,0,6,1,2
4770,10707,0,0,4,0,2
4771,10709,0,0,3,0,2
4772,10711,1,1,6,2,3
4773,10712,0,3,6,1,2
4774,10713,0,1,4,1,0
4775,10717,0,3,8,1,5
4776,10718,0,1,4,0,1
4777,10719,0,0,6,2,4
4778,10721,1,1,8,0,4
4779,10722,0,0,3,1,2
4780,10723,0,1,6,0,2
4781,10726,1,1,3,1,2
4782,10728,0,1,4,0,3
4783,10731,1,1,4,1,2
4784,10732,0,2,5,1,3
4785,10736,1,0,5,0,1
4786,10737,0,0,7,3,5
4787,10739,0,0,6,2,1
4788,10746,1,1,5,0,4
4789,10747,0,0,7,0,5
4790,10748,0,3,4,1,2
4791,10749,0,1,4,1,2
4792,10751,1,0,4,0,2
4793,10752,0,1,7,3,6
4794,10754,0,0,11,2,5
4795,10756,1,0,5,0,2
4796,10757,0,2,7,0,4
4797,10758,0,0,2,0,1
4798,10763,0,1,9,0,3
4799,10764,0,1,4,2,3
4800,10766,1,0,5,2,4
4801,10768,0,1,6,2,3
4802,10769,0,0,8,0,3
4803,10776,1,1,4,1,3
4804,10777,0,1,5,0,1
4805,10778,0,0,5,2,3
4806,10779,0,1,7,0,4
4807,10781,1,1,7,0,3
4808,10782,0,1,8,1,4
4809,10783,0,0,9,0,2
4810,10784,0,0,3,1,0
4811,10786,1,0,4,0,3
4812,10788,0,0,4,1,3
4813,10789,0,3,8,1,3
4814,10792,0,1,4,0,2
4815,10793,0,1,7,4,5
4816,10796,1,1,6,0,4
4817,10798,0,4,6,2,3
4818,10801,1,1,8,1,4
4819,10802,0,2,2,0,1
4820,10806,1,2,5,2,3
4821,10807,0,1,4,0,3
4822,10814,0,2,8,2,4
4823,10817,0,0,4,0,2
4824,10818,0,1,6,0,1
4825,10819,0,1,9,2,3
4826,10821,1,3,8,2,3
4827,10822,0,1,6,1,3
4828,10823,0,1,6,1,5
4829,10824,0,0,7,1,4
4830,10828,0,0,3,0,2
4831,10829,0,4,7,0,1
4832,10832,0,4,5,1,2
4833,10834,0,1,6,2,3
4834,10837,0,0,5,0,2
4835,10838,0,1,4,0,1
4836,10841,1,3,5,0,2
4837,10842,0,2,10,0,5
4838,10843,0,0,4,0,3
4839,10844,0,0,8,1,2
4840,10846,1,0,7,1,2
4841,10849,0,4,5,0,2
4842,10851,1,5,6,1,3
4843,10852,0,1,10,1,3
4844,10853,0,1,7,0,3
4845,10858,0,0,6,0,1
4846,10859,0,0,7,2,0
4847,10861,1,1,6,1,2
4848,10863,0,1,3,1,2
4849,10867,0,1,6,1,2
4850,10868,0,3,4,0,3
4851,10872,0,1,5,0,1
4852,10873,0,1,6,0,3
4853,10876,1,0,7,1,4
4854,10878,0,1,9,0,5
4855,10879,0,1,8,0,2
4856,10883,0,2,7,0,4
4857,10884,0,0,6,3,4
4858,10887,0,0,7,2,6
4859,10889,0,1,7,0,3
4860,10893,0,4,3,0,2
4861,10896,1,0,9,1,5
4862,10897,0,1,6,3,2
4863,10902,0,0,7,3,4
4864,10903,0,1,7,2,3
4865,10907,0,1,7,1,2
4866,10909,0,1,5,2,1
4867,10912,0,0,6,1,2
4868,10918,0,0,11,1,5
4869,10922,0,4,7,2,1
4870,10923,0,2,5,1,3
4871,10926,1,0,8,1,3
4872,10927,0,2,8,4,5
4873,10931,1,2,4,0,1
4874,10933,0,1,4,1,3
4875,10934,0,1,6,2,1
4876,10936,1,1,3,0,2
4877,10938,0,0,6,0,3
4878,10942,0,0,8,1,7
4879,10947,0,0,8,0,3
4880,10953,0,0,5,0,2
4881,10956,1,1,7,2,4
4882,10959,0,1,6,2,5
4883,10963,0,1,7,0,4
4884,10964,0,2,9,3,7
4885,10966,1,1,6,1,3
4886,10967,0,0,9,0,2
4887,10968,0,3,3,1,2
4888,10971,1,1,3,2,1
4889,10972,0,1,7,1,2
4890,10973,0,2,4,2,1
4891,10974,0,1,10,3,6
4892,10979,0,1,7,2,4
4893,10981,1,0,6,0,4
4894,10982,0,1,8,2,3
4895,10986,1,5,5,1,3
4896,10987,0,1,5,0,4
4897,10988,0,1,10,2,4
4898,10992,0,0,6,0,2
4899,10993,0,1,3,1,0
4900,10994,0,0,6,1,2
4901,10997,0,0,3,0,1
4902,10998,0,0,3,0,2
4903,11002,0,0,8,1,2
4904,11003,0,2,4,3,2
4905,11004,0,0,7,5,4
4906,11006,1,0,5,1,3
4907,11007,0,2,7,0,3
4908,11008,0,1,4,2,0
4909,11009,0,0,7,1,4
4910,11014,0,1,6,0,4
4911,11018,0,3,10,1,4
4912,11019,0,1,6,0,4
4913,11022,0,1,8,4,0
4914,11023,0,4,6,5,4
4915,11024,0,2,4,1,2
4916,11026,1,0,2,0,1
4917,11027,0,1,10,0,5
4918,11028,0,1,8,1,2
4919,11029,0,0,4,0,1
4920,11032,0,1,6,3,2
4921,11033,0,0,11,6,10
4922,11034,0,3,6,2,3
4923,11037,0,0,5,0,1
4924,11038,0,1,6,2,3
4925,11043,0,0,5,1,2
4926,11046,1,0,5,0,1
4927,11047,0,2,5,0,1
4928,11048,0,0,5,0,3
4929,11049,0,3,6,1,2
4930,11051,1,0,8,2,7
4931,11052,0,1,8,5,4
4932,11056,1,1,6,0,3
4933,11058,0,5,4,1,3
4934,11059,0,1,4,0,3
4935,11063,0,0,8,3,7
4936,11067,0,1,8,1,3
4937,11069,0,2,5,1,2
4938,11071,1,1,9,1,3
4939,11072,0,1,9,0,6
4940,11076,1,1,6,2,3
4941,11078,0,3,3,1,2
4942,11081,1,1,6,2,4
4943,11082,0,3,3,0,2
4944,11083,0,3,5,1,2
4945,11084,0,2,6,0,2
4946,11088,0,0,6,0,2
4947,11089,0,1,4,0,2
4948,11091,1,0,8,0,5
4949,11093,0,1,7,2,5
4950,11096,1,1,6,0,2
4951,11097,0,1,6,0,2
4952,11098,0,1,5,0,2
4953,11101,1,0,4,1,2
4954,11103,0,2,6,0,2
4955,11104,0,1,8,2,6
4956,11106,1,1,4,1,2
4957,11107,0,1,8,3,2
4958,11111,1,1,5,0,2
4959,11112,0,0,6,0,2
4960,11113,0,1,6,1,2
4961,11114,0,3,5,0,2
4962,11118,0,1,6,2,1
4963,11126,1,0,2,0,1
4964,11129,0,1,10,2,1
4965,11137,0,3,10,1,3
4966,11139,0,1,5,1,3
4967,11143,0,1,8,0,6
4968,11149,0,3,5,1,3
4969,11151,1,1,6,0,3
4970,11152,0,1,6,1,2
4971,11159,0,4,4,0,3
4972,11162,0,0,6,0,5
4973,11164,0,1,6,0,5
4974,11167,0,4,10,9,2
4975,11168,0,0,6,0,3
4976,11171,1,1,6,1,2
4977,11172,0,0,9,2,5
4978,11173,0,1,9,2,3
4979,11177,0,1,6,0,5
4980,11178,0,1,8,2,7
4981,11179,0,0,2,0,1
4982,11181,1,0,6,0,3
4983,11182,0,0,4,2,3
4984,11184,0,0,7,4,6
4985,11187,0,0,6,1,5
4986,11188,0,0,6,2,3
4987,11189,0,1,7,0,3
4988,11191,1,0,4,1,3
4989,11193,0,0,4,2,1
4990,11198,0,2,8,4,6
4991,11199,0,0,6,0,5
4992,11201,1,0,4,2,1
4993,11203,0,4,9,3,4
4994,11207,0,3,8,3,2
4995,11208,0,0,8,2,5
4996,11211,1,1,6,0,3
4997,11212,0,1,6,2,3
4998,11214,0,0,6,3,5
4999,11216,1,1,4,0,2
5000,11217,0,0,6,0,3
5001,11219,0,0,6,4,5
5002,11222,0,1,5,0,4
5003,11224,0,1,5,0,2
5004,11226,1,2,7,1,2
5005,11227,0,1,9,1,4
5006,11236,1,0,7,5,4
5007,11237,0,0,8,2,7
5008,11243,0,0,5,0,2
5009,11244,0,1,6,2,5
5010,11246,1,4,6,1,3
5011,11248,0,1,6,0,3
5012,11249,0,1,5,0,1
5013,11251,1,1,8,1,2
5014,11252,0,2,5,1,2
5015,11253,0,4,10,6,8
5016,11256,1,1,9,6,7
5017,11257,0,1,9,3,1
5018,11258,0,0,6,1,3
5019,11262,0,3,7,5,6
5020,11263,0,3,4,0,1
5021,11264,0,3,4,0,2
5022,11268,0,4,9,8,7
5023,11272,0,1,6,0,3
5024,11273,0,1,4,0,1
5025,11274,0,1,4,0,1
5026,11277,0,0,4,0,1
5027,11278,0,3,6,3,4
5028,11279,0,0,5,0,1
5029,11282,0,1,8,1,6
5030,11286,1,0,4,0,1
5031,11287,0,3,4,0,3
5032,11288,0,3,6,1,2
5033,11289,0,0,8,2,4
5034,11292,0,1,6,0,1
5035,11294,0,1,6,1,4
5036,11296,1,0,5,0,4
5037,11299,0,0,7,5,6
5038,11301,1,1,5,1,3
5039,11302,0,1,8,0,2
5040,11304,0,0,7,2,6
5041,11307,0,1,7,0,6
5042,11309,0,1,3,0,2
5043,11311,1,0,5,0,2
5044,11314,0,0,6,2,5
5045,11317,0,1,6,0,1
5046,11321,1,0,5,2,3
5047,11322,0,2,5,0,1
5048,11323,0,1,7,3,5
5049,11324,0,0,5,0,1
5050,11326,1,1,8,1,2
5051,11329,0,1,5,0,4
5052,11331,1,1,5,0,2
5053,11333,0,1,6,1,2
5054,11334,0,0,3,1,2
5055,11336,1,1,5,2,0
5056,11337,0,1,6,1,4
5057,11338,0,1,6,1,2
5058,11343,0,1,6,0,5
5059,11346,1,2,4,0,3
5060,11349,0,1,6,2,3
5061,11351,1,1,5,0,2
5062,11354,0,0,5,2,0
5063,11359,0,2,4,1,2
5064,11361,1,0,5,0,2
5065,11362,0,1,6,1,3
5066,11366,1,3,7,0,5
5067,11367,0,1,8,1,5
5068,11368,0,1,5,0,4
5069,11372,0,0,6,0,5
5070,11374,0,1,3,0,1
5071,11376,1,2,9,1,4
5072,11378,0,1,6,2,3
5073,11379,0,1,9,1,7
5074,11381,1,0,4,1,2
5075,11383,0,3,7,3,5
5076,11384,0,1,5,0,3
5077,11386,1,0,7,0,6
5078,11387,0,1,3,0,2
5079,11391,1,1,8,1,4
5080,11392,0,2,5,2,1
5081,11394,0,1,7,0,4
5082,11398,0,0,5,0,1
5083,11399,0,1,8,0,2
5084,11402,0,0,6,0,1
5085,11403,0,4,4,0,3
5086,11404,0,1,6,0,2
5087,11406,1,0,4,0,1
5088,11408,0,3,4,1,3
5089,11411,1,1,4,0,2
5090,11412,0,1,3,0,2
5091,11414,0,0,7,0,4
5092,11417,0,1,4,1,2
5093,11418,0,1,5,0,4
5094,11421,1,1,6,1,3
5095,11423,0,0,8,0,5
5096,11428,0,0,6,0,2
5097,11437,0,1,4,1,0
5098,11439,0,0,6,2,1
5099,11441,1,1,6,2,5
5100,11443,0,1,4,0,1
5101,11444,0,3,5,0,3
5102,11448,0,0,5,1,2
5103,11449,0,5,6,0,2
5104,11452,0,1,6,4,5
5105,11454,0,1,6,0,2
5106,11458,0,0,5,2,3
5107,11459,0,0,3,1,2
5108,11462,0,1,6,0,3
5109,11463,0,0,4,0,1
5110,11464,0,0,9,0,4
5111,11466,1,0,5,0,3
5112,11468,0,0,7,3,4
5113,11471,1,1,2,0,1
5114,11473,0,1,6,1,4
5115,11474,0,2,9,0,8
5116,11476,1,0,4,1,3
5117,11477,0,3,7,2,3
5118,11478,0,2,6,1,2
5119,11481,1,1,6,3,4
5120,11482,0,0,8,3,6
5121,11483,0,1,6,0,2
5122,11487,0,1,6,1,2
5123,11488,0,1,6,1,2
5124,11493,0,1,8,1,7
5125,11496,1,1,5,1,3
5126,11497,0,1,3,0,1
5127,11502,0,2,7,0,2
5128,11507,0,0,6,1,2
5129,11508,0,0,6,2,3
5130,11509,0,1,8,2,1
5131,11514,0,0,7,1,3
5132,11516,1,1,7,5,3
5133,11518,0,0,6,0,3
5134,11522,0,1,7,0,4
5135,11523,0,1,5,0,2
5136,11524,0,1,4,0,2
5137,11526,1,2,9,1,4
5138,11529,0,0,8,0,5
5139,11531,1,1,9,0,4
5140,11533,0,3,5,1,2
5141,11534,0,5,5,1,2
5142,11536,1,1,5,0,2
5143,11538,0,1,6,1,0
5144,11539,0,5,4,1,3
5145,11542,0,1,7,0,6
5146,11543,0,3,6,1,4
5147,11544,0,1,5,0,2
5148,11549,0,1,5,0,2
5149,11553,0,1,7,1,2
5150,11557,0,1,7,1,2
5151,11559,0,0,4,0,3
5152,11564,0,1,4,1,3
5153,11568,0,2,3,0,2
5154,11571,1,3,5,1,2
5155,11572,0,2,7,5,4
5156,11579,0,1,4,2,0
5157,11581,1,1,7,0,4
5158,11582,0,0,7,1,3
5159,11583,0,1,5,0,3
5160,11587,0,0,3,0,1
5161,11593,0,3,9,5,1
5162,11594,0,0,6,3,5
5163,11597,0,1,4,0,2
5164,11599,0,5,4,0,1
5165,11601,1,0,3,2,1
5166,11603,0,1,7,1,2
5167,11604,0,1,10,3,6
5168,11606,1,0,8,1,6
5169,11607,0,1,5,2,4
5170,11608,0,4,9,0,5
5171,11609,0,0,6,2,5
5172,11612,0,0,3,1,0
5173,11616,1,1,6,0,4
5174,11617,0,4,6,2,5
5175,11619,0,1,6,3,4
5176,11621,1,4,3,1,2
5177,11622,0,1,6,0,5
5178,11628,0,4,7,0,4
5179,11629,0,3,6,1,2
5180,11631,1,1,7,0,1
5181,11633,0,0,8,0,1
5182,11634,0,1,9,5,8
5183,11638,0,0,8,0,4
5184,11639,0,0,6,1,2
5185,11641,1,0,5,0,2
5186,11642,0,1,7,0,4
5187,11644,0,1,6,0,3
5188,11646,1,0,4,1,3
5189,11647,0,3,5,1,3
5190,11648,0,1,9,2,3
5191,11649,0,1,5,0,1
5192,11653,0,5,7,2,6
5193,11654,0,0,4,2,3
5194,11657,0,0,6,0,2
5195,11658,0,0,7,1,3
5196,11664,0,1,6,0,1
5197,11668,0,0,3,1,0
5198,11669,0,0,6,0,1
5199,11671,1,1,6,1,3
5200,11672,0,1,8,1,3
5201,11673,0,0,5,1,2
5202,11674,0,0,5,1,2
5203,11677,0,1,7,0,3
5204,11679,0,1,9,0,3
5205,11681,1,1,8,0,4
5206,11683,0,1,6,0,2
5207,11684,0,1,7,2,6
5208,11689,0,3,5,1,2
5209,11691,1,0,7,3,4
5210,11692,0,0,4,0,3
5211,11693,0,1,8,4,3
5212,11694,0,0,7,0,5
5213,11699,0,0,3,0,1
5214,11701,1,0,9,1,2
5215,11703,0,1,8,3,0
5216,11704,0,1,5,0,3
5217,11707,0,1,5,1,3
5218,11708,0,1,4,2,1
5219,11709,0,3,6,4,5
5220,11711,1,1,6,0,4
5221,11712,0,0,6,0,4
5222,11713,0,4,4,3,1
5223,11714,0,0,7,3,4
5224,11716,1,3,8,2,7
5225,11718,0,0,4,3,0
5226,11719,0,0,4,0,1
5227,11721,1,1,4,0,2
5228,11724,0,1,4,0,1
5229,11726,1,1,6,3,4
5230,11727,0,0,3,0,2
5231,11729,0,1,7,0,3
5232,11732,0,1,9,6,7
5233,11736,1,0,6,0,4
5234,11738,0,2,12,1,4
5235,11741,1,1,4,0,2
5236,11742,0,1,5,0,1
5237,11744,0,2,10,2,7
5238,11746,1,4,8,1,3
5239,11753,0,2,7,2,5
5240,11756,1,0,6,1,4
5241,11757,0,1,4,0,2
5242,11759,0,0,8,0,4
5243,11761,1,1,7,0,2
5244,11764,0,2,7,0,2
5245,11774,0,1,8,1,5
5246,11779,0,0,5,0,4
5247,11781,1,1,4,0,1
5248,11782,0,1,6,5,3
5249,11784,0,0,7,1,3
5250,11786,1,1,9,0,4
5251,11787,0,0,4,0,2
5252,11791,1,1,6,0,4
5253,11792,0,1,6,4,5
5254,11796,1,3,7,2,5
5255,11797,0,1,6,0,1
5256,11798,0,2,9,0,3
5257,11799,0,0,3,0,2
5258,11802,0,1,5,0,1
5259,11804,0,1,7,2,3
5260,11806,1,3,5,0,1
5261,11811,1,0,6,2,3
5262,11813,0,1,5,2,0
5263,11816,1,1,9,4,8
5264,11817,0,1,5,2,3
5265,11818,0,1,6,0,2
5266,11819,0,0,6,3,2
5267,11824,0,1,10,3,4
5268,11831,1,2,8,1,3
5269,11834,0,0,4,3,2
5270,11836,1,1,6,0,1
5271,11837,0,0,4,1,2
5272,11841,1,0,7,3,0
5273,11842,0,1,10,2,5
5274,11843,0,0,6,1,3
5275,11844,0,1,6,1,4
5276,11846,1,1,4,0,3
5277,11847,0,0,7,0,1
5278,11849,0,0,5,0,2
5279,11852,0,1,7,0,3
5280,11854,0,0,4,0,3
5281,11856,1,1,6,1,2
5282,11857,0,0,11,0,3
5283,11862,0,1,4,0,1
5284,11863,0,1,8,2,4
5285,11866,1,1,7,2,4
5286,11868,0,0,5,1,2
5287,11871,1,0,7,4,5
5288,11872,0,0,8,1,4
5289,11873,0,0,7,1,4
5290,11876,1,0,11,1,7
5291,11883,0,1,6,0,1
5292,11884,0,2,6,1,2
5293,11892,0,2,6,5,3
5294,11894,0,1,4,0,3
5295,11896,1,0,6,0,4
5296,11899,0,4,4,0,2
5297,11901,1,1,4,0,1
5298,11902,0,1,5,0,1
5299,11903,0,1,6,0,3
5300,11904,0,0,3,1,0
5301,11907,0,1,5,0,3
5302,11911,1,1,7,0,4
5303,11913,0,1,4,0,1
5304,11916,1,0,5,0,4
5305,11919,0,2,7,0,1
5306,11921,1,1,5,0,2
5307,11923,0,0,5,1,3
5308,11926,1,3,5,1,3
5309,11928,0,2,5,2,1
5310,11932,0,1,7,2,3
5311,11934,0,0,7,3,4
5312,11936,1,1,4,0,3
5313,11938,0,2,6,1,4
5314,11941,1,0,4,0,2
5315,11942,0,1,6,1,2
5316,11943,0,0,6,1,4
5317,11946,1,0,8,3,5
5318,11947,0,1,6,3,2
5319,11949,0,0,5,0,3
5320,11951,1,0,7,2,4
