production_row_index	source_uid	group_id	sample_class	process_or_mode	auxiliary_qcd	physical_evaluation_eligible	authorization_scope	physical_weight_application_authorized	authorized_accounting_weight_column	authorized_resolved_weight_column	luminosity_pb_inverse	exposure_label	authorization_reason
48	1bee4336cb3685c3fab75c05::background::115::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1144_seed1211144_bundle.tar.gz	1bee4336cb3685c3fab75c05	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
49	1d33e21f26bc3e7ef5c9922d::background::69::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1085_seed1201085_bundle.tar.gz	1d33e21f26bc3e7ef5c9922d	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
50	1d994f7dbd40f70a18de22e1::background::148::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1821_seed1201821_bundle.tar.gz	1d994f7dbd40f70a18de22e1	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
51	20b7e4a97c9e106a368d399f::background::66::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_bundle.tar.gz	20b7e4a97c9e106a368d399f	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
52	220483008330cbda9bc0e2f1::background::210::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810_bundle.tar.gz	220483008330cbda9bc0e2f1	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
53	224e8975cd1789c339195c41::background::98::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	224e8975cd1789c339195c41	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
54	22579e48074d70b05aab8079::background::189::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_bundle.tar.gz	22579e48074d70b05aab8079	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
55	24553efcd3b3e4cf989bee14::background::41::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042_bundle.tar.gz	24553efcd3b3e4cf989bee14	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
56	2496984764c38b86a50c444a::background::84::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105_bundle.tar.gz	2496984764c38b86a50c444a	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
57	256666d525d1d35b7272b519::background::216::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818_bundle.tar.gz	256666d525d1d35b7272b519	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
58	265659ec6844ada669a1c22b::background::200::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788_bundle.tar.gz	265659ec6844ada669a1c22b	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
59	286a8961f7e75524ed52e3b1::background::161::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1837_seed1201837_bundle.tar.gz	286a8961f7e75524ed52e3b1	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
60	28cad4a2f5ab5c25d207948a::background::64::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076_bundle.tar.gz	28cad4a2f5ab5c25d207948a	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
61	2b5c1961e0da5a94d3dd6922::background::139::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1176_seed1221176_bundle.tar.gz	2b5c1961e0da5a94d3dd6922	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
62	2c2137bd1a11d29566552454::background::110::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1139_seed1211139_bundle.tar.gz	2c2137bd1a11d29566552454	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
63	2df9f3c8fd1857d7df03536d::background::204::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797_bundle.tar.gz	2df9f3c8fd1857d7df03536d	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
64	2e18dbab0788c0655351bce6::background::160::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1836_seed1201836_bundle.tar.gz	2e18dbab0788c0655351bce6	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
65	2f862e1d6690070145517b88::background::38::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038_bundle.tar.gz	2f862e1d6690070145517b88	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
66	2fc1765f92bee7ca2ad0745c::background::45::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050_bundle.tar.gz	2fc1765f92bee7ca2ad0745c	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
67	326a5afd73acd1973ad9efce::background::67::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083_bundle.tar.gz	326a5afd73acd1973ad9efce	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
68	34b1e9d59bdb22c9ae6729b8::background::208::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806_bundle.tar.gz	34b1e9d59bdb22c9ae6729b8	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
69	369607981cba9e3f933173ba::background::153::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1826_seed1201826_bundle.tar.gz	369607981cba9e3f933173ba	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
70	397083e42d53f7591ed40e84::background::141::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin03_pthat200to300_shard1178_seed1231178_bundle.tar.gz	397083e42d53f7591ed40e84	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
71	3985a321950cc46302e7b4a2::background::184::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866_bundle.tar.gz	3985a321950cc46302e7b4a2	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
72	3c218500a70136d42696cdbd::background::205::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798_bundle.tar.gz	3c218500a70136d42696cdbd	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
