production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	physical_evaluation_eligible	coefficient_campaign	coefficient_source_tag	coefficient_join_status	run2_yield_coefficient_per_generator_weight	accounting_rows	resolved_rows	positive_generator_weight_rows	negative_generator_weight_rows	zero_generator_weight_rows	sum_generator_nominal_weight	sum_generator_nominal_weight_squared	generated_run2_yield	resolved_run2_yield	generated_run2_sumw2	resolved_run2_sumw2	generated_effective_events	resolved_effective_events	signed_resolved_fraction	absolute_weight_resolved_fraction	source_event_weight_closure	resolved_file_weight_closure	physical_weight_application_authorized	authorization_status
374	1596513597a80bad4bbc8fdc::background::319::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9921_1500_bundle.tar.gz	1596513597a80bad4bbc8fdc	background	zzz_zbb	primary_physical_background	signed_exact_event_sidecar	2	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		ordinary_campaign_exact_key_match	18.43648319287544	1500	729	1499	1	0	15.761973477900028	0.1660690942961937	290.5953591118523	141.41790173066778	56.44753490012479	27.43350196146065	1496.0026666666663	728.9999999999998	0.48664886515353806	0.486	True	True	True	authorized_by_external_sidecar_for_run2_138fb
375	5b4a3b95ebeef7f13fa5fded::background::320::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9922_1500_bundle.tar.gz	5b4a3b95ebeef7f13fa5fded	background	zzz_zbb	primary_physical_background	signed_exact_event_sidecar	0	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		ordinary_campaign_exact_key_match	18.43648319287544	1500	721	1496	4	0	15.647666286677122	0.16498815412711298	288.4879365020464	139.41005510588167	56.08011910745293	26.95584391764904	1484.0426666666672	721.0000000000001	0.4832439678284182	0.4806666666666665	True	True	True	authorized_by_external_sidecar_for_run2_138fb
376	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	c660746595f512710f2aca2a	background	zzz_zbb	primary_physical_background	signed_exact_event_sidecar	1	False	True	final_background_triboson_zbb_scaleout40k_20260722_v1		ordinary_campaign_exact_key_match	18.43648319287544	1500	704	1493	7	0	15.704029183834791	0.16752353455494995	289.5270701081955	136.3855646539279	56.941904834604344	26.724734002374305	1472.1306666666662	696.0227272727271	0.47106325706594887	0.4693333333333334	True	True	True	authorized_by_external_sidecar_for_run2_138fb
377	0540a4c78a021d63f3a941b1::signal::45::ggf_shard_045	0540a4c78a021d63f3a941b1	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	600	1000	0	0	0.9872199734672904	0.0009746032760127576	14.330933706012303	8.598560223607382	0.20537566088611955	0.12322539653167174	999.9999999999998	600.0	0.6000000000000001	0.6000000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
378	08e796dd30daf7ad34498409::signal::39::ggf_shard_039	08e796dd30daf7ad34498409	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	573	1000	0	0	0.986519968137145	0.0009732216475333137	14.320772110572808	8.205802419358218	0.20508451384295986	0.11751342643201601	1000.0000000000005	573.0	0.573	0.573	True	True	True	authorized_by_external_sidecar_for_run2_138fb
379	114469bce4fe3c257d74fa94::signal::29::ggf_shard_029	114469bce4fe3c257d74fa94	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	2	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	527	1000	0	0	1.0006000520661473	0.0010012004641947766	14.525165006568344	7.654761958461519	0.2109804184680376	0.11118668053265583	999.9999999999998	527.0	0.5270000000000001	0.5270000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
380	12882cd094457c9fdf8aa1dd::signal::26::ggf_shard_026	12882cd094457c9fdf8aa1dd	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	583	1000	0	0	0.9945000056177378	0.0009890302611736805	14.436613960595562	8.416545939027213	0.20841582264726277	0.12150642460335417	999.9999999999995	582.9999999999998	0.583	0.583	True	True	True	authorized_by_external_sidecar_for_run2_138fb
381	133e6191360b663edb01d781::signal::30::ggf_shard_030	133e6191360b663edb01d781	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	581	1000	0	0	0.9943000040948391	0.000988632498142997	14.433710647612843	8.385985886263061	0.20833200305901253	0.12104089377728627	999.9999999999991	580.9999999999994	0.581	0.581	True	True	True	authorized_by_external_sidecar_for_run2_138fb
382	13ebfabb3793ae31a54909e6::signal::69::ggf_shard_069	13ebfabb3793ae31a54909e6	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	596	1000	0	0	0.9922899771481752	0.0009846393987487261	14.404532183142802	8.58510118115311	0.20749054741519668	0.12366436625945719	1000.0000000000003	596.0000000000003	0.596	0.596	True	True	True	authorized_by_external_sidecar_for_run2_138fb
383	15ec1a7e4eeccaab4688806a::signal::36::ggf_shard_036	15ec1a7e4eeccaab4688806a	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	2	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	601	1000	0	0	0.9955300483852625	0.000991080077237963	14.451566529437855	8.68539148419215	0.20884777515476838	0.12551751286801582	1000.0000000000006	601.0000000000001	0.601	0.601	True	True	True	authorized_by_external_sidecar_for_run2_138fb
384	1e39e950ee4ddd73c328778c::signal::64::ggf_shard_064	1e39e950ee4ddd73c328778c	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	567	1000	0	0	0.992799992673099	0.0009856518254517054	14.411935800242496	8.171567598737495	0.20770389351031127	0.11776810762034644	1000.0000000000002	567.0000000000003	0.567	0.567	True	True	True	authorized_by_external_sidecar_for_run2_138fb
385	1e8ebac8c0f54ad25e332f16::signal::23::ggf_shard_023	1e8ebac8c0f54ad25e332f16	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	568	1000	0	0	0.9890899527817965	0.0009782989346938963	14.358079175419372	8.155388971638203	0.20615443760761132	0.11709572056112329	1000.0000000000005	568.0	0.5680000000000001	0.5680000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
386	223267186ebe55b28055e533::signal::3::ggf_shard_003	223267186ebe55b28055e533	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext20k_frozen_v2_20260716		ordinary_campaign_exact_key_match	14.51645437812562	1000	564	1000	0	0	0.9908300125971437	0.0009817441138632557	14.383338674344074	8.112203012330056	0.20688043142088178	0.11668056332137736	1000.0000000000008	564.0	0.5639999999999998	0.5639999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
387	269be1bb3c2c25cea82e5c20::signal::57::ggf_shard_057	269be1bb3c2c25cea82e5c20	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	566	1000	0	0	0.9954599663615227	0.0009909405446284839	14.450549186937502	8.179010839806628	0.20881837180410018	0.11819119844112075	999.9999999999997	565.9999999999998	0.5660000000000001	0.5660000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
388	278e9d103607e2e5999aa4b7::signal::27::ggf_shard_027	278e9d103607e2e5999aa4b7	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	635	1000	0	0	0.9916999842971563	0.0009834688588549801	14.395967578837565	9.141439412561851	0.2072438825309422	0.13159986540714833	1000.0000000000005	634.9999999999999	0.6349999999999998	0.6349999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
389	27c38d9f236cdf6a882b0ea0::signal::84::ggf_shard_084	27c38d9f236cdf6a882b0ea0	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	595	1000	0	0	0.9855900425463915	0.0009713877319665978	14.30727288815958	8.51282736845495	0.20469805749626613	0.12179534421027836	1000.0000000000003	595.0	0.595	0.595	True	True	True	authorized_by_external_sidecar_for_run2_138fb
390	29c61230fbd6596ae7c78bd8::signal::25::ggf_shard_025	29c61230fbd6596ae7c78bd8	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	588	1000	0	0	0.9920300217345357	0.0009841235640226233	14.400758552240351	8.467646028717326	0.20738184687992375	0.12194052596539516	999.9999999999993	587.9999999999995	0.588	0.588	True	True	True	authorized_by_external_sidecar_for_run2_138fb
391	2aa660985a483cd382d0a2bf::signal::20::ggf_shard_020	2aa660985a483cd382d0a2bf	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	2	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	611	1000	0	0	0.9905500337481499	0.0009811893693584609	14.379274374155813	8.785736642609201	0.20676353152725405	0.1263325177631522	999.9999999999999	611.0	0.611	0.611	True	True	True	authorized_by_external_sidecar_for_run2_138fb
392	2af952184deedee108a2153e::signal::52::ggf_shard_052	2af952184deedee108a2153e	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	1	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	576	1000	0	0	0.9947699727490544	0.0009895672986831544	14.440532926140918	8.317746965457168	0.20852899119095994	0.12011269892599291	1000.0000000000001	576.0000000000001	0.576	0.576	True	True	True	authorized_by_external_sidecar_for_run2_138fb
393	2de0fa11440a92a85ada95c3::signal::28::ggf_shard_028	2de0fa11440a92a85ada95c3	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	585	1000	0	0	0.9949400555342436	0.0009899057141064837	14.443001925132618	8.449156126202581	0.20860030460938445	0.12203117819648995	1000.0000000000003	584.9999999999999	0.585	0.585	True	True	True	authorized_by_external_sidecar_for_run2_138fb
394	2eb98f8619acc8bd099c994e::signal::79::ggf_shard_079	2eb98f8619acc8bd099c994e	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	573	1000	0	0	0.9910500375553966	0.0009821801769385528	14.3865326566126	8.243483212239017	0.20697232187978076	0.11859514043711436	1000.0000000000001	572.9999999999998	0.5729999999999998	0.5729999999999998	True	True	True	authorized_by_external_sidecar_for_run2_138fb
395	2ebbf5133dc5e37b3c06e5a7::signal::43::ggf_shard_043	2ebbf5133dc5e37b3c06e5a7	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	569	1000	0	0	0.986150000244379	0.0009724918229819888	14.3154014885361	8.14546344697704	0.20493071977798147	0.11660557955367146	1000.0000000000006	569.0000000000001	0.569	0.569	True	True	True	authorized_by_external_sidecar_for_run2_138fb
396	304b26f5b9a58d65df7e7b29::signal::73::ggf_shard_073	304b26f5b9a58d65df7e7b29	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	3	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	560	1000	0	0	0.9930300293490291	0.0009861086391889334	14.415275117153929	8.0725540656062	0.20780015670323704	0.11636808775381279	1000.0000000000008	560.0000000000002	0.5599999999999999	0.5599999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
397	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	327bb09e0e0015775b8e6ff0	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	1	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	580	1000	0	0	0.9877899428829551	0.0009757289712607116	14.339207641031726	8.316740431798403	0.20561287577262277	0.1192554679481212	999.9999999999993	579.9999999999999	0.5800000000000001	0.5800000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
398	3287a5e416950a6fd2e2410e::signal::53::ggf_shard_053	3287a5e416950a6fd2e2410e	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	611	1000	0	0	0.9925599442794919	0.000985175242988108	14.408451148688155	8.80356365184846	0.2076034645041329	0.1268457168120252	1000.0000000000006	611.0	0.6109999999999999	0.6109999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
399	367aa1135c9723731abc5ecd::signal::31::ggf_shard_031	367aa1135c9723731abc5ecd	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	564	1000	0	0	0.9923599427565932	0.0009847782559878689	14.40554783570544	8.124728979337867	0.20751980844679757	0.11704117196399383	1000.0000000000005	564.0000000000001	0.564	0.564	True	True	True	authorized_by_external_sidecar_for_run2_138fb
400	371d085d82206cef3edf9869::signal::32::ggf_shard_032	371d085d82206cef3edf9869	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	589	1000	0	0	0.9954000124707818	0.0009908211848268325	14.449678869017774	8.51086085385147	0.20879321941773887	0.1229792062370482	999.9999999999995	589.0	0.5890000000000001	0.5890000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
401	37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	37322c6369fb66e00e5adb2f	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext20k_frozen_v2_20260716		ordinary_campaign_exact_key_match	14.51645437812562	1000	596	1000	0	0	0.9929400403052568	0.000985929923641405	14.413968795305479	8.590725402002064	0.20776249643203992	0.12382644787349584	1000.0000000000008	596.0000000000001	0.596	0.596	True	True	True	authorized_by_external_sidecar_for_run2_138fb
402	3a15781b089b4f1b34355de3::signal::12::ggf_shard_012	3a15781b089b4f1b34355de3	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext20k_frozen_v2_20260716		ordinary_campaign_exact_key_match	14.51645437812562	1000	589	1000	0	0	0.9912799578160048	0.0009826359547677002	14.38987028358632	8.475633597032346	0.20706836677844076	0.12196326803250157	999.9999999999995	589.0000000000002	0.5890000000000002	0.5890000000000002	True	True	True	authorized_by_external_sidecar_for_run2_138fb
403	3f787ed181ceb56c3045abdf::signal::76::ggf_shard_076	3f787ed181ceb56c3045abdf	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	2	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	554	1000	0	0	0.9920400334522128	0.0009841434279718674	14.400903886883256	7.978100753333325	0.20738603275924938	0.11489186214862418	999.9999999999994	553.9999999999998	0.554	0.554	True	True	True	authorized_by_external_sidecar_for_run2_138fb
404	42f8fdb5659f4026e0b13fe8::signal::35::ggf_shard_035	42f8fdb5659f4026e0b13fe8	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	0	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	566	1000	0	0	0.9893999667838216	0.0009789122942718271	14.362579479536343	8.12921998541757	0.20628368930599855	0.1167565681471952	999.9999999999995	565.9999999999997	0.5660000000000001	0.5660000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
405	43cacf9907182386c714deb0::signal::78::ggf_shard_078	43cacf9907182386c714deb0	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	1	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	576	1000	0	0	0.990179949440062	0.0009804563322731237	14.373902062181394	8.279367587816482	0.2066090604931825	0.11900681884407312	1000.0	576.0	0.576	0.576	True	True	True	authorized_by_external_sidecar_for_run2_138fb
406	48da485c475d0d0e14308bf5::signal::0::ggf_shard_000	48da485c475d0d0e14308bf5	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	1	False	True	ggf_hh4b_ml_ext20k_frozen_v2_20260716		ordinary_campaign_exact_key_match	14.51645437812562	1000	579	1000	0	0	0.9931200183928013	0.000986287370932518	14.416581439002375	8.347200653182377	0.2078378203873879	0.12033809800429754	999.9999999999994	579.0000000000001	0.5790000000000001	0.5790000000000001	True	True	True	authorized_by_external_sidecar_for_run2_138fb
407	4a383ef4d505eaaa7b9d8cec::signal::42::ggf_shard_042	4a383ef4d505eaaa7b9d8cec	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	2	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	597	1000	0	0	0.9968800004571676	0.0009937697353114825	14.471163047102323	8.639284339120085	0.2094145599358197	0.12502049228168438	1000.0000000000005	596.9999999999999	0.5969999999999999	0.5969999999999999	True	True	True	authorized_by_external_sidecar_for_run2_138fb
408	512e29428828a43613a01625::signal::68::ggf_shard_068	512e29428828a43613a01625	signal	ggf_hh4b	primary_physical_signal	uniform_member_constant	4	False	True	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1		ordinary_campaign_exact_key_match	14.51645437812562	1000	595	1000	0	0	0.9907099884003401	0.000981506281116202	14.381596348566896	8.557049827397304	0.20683031353311265	0.12306403655220208	1000.0000000000001	594.9999999999999	0.595	0.595	True	True	True	authorized_by_external_sidecar_for_run2_138fb
