sample_class	process_or_mode	campaign	evidence_classes	line_text	source_archive_path	source_member_name	source_line	source_kind	normalization_denominator_authorized	status
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	195	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	# Number of Events : 10000	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	# Number of events and rnd seed *	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	60	generator_log_or_summary	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	91	generator_log_or_summary	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	event_weighting_strategy	Event weighting strategy = -4	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	236	pythia_log_or_card	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	# the events generated: *	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	# Number of events and rnd seed *	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	148	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	195	generator_banner	False	text_candidate_requires_review
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	# Number of Events : 10000	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	generator_banner	False	text_candidate_requires_review
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	130	generator_log_or_summary	False	text_candidate_requires_review
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	128	generator_log_or_summary	False	text_candidate_requires_review
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	129	generator_log_or_summary	False	text_candidate_requires_review
background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/qcd_hardqcd/qcd_hardqcd_importance_testfill_bin3_10k_20260717/logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_pythia.log	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_pythia.log	130	generator_log_or_summary	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_mg5.log	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_mg5.log	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_mg5.log	81	generator_log_or_summary	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_pythia_hepmc.log	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_pythia_hepmc.log	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# the events generated: *	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	152	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	155	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	199	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of Events : 10000	background/schannel_single_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	357	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_mg5.log	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_mg5.log	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_mg5.log	81	generator_log_or_summary	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_pythia_hepmc.log	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_pythia_hepmc.log	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_pythia_hepmc.log	239	pythia_log_or_card	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# the events generated: *	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	152	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	155	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	199	generator_banner	False	text_candidate_requires_review
background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of Events : 10000	background/schannel_single_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	357	generator_banner	False	text_candidate_requires_review
background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tchannel_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tchannel_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
