production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	source_fold	precut_rows	postcut_rows	precut_yield	postcut_yield	precut_sumw2	postcut_sumw2	precut_absolute_weight_sum	postcut_absolute_weight_sum	precut_negative_weight_rows	postcut_negative_weight_rows	raw_efficiency	signed_physical_efficiency	absolute_weight_efficiency	postcut_effective_events
340	7aa9d747eb7ca52e0b2ebfed::background::505::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	7aa9d747eb7ca52e0b2ebfed	background	wh_hbb	primary_physical_background	2	2112	841	3889.9000136877935	1548.961132344429	7164.451759700902	2852.8901183278685	3889.9000136877935	1548.961132344429	0	0	0.39820075757575757	0.3982007575757575	0.3982007575757575	840.9999999999993
341	a4f175231e8b5c3a04f4f77e::background::512::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	a4f175231e8b5c3a04f4f77e	background	ww	primary_physical_background	1	860	318	191899.9043066246	70958.33670872862	42820434.038246125	15833602.353677053	191899.9043066246	70958.33670872862	0	0	0.3697674418604651	0.369767441860465	0.369767441860465	318.0
342	f1348dbe63c52ad67fdae781::background::510::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	f1348dbe63c52ad67fdae781	background	ww	primary_physical_background	2	907	321	202671.66294364352	71728.3393659422	45287544.60897671	16027896.162603667	202671.66294364352	71728.3393659422	0	0	0.3539140022050717	0.3539140022050717	0.3539140022050717	320.9999999999998
343	08ab83ea7308663ebbcce2ec::background::312::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	08ab83ea7308663ebbcce2ec	background	wwz_zbb	primary_physical_background	0	2552	947	1293.8312802205455	480.87057392812267	658.0170032148915	244.17793967261053	1295.8624125285842	480.87057392812267	2	0	0.37108150470219436	0.37166405023547877	0.3710815047021943	946.9999999999997
344	4abe85d1b36241cf6669ae73::background::310::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	4abe85d1b36241cf6669ae73	background	wwz_zbb	primary_physical_background	2	2519	928	1272.3877572583574	468.481536072063	644.7497051162575	237.52589374667997	1274.4114355999213	469.49337524284505	2	1	0.3684001587931719	0.3681908548707752	0.3684001587931718	924.004310344827
345	5ef002a554188a84550fd907::background::311::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	5ef002a554188a84550fd907	background	wwz_zbb	primary_physical_background	1	2522	951	1280.8923368787478	483.76831309439586	652.617755909255	246.09020058275243	1282.9271142208902	483.76831309439586	2	0	0.37708168120539254	0.3776806989674344	0.3770816812053925	950.9999999999994
346	d031dddec52f11168df71a77::background::309::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	d031dddec52f11168df71a77	background	wwz_zbb	primary_physical_background	4	2406	888	1223.1649038063656	451.81798443429807	622.8690034876951	229.88681425481013	1224.1825118794159	451.81798443429807	1	0	0.3690773067331671	0.3693843594009983	0.369077306733167	888.0000000000009
347	2616c0c14f310de5fffd4ae9::background::516::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	2616c0c14f310de5fffd4ae9	background	wz_zbb	primary_physical_background	3	1270	421	10413.630011291409	3452.0773501997505	85388.73229296776	28306.028579007427	10413.630011291409	3452.0773501997505	0	0	0.331496062992126	0.331496062992126	0.331496062992126	421.0000000000001
348	47c50caee3c055bdcaa4f49e::background::514::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	47c50caee3c055bdcaa4f49e	background	wz_zbb	primary_physical_background	2	1276	437	10427.061372923785	3571.023369880638	85206.59002720946	29181.253794585064	10427.061372923785	3571.023369880638	0	0	0.34247648902821315	0.34247648902821315	0.34247648902821315	436.9999999999998
349	83652cb739d9d39fbbbc93c6::background::515::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	83652cb739d9d39fbbbc93c6	background	wz_zbb	primary_physical_background	1	1193	423	9763.723333915808	3461.906932310467	79908.04135897072	28332.859593331617	9763.723333915808	3461.906932310467	0	0	0.35456831517183574	0.3545683151718357	0.3545683151718357	422.9999999999998
350	dcbb32effe2c555c38aa9693::background::517::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	dcbb32effe2c555c38aa9693	background	wz_zbb	primary_physical_background	0	1244	448	10204.781844386885	3675.0339761136042	83711.87499318986	30147.04179819056	10204.781844386885	3675.0339761136042	0	0	0.36012861736334406	0.36012861736334395	0.36012861736334395	447.9999999999999
351	0a34ee6d1ece34fbb1a4de87::background::317::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9914_3300_bundle.tar.gz	0a34ee6d1ece34fbb1a4de87	background	wzz_zbb	primary_physical_background	4	1500	603	383.06898376005614	153.89335510681397	98.35174077327562	39.537399790856796	384.09323237973547	154.40547941665363	2	1	0.402	0.40173796791443844	0.4019999999999999	599.0066334991708
352	0fecd1f17d5998741d7328e9::background::315::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9912_3300_bundle.tar.gz	0fecd1f17d5998741d7328e9	background	wzz_zbb	primary_physical_background	3	1548	602	393.0764293436163	153.34581118736656	101.1142325774594	39.32220155790088	395.63219286340575	153.85696389132445	5	1	0.3888888888888889	0.39011703511053314	0.3888888888888889	598.0066445182721
353	44dc9356890ebd0553d35eff::background::314::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	44dc9356890ebd0553d35eff	background	wzz_zbb	primary_physical_background	2	1542	626	394.141928081744	160.21613440205957	101.00624022002685	41.005127352617905	394.6538007156164	160.21613440205957	1	0	0.4059662775616083	0.40649350649350646	0.4059662775616083	626.0000000000001
354	61a9c87f29abee5f054cf3dc::background::316::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9913_3300_bundle.tar.gz	61a9c87f29abee5f054cf3dc	background	wzz_zbb	primary_physical_background	1	1489	585	381.7268053889499	149.97325799364387	97.86121823536146	38.44782583457787	381.7268053889499	149.97325799364387	0	0	0.3928811282740094	0.39288112827400945	0.39288112827400945	585.0000000000003
355	426772edf5da187755dae56a::background::456::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	426772edf5da187755dae56a	background	zbbbb	primary_physical_background	4	2851	982	10855.616117893109	3739.1143555843673	41334.4094349564	14237.246602990941	10855.616117893109	3739.1143555843673	0	0	0.3444405471764293	0.34444054717642925	0.34444054717642925	981.9999999999997
356	4346c20df8fe279389c6b8c2::background::474::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	4346c20df8fe279389c6b8c2	background	zbbbb	primary_physical_background	2	2859	1036	10915.086038330915	3955.2392919590166	41671.599588725614	15100.306811444472	10915.086038330915	3955.2392919590166	0	0	0.3623644630989857	0.3623644630989857	0.3623644630989857	1035.9999999999993
357	4ac7914bb0a9634b59fdc088::background::466::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	4ac7914bb0a9634b59fdc088	background	zbbbb	primary_physical_background	2	2899	1071	11076.378371635665	4092.032161442497	42320.16482636714	15634.665929299488	11076.378371635665	4092.032161442497	0	0	0.36943773715074163	0.3694377371507417	0.3694377371507417	1071.0
358	825de3873398b77d78765092::background::458::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	825de3873398b77d78765092	background	zbbbb	primary_physical_background	4	2907	1006	11085.40175091556	3836.2277817065888	42272.491220915654	14628.87037091199	11085.40175091556	3836.2277817065888	0	0	0.3460612315101479	0.3460612315101479	0.3460612315101479	1005.9999999999994
359	8a6581b66ffa055a82a21b1c::background::465::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	8a6581b66ffa055a82a21b1c	background	zbbbb	primary_physical_background	0	2946	1064	11257.295235856594	4065.7712596576425	43016.52954081455	15536.180390844085	11257.295235856594	4065.7712596576425	0	0	0.36116768499660556	0.3611676849966055	0.3611676849966055	1063.999999999999
360	9122e8aa1bd2b7e0ade9d594::background::467::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	9122e8aa1bd2b7e0ade9d594	background	zbbbb	primary_physical_background	3	2869	1022	10907.710491289072	3885.5629564647725	41470.25031780335	14772.602239384812	10907.710491289072	3885.5629564647725	0	0	0.3562216800278843	0.3562216800278843	0.3562216800278843	1021.999999999999
361	982d685a97862d69fd8d9550::background::473::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	982d685a97862d69fd8d9550	background	zbbbb	primary_physical_background	1	2831	989	10756.741018014682	3757.8300483279827	40871.59213304118	14278.348505679169	10756.741018014682	3757.8300483279827	0	0	0.3493465206640763	0.34934652066407623	0.34934652066407623	988.9999999999994
362	9d7ac3bcb6a5484ccbe9e9ca::background::464::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	9d7ac3bcb6a5484ccbe9e9ca	background	zbbbb	primary_physical_background	1	2870	1036	10952.523748376178	3953.593938438229	41797.13465461468	15087.746168007248	10952.523748376178	3953.593938438229	0	0	0.36097560975609755	0.3609756097560975	0.3609756097560975	1036.0
363	9e101fcc8d166030a2422f6e::background::461::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	9e101fcc8d166030a2422f6e	background	zbbbb	primary_physical_background	1	2919	1046	11082.725081273094	3971.4047396408555	42078.38137275769	15078.447042105017	11082.725081273094	3971.4047396408555	0	0	0.35834189791024323	0.35834189791024323	0.35834189791024323	1046.0000000000002
364	a0d0a6f3bb42379649efa777::background::475::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	a0d0a6f3bb42379649efa777	background	zbbbb	primary_physical_background	0	2937	1061	11233.787589472377	4058.239234739596	42968.3294536546	15522.437027690681	11233.787589472377	4058.239234739596	0	0	0.3612529792305073	0.3612529792305074	0.3612529792305074	1061.0000000000007
365	aad357b2b4ed9d0e041bdb53::background::472::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	aad357b2b4ed9d0e041bdb53	background	zbbbb	primary_physical_background	1	2900	1032	11077.702807192598	3942.134240352676	42315.68947740784	15058.548807132724	11077.702807192598	3942.134240352676	0	0	0.35586206896551725	0.3558620689655172	0.3558620689655172	1032.0
366	af24065c10201b1880aed6e5::background::470::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	af24065c10201b1880aed6e5	background	zbbbb	primary_physical_background	2	2869	1011	10913.135238631545	3845.653442403796	41511.50949343384	14628.140849725205	10913.135238631545	3845.653442403796	0	0	0.3523875914952945	0.35238759149529447	0.35238759149529447	1010.999999999999
367	b7fe2540d02511e2fe4e234b::background::468::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	b7fe2540d02511e2fe4e234b	background	zbbbb	primary_physical_background	3	2906	1093	11095.37296862496	4173.173659568853	42363.14566858002	15933.5575415547	11095.37296862496	4173.173659568853	0	0	0.37611837577426016	0.37611837577426027	0.37611837577426027	1093.0000000000002
368	c38a5ed7a3be81e93bbbe5ab::background::459::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	c38a5ed7a3be81e93bbbe5ab	background	zbbbb	primary_physical_background	3	2918	1023	11060.459444609758	3877.604527702461	41923.8393166063	14697.768204553888	11060.459444609758	3877.604527702461	0	0	0.35058259081562715	0.3505825908156271	0.3505825908156271	1022.9999999999998
369	d54e5613704e7e856664fc8d::background::469::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	d54e5613704e7e856664fc8d	background	zbbbb	primary_physical_background	0	2908	1036	11133.025468113523	3966.236033344433	42621.82120827522	15184.390224131064	11133.025468113523	3966.236033344433	0	0	0.3562585969738652	0.35625859697386525	0.35625859697386525	1036.0
370	dc3961ab7ada02fa1c964567::background::471::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	dc3961ab7ada02fa1c964567	background	zbbbb	primary_physical_background	4	2909	1067	11132.80495859394	4083.4317259607205	42605.481693397676	15627.38018798739	11132.80495859394	4083.4317259607205	0	0	0.3667927122722585	0.36679271227225857	0.36679271227225857	1067.0000000000002
371	df76d35956e8eb5f25831712::background::457::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	df76d35956e8eb5f25831712	background	zbbbb	primary_physical_background	3	2913	1035	11114.823142479145	3949.139015607935	42409.64417733949	15068.3081783544	11114.823142479145	3949.139015607935	0	0	0.3553038105046344	0.3553038105046344	0.3553038105046344	1035.0000000000005
372	e1b1210236020324e1141030::background::463::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	e1b1210236020324e1141030	background	zbbbb	primary_physical_background	4	2902	1040	11084.325361298059	3972.3288682804896	42337.10155586333	15172.496767090925	11084.325361298059	3972.3288682804896	0	0	0.35837353549276363	0.3583735354927636	0.3583735354927636	1039.9999999999995
373	fd13a74c299c8e72a4b4775b::background::462::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	fd13a74c299c8e72a4b4775b	background	zbbbb	primary_physical_background	2	2835	1027	10743.837582518077	3892.035695677625	40716.06560829906	14749.699957574296	10743.837582518077	3892.035695677625	0	0	0.3622574955908289	0.362257495590829	0.362257495590829	1027.000000000001
374	1596513597a80bad4bbc8fdc::background::319::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9921_1500_bundle.tar.gz	1596513597a80bad4bbc8fdc	background	zzz_zbb	primary_physical_background	2	729	326	141.41790173066778	63.24037855171153	27.43350196146065	12.267930918293787	141.41790173066778	63.24037855171153	0	0	0.44718792866941015	0.44718792866941026	0.44718792866941026	326.00000000000006
375	5b4a3b95ebeef7f13fa5fded::background::320::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9922_1500_bundle.tar.gz	5b4a3b95ebeef7f13fa5fded	background	zzz_zbb	primary_physical_background	0	721	320	139.41005510588167	61.87408825781156	26.95584391764904	11.963758742923291	139.41005510588167	61.87408825781156	0	0	0.44382801664355065	0.4438280166435506	0.4438280166435506	320.00000000000006
376	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	c660746595f512710f2aca2a	background	zzz_zbb	primary_physical_background	1	704	308	136.3855646539279	60.009648447728274	26.724734002374305	11.692071126038757	137.16491073766463	60.009648447728274	2	0	0.4375	0.44	0.4375	307.99999999999994
377	0540a4c78a021d63f3a941b1::signal::45::ggf_shard_045	0540a4c78a021d63f3a941b1	signal	ggf_hh4b	primary_physical_signal	4	600	336	8.598560223607382	4.8151937252201344	0.12322539653167174	0.06900622205773618	8.598560223607382	4.8151937252201344	0	0	0.56	0.56	0.56	335.99999999999994
378	08e796dd30daf7ad34498409::signal::39::ggf_shard_039	08e796dd30daf7ad34498409	signal	ggf_hh4b	primary_physical_signal	3	573	309	8.205802419358218	4.425118582166997	0.11751342643201601	0.06337111477747459	8.205802419358218	4.425118582166997	0	0	0.5392670157068062	0.5392670157068062	0.5392670157068062	309.00000000000006
379	114469bce4fe3c257d74fa94::signal::29::ggf_shard_029	114469bce4fe3c257d74fa94	signal	ggf_hh4b	primary_physical_signal	2	527	295	7.654761958461517	4.284923676937662	0.11118668053265583	0.06223922344807112	7.654761958461517	4.284923676937662	0	0	0.5597722960151803	0.5597722960151804	0.5597722960151804	294.99999999999994
380	12882cd094457c9fdf8aa1dd::signal::26::ggf_shard_026	12882cd094457c9fdf8aa1dd	signal	ggf_hh4b	primary_physical_signal	4	583	323	8.416545939027213	4.663026309272366	0.12150642460335417	0.06731831071506586	8.416545939027213	4.663026309272366	0	0	0.5540308747855918	0.5540308747855918	0.5540308747855918	322.9999999999999
381	133e6191360b663edb01d781::signal::30::ggf_shard_030	133e6191360b663edb01d781	signal	ggf_hh4b	primary_physical_signal	0	581	322	8.385985886263061	4.647654828531335	0.12104089377728627	0.06708290498500202	8.385985886263061	4.647654828531335	0	0	0.5542168674698795	0.5542168674698795	0.5542168674698795	321.9999999999998
382	13ebfabb3793ae31a54909e6::signal::69::ggf_shard_069	13ebfabb3793ae31a54909e6	signal	ggf_hh4b	primary_physical_signal	4	596	316	8.58510118115311	4.551832169873125	0.12366436625945719	0.06556701298320214	8.58510118115311	4.551832169873125	0	0	0.5302013422818792	0.5302013422818791	0.5302013422818791	316.00000000000006
383	15ec1a7e4eeccaab4688806a::signal::36::ggf_shard_036	15ec1a7e4eeccaab4688806a	signal	ggf_hh4b	primary_physical_signal	2	601	311	8.685391484192149	4.494437190655172	0.12551751286801582	0.06495165807313297	8.685391484192149	4.494437190655172	0	0	0.5174708818635607	0.5174708818635607	0.5174708818635607	311.00000000000006
384	1e39e950ee4ddd73c328778c::signal::64::ggf_shard_064	1e39e950ee4ddd73c328778c	signal	ggf_hh4b	primary_physical_signal	3	567	309	8.171567598737496	4.453288162274931	0.11776810762034644	0.06418050309468616	8.171567598737496	4.453288162274931	0	0	0.544973544973545	0.5449735449735449	0.5449735449735449	309.0000000000001
385	1e8ebac8c0f54ad25e332f16::signal::23::ggf_shard_023	1e8ebac8c0f54ad25e332f16	signal	ggf_hh4b	primary_physical_signal	3	568	316	8.155388971638203	4.537153019432521	0.11709572056112329	0.0651448022840052	8.155388971638203	4.537153019432521	0	0	0.5563380281690141	0.5563380281690141	0.5563380281690141	316.00000000000006
386	223267186ebe55b28055e533::signal::3::ggf_shard_003	223267186ebe55b28055e533	signal	ggf_hh4b	primary_physical_signal	3	564	315	8.112203012330058	4.5307516824183836	0.11668056332137736	0.06516733589757778	8.112203012330058	4.5307516824183836	0	0	0.5585106382978723	0.5585106382978724	0.5585106382978724	315.00000000000017
387	269be1bb3c2c25cea82e5c20::signal::57::ggf_shard_057	269be1bb3c2c25cea82e5c20	signal	ggf_hh4b	primary_physical_signal	3	566	328	8.179010839806628	4.7397801333155005	0.11819119844112075	0.06849242595174487	8.179010839806628	4.7397801333155005	0	0	0.5795053003533569	0.5795053003533568	0.5795053003533568	327.99999999999983
388	278e9d103607e2e5999aa4b7::signal::27::ggf_shard_027	278e9d103607e2e5999aa4b7	signal	ggf_hh4b	primary_physical_signal	0	635	369	9.141439412561853	5.312112036591061	0.13159986540714833	0.07647299265391767	9.141439412561853	5.312112036591061	0	0	0.5811023622047244	0.5811023622047243	0.5811023622047243	369.0000000000001
389	27c38d9f236cdf6a882b0ea0::signal::84::ggf_shard_084	27c38d9f236cdf6a882b0ea0	signal	ggf_hh4b	primary_physical_signal	4	595	319	8.51282736845495	4.564020051322906	0.12179534421027836	0.06529868034130892	8.51282736845495	4.564020051322906	0	0	0.5361344537815126	0.5361344537815126	0.5361344537815126	318.99999999999994
390	29c61230fbd6596ae7c78bd8::signal::25::ggf_shard_025	29c61230fbd6596ae7c78bd8	signal	ggf_hh4b	primary_physical_signal	4	588	316	8.467646028717327	4.550639702507951	0.12194052596539516	0.06553266361405591	8.467646028717327	4.550639702507951	0	0	0.5374149659863946	0.5374149659863945	0.5374149659863945	315.9999999999998
391	2aa660985a483cd382d0a2bf::signal::20::ggf_shard_020	2aa660985a483cd382d0a2bf	signal	ggf_hh4b	primary_physical_signal	2	611	350	8.785736642609201	5.032746030954534	0.1263325177631522	0.07236723603453891	8.785736642609201	5.032746030954534	0	0	0.5728314238952537	0.5728314238952537	0.5728314238952537	350.0
392	2af952184deedee108a2153e::signal::52::ggf_shard_052	2af952184deedee108a2153e	signal	ggf_hh4b	primary_physical_signal	1	576	313	8.317746965457168	4.519886805882107	0.12011269892599291	0.06526957424277045	8.317746965457168	4.519886805882107	0	0	0.5434027777777778	0.5434027777777778	0.5434027777777778	313.0000000000001
393	2de0fa11440a92a85ada95c3::signal::28::ggf_shard_028	2de0fa11440a92a85ada95c3	signal	ggf_hh4b	primary_physical_signal	4	585	333	8.449156126202581	4.809519641069162	0.12203117819648995	0.06946390143492505	8.449156126202581	4.809519641069162	0	0	0.5692307692307692	0.5692307692307693	0.5692307692307693	333.0
394	2eb98f8619acc8bd099c994e::signal::79::ggf_shard_079	2eb98f8619acc8bd099c994e	signal	ggf_hh4b	primary_physical_signal	0	573	328	8.243483212239017	4.718782711368932	0.11859514043711436	0.06788692157656809	8.243483212239017	4.718782711368932	0	0	0.5724258289703316	0.5724258289703317	0.5724258289703317	327.99999999999994
395	2ebbf5133dc5e37b3c06e5a7::signal::43::ggf_shard_043	2ebbf5133dc5e37b3c06e5a7	signal	ggf_hh4b	primary_physical_signal	3	569	334	8.145463446977038	4.781344097171056	0.11660557955367146	0.06844686040584583	8.145463446977038	4.781344097171056	0	0	0.5869947275922671	0.5869947275922671	0.5869947275922671	333.9999999999999
396	304b26f5b9a58d65df7e7b29::signal::73::ggf_shard_073	304b26f5b9a58d65df7e7b29	signal	ggf_hh4b	primary_physical_signal	3	560	336	8.0725540656062	4.84353243936372	0.11636808775381279	0.06982085265228766	8.0725540656062	4.84353243936372	0	0	0.6	0.6000000000000001	0.6000000000000001	336.0000000000002
397	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	327bb09e0e0015775b8e6ff0	signal	ggf_hh4b	primary_physical_signal	1	580	321	8.316740431798404	4.602885652771185	0.1192554679481212	0.06600173312301191	8.316740431798404	4.602885652771185	0	0	0.553448275862069	0.5534482758620689	0.5534482758620689	320.99999999999994
398	3287a5e416950a6fd2e2410e::signal::53::ggf_shard_053	3287a5e416950a6fd2e2410e	signal	ggf_hh4b	primary_physical_signal	0	611	350	8.80356365184846	5.042957902040853	0.1268457168120252	0.07266121257644652	8.80356365184846	5.042957902040853	0	0	0.5728314238952537	0.5728314238952538	0.5728314238952538	350.0
399	367aa1135c9723731abc5ecd::signal::31::ggf_shard_031	367aa1135c9723731abc5ecd	signal	ggf_hh4b	primary_physical_signal	0	564	309	8.124728979337867	4.45131428123298	0.11704117196399383	0.06412362081006046	8.124728979337867	4.45131428123298	0	0	0.5478723404255319	0.5478723404255319	0.5478723404255319	309.0
400	371d085d82206cef3edf9869::signal::32::ggf_shard_032	371d085d82206cef3edf9869	signal	ggf_hh4b	primary_physical_signal	0	589	329	8.510860853851472	4.753944347906849	0.1229792062370482	0.06869296918843609	8.510860853851472	4.753944347906849	0	0	0.5585738539898133	0.5585738539898132	0.5585738539898132	329.0
401	37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	37322c6369fb66e00e5adb2f	signal	ggf_hh4b	primary_physical_signal	4	596	336	8.590725402002064	4.84309351522264	0.12382644787349584	0.06980819880116543	8.590725402002064	4.84309351522264	0	0	0.5637583892617449	0.5637583892617449	0.5637583892617449	336.00000000000006
