seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,48,0.14348225272706855,64567.01372718085
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,25,0.03646371085657821,16408.669885460193
16,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,21,0.005309849706999523,2389.4323681497854
16,nominal_balanced,0.825,0.525,ttbar_200k,background,22,0.1597311694864127,71879.02626888572
16,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,30,5.113531380753137e-06,2.3010891213389115
16,higher_purity,0.875,0.75,Zbbbb_100k,background,5,0.0009793405333333334,440.70324000000005
16,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,22,6.525267543859648e-05,29.363703947368418
16,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,12,0.03587056318176714,16141.753431795212
16,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,5,0.007292742171315642,3281.733977092039
16,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,9,0.002275649874428367,1024.0424434927652
16,higher_purity,0.875,0.75,ttbar_200k,background,6,0.04356304622356708,19603.370800605186
16,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,40,6.818041841004184e-06,3.0681188284518828
16,intermediate,0.85,0.75,Zbbbb_100k,background,11,0.0021545491733333333,969.547128
16,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,27,8.008282894736841e-05,36.03727302631579
16,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,19,0.0567950583711313,25557.776267009085
16,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,8,0.011668387474105027,5250.774363347262
16,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,13,0.0032870498186187524,1479.1724183784386
16,intermediate,0.85,0.75,ttbar_200k,background,6,0.04356304622356708,19603.370800605186
17,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,75,1.2891708860759495e-05,5.801268987341772
17,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,46,0.008878080229983746,3995.1361034926854
17,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,63,0.00018523506521739142,83.35577934782614
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,74,0.22462526020126536,101081.36709056942
