qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.55,0.65,148.1900479747676,846857.846200981,0.00017498810294968716,0.16103259102159326,0.0017498810294968715,200,779,110.34026205341137,285.06597517104916
0.55,0.675,140.70750967961484,789908.1635702276,0.0001781314792894973,0.1583175190759729,0.001781314792894973,189,739,104.71746849020872,278.2985378228156
0.55,0.7,133.29800728087645,725052.3365191603,0.00018384604885326634,0.1565449199386651,0.0018384604885326634,179,685,99.20045678915605,249.41499364541534
0.55,0.725,124.04142492031872,672192.20366406,0.00018453267420267587,0.15129340981171935,0.0018453267420267584,162,635,92.05201331425363,242.9624925840716
0.55,0.75,115.00395024900396,604580.8968677673,0.00019022094618738406,0.14790591682435283,0.0019022094618738406,148,572,85.22092589485906,210.71383577493208
0.55,0.775,103.22178230743692,523325.96308029274,0.0001972418522862391,0.14268726480876212,0.001972418522862391,133,508,76.49922170417909,190.76685936897084
0.55,0.8,84.39529144920319,459702.95180983853,0.00018358657719499326,0.12447426516566826,0.0018358657719499325,113,450,62.78818572961743,180.03921958154137
0.55,0.825,72.90526709329347,388803.1957576692,0.00018751200578797045,0.11692139609657068,0.0018751200578797044,102,371,54.49073356289254,143.53235384594265
0.55,0.85,62.45892783864542,327241.62298284617,0.0001908648639171414,0.10918431555096918,0.001908648639171414,87,295,46.660840593909356,111.07618425061592
0.55,0.875,44.82219387450199,235235.04934992385,0.00019054215771998646,0.09241492051931424,0.0019054215771998645,65,199,33.63310335849308,65.92497712487113
0.55,0.9,29.784081387782212,122127.78207621566,0.00024387637998039637,0.08522695553575656,0.0024387637998039636,42,107,22.28014298558255,29.64084300005562
0.55,0.925,16.30090527722444,29411.565954283607,0.0005542345246955583,0.09505011566762982,0.005542345246955583,22,35,12.137428825875258,19.3595962750732
0.55,0.95,2.8177291666666666,5462.020318693085,0.0005158767273390286,0.038126118357731206,0.005158767273390286,2,4,2.0,4.0
0.575,0.5,192.79313416002657,1060922.1309716774,0.00018172222874024806,0.18717584786872926,0.0018172222874024806,262,966,143.6540257865896,416.94195143494085
0.575,0.525,188.1283250315405,1012931.9130653038,0.00018572652574666372,0.18692356780953848,0.0018572652574666373,253,933,140.0263459904113,397.72746779238565
0.575,0.55,179.16388625664007,948702.585988232,0.00018885147874874925,0.18394391769759388,0.0018885147874874923,240,884,133.30018493769145,366.41811484472714
0.575,0.575,173.23628433764938,903001.4852160537,0.0001918449605829835,0.1823033410014717,0.001918449605829835,232,851,128.88657716442682,345.02864095360513
0.575,0.6,167.38171831507302,840869.9367684824,0.00019905779835384743,0.1825339320030177,0.0019905779835384745,225,795,124.57871164104884,317.60768087799045
0.575,0.625,158.41727954017261,796523.927504169,0.0001988857761455552,0.177501953781401,0.001988857761455552,212,753,117.85255861738912,296.8102276507177
0.575,0.65,146.48903980577688,723485.897162883,0.00020247670394160687,0.17222258255944414,0.0020247670394160683,195,697,108.91966025910487,285.99458740010334
0.575,0.675,139.00650151062416,666625.2535268621,0.00020852270563587763,0.17025278792423065,0.002085227056358776,184,658,103.29703155774517,285.51260590923005
0.575,0.7,131.5969991118858,603959.7004711203,0.0002178903642233633,0.16933315702245205,0.002178903642233633,174,608,97.78004137823761,256.07850694094606
0.575,0.725,122.340416751328,566974.6200483234,0.00021577758937587168,0.16247559881360976,0.002157775893758717,157,563,90.63250586171662,235.44662380910023
0.575,0.75,113.30294208001327,502296.194884056,0.00022556997889694696,0.15986789000281013,0.0022556997889694695,143,504,83.80190677490009,202.81208740873979
0.575,0.775,101.59381003486055,450143.5273145364,0.00022569203791721344,0.15142296399998886,0.0022569203791721346,129,450,75.18534403307507,173.9122659535545
0.575,0.8,82.76731917662681,392807.3052784274,0.0002107071789766236,0.13205933641800885,0.0021070717897662358,109,399,61.47351491081262,169.34467367123514
0.575,0.825,71.27729482071712,329980.8695105714,0.00021600432451261738,0.12408144067843378,0.0021600432451261736,98,327,53.1751368601129,135.99707257490203
0.575,0.85,60.83095556606904,278357.78175560525,0.0002185351355453676,0.115298313604255,0.002185351355453676,83,262,45.34537158131365,106.9266206762825
0.575,0.875,43.267257498339966,198254.30218197338,0.00021824120345507496,0.09717354756639447,0.0021824120345507493,62,179,32.42322053977854,63.88332609154132
0.575,0.9,28.30218090803453,93357.20225131257,0.0003031601228992122,0.09262878949006884,0.003031601228992122,40,94,21.176765578834612,29.43888272031246
