seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
11,0,intermediate,0.85,0.75,26.291251616054048,39359.043040851415,0.0006679850317693424,0.1325223096161761,0.006679850317693424
11,1,intermediate,0.85,0.75,34.21827140785078,42661.737017130414,0.0008020834077644508,0.16566806493291888,0.008020834077644508
11,2,intermediate,0.85,0.75,21.66581416149524,53426.20644121181,0.000405527841197849,0.09373414983187797,0.004055278411978489
11,3,intermediate,0.85,0.75,36.68312299820072,47627.12738948378,0.0007702148966116413,0.1680889282119774,0.007702148966116413
11,4,intermediate,0.85,0.75,34.67466999706238,54553.52383672655,0.00063560825329708,0.14845708615787084,0.006356082532970799
11,5,intermediate,0.85,0.75,33.17601169151398,38419.951651458556,0.0008635099802436763,0.16925666072655224,0.008635099802436763
11,6,intermediate,0.85,0.75,46.4891332532222,54828.99425784234,0.0008478932339083117,0.19853921913735081,0.008478932339083116
11,7,intermediate,0.85,0.75,39.01851205063709,61697.827521485546,0.000632413062470463,0.1570853802840483,0.00632413062470463
11,8,intermediate,0.85,0.75,37.29165445048287,62072.80800286129,0.0006007727964999406,0.14967902835843788,0.006007727964999406
11,9,intermediate,0.85,0.75,24.412261152829284,54085.50173197806,0.00045136423572078154,0.1049705749125102,0.004513642357207815
11,10,intermediate,0.85,0.75,15.237452675246944,57275.611563878585,0.00026603736318472746,0.0636689228067726,0.0026603736318472743
11,11,intermediate,0.85,0.75,31.47182441651673,47694.24429034708,0.0006598662980154686,0.14410827967025258,0.0065986629801546865
11,12,intermediate,0.85,0.75,35.26053112418757,51925.733954580544,0.0006790569615256661,0.15473819543658893,0.0067905696152566605
11,13,intermediate,0.85,0.75,23.82640002570411,55106.30259891552,0.00043237159638747036,0.10149807197814228,0.004323715963874703
11,14,intermediate,0.85,0.75,22.099542425549885,53720.739577871354,0.0004113782237401126,0.0953481541955164,0.004113782237401126
