job_index	proc_id	outer_fold	category_id	structure_id	category_family_id	mass_family	condor_job_status	condor_exit_code	worker_rc	runtime_seconds	all_inner_support_pass	inner_support_pass_count	inner_support_failure_count	pooled_support_pass	pooled_support_failures	pooled_inner_oof_feasible	pooled_inner_oof_signal_efficiency	pooled_inner_oof_background_efficiency	pooled_inner_oof_selected_signal_rows	pooled_inner_oof_selected_background_rows	pooled_inner_oof_selected_background_neff	outer_signal_total_rows	outer_signal_selected_rows	outer_background_total_rows	outer_background_selected_rows	canonical_payload_sha256	outer_selected_event_uid_sha256	result_bundle_sha256	worker_log_sha256	validation_payloads_opened	test_payloads_opened	execution_integrity_pass
154	154	2	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	40.27061367034912	True	4	0	True	[]	False	0.584546130201819	0.29899526756454314	4376	5151	3269.8478352767147	1909	1089	4260	1463	8c405a39b616f5a1cabad9c0796437da672280ab54408d5234751b8ab5040ae5	dbad52951b0b5c95e4e6b21a25a0748d54295997a2c97498ed34d5c87884582f	a47e544012396766ea91711b43f6b539f741e85a860954edbe06891be2eef1a4	673aebe1f8eba68511be33603ebb6035cb335e793b8f83d257cd96ee71c68e03	0	0	True
155	155	2	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	62.483203411102295	True	4	0	True	[]	False	0.5836655345246761	0.28938400317498975	4356	4997	3222.305182193927	1909	1101	4260	1415	99cf0a34d5b78d36647c692c9f8ed68a3b0d2aa22e54f5d4a063ffa1bfe202d1	1824a4f4e77574ebe509380b86981b213449f6609607982945ba4eaaac011835	30f7c1459cd2b87f2414c3758fee5c82b92eee90aee5db2ce1aee526b8e056c9	ae8ab136d55bee1c50d7d1bee0b055a9a2735f18b38202bb5d91ac346b528ead	0	0	True
156	156	2	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	51.344785928726196	True	4	0	True	[]	False	0.5764116396014118	0.29364385700454554	4291	5124	3199.532043579473	1909	1101	4260	1415	885d780cc7e66e1e1cc41fce0c8d6d426184c93924163098d47c37a70a05e1af	1824a4f4e77574ebe509380b86981b213449f6609607982945ba4eaaac011835	c8944d9fe0d67ff5054486598082cf5c6a71104c32da5dabdc9afcaa3702e5b3	b9dae8ae07d960870d02374dd6fc8f4a1176402e3cbd2506b0de03eb45ad0f64	0	0	True
157	157	2	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	35.736053228378296	True	4	0	True	[]	False	0.5848727784343852	0.279113976161165	4362	4936	3150.3338394237135	1909	1100	4260	1409	5187f45a129ba9df5acfcab30185c27a6c0ce87a0a3ebd892445b33bdc487561	5507b09ca05864a32440f881b223664c1f741339acb422241545140519f9525e	8dfb27276d4ffde5ccff9809305e0b424ff5309c87a7968e92d554f111003b99	90139af74078d5e5f8d6e072e06632d3e7b972f14d688fa8e0dee854f07b0773	0	0	True
158	158	2	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	47.39443850517273	True	4	0	True	[]	False	0.580407869378801	0.29277864142254195	4321	5121	3173.069158578556	1909	1101	4260	1417	bf6fb9f4a68d2de2e158032a4273194d26098a216bc10cdadd95b46c14a5320f	e56a6d50cbd6b73a1e20a54ba1ffc7b8edf80e72bab3d311f41c8ce0b00f6fb7	4238f079d4aa181397e749c3137facd6e3bf8112d2f09ede83a29dfee7b604a4	3ce9acc2fe6c692bd14b71f2551dfc852912a69a2eee0acb764e8496dd7aa04e	0	0	True
159	159	2	ge4tag	symmetric_rectangular_mass__category__plus_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	40.44326663017273	True	4	0	True	[]	False	0.5811589799311172	0.28654954530292875	4331	5018	3211.8202527407334	1909	1103	4260	1412	b43ca15d09aa9fff4c2710735e20b862c65ca40d65bf4114cc5005319bc63e2a	c90331e43139c7e24131b01cadcf895d00007844492214e04c52710d4a008f7c	e571c34003cd1ecb679182cc30c29bd1590c3ec460b60492b8864174b9b8f628	f49cb1e6cac83840e97af20732e3c89da7217ce98733a51e5c8ae836363dc0af	0	0	True
160	160	2	ge4tag	symmetric_rectangular_mass__category__plus_mhh	ge4tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	77.56316661834717	True	4	0	True	[]	False	0.5842129389252515	0.2884125586561796	4360	4998	3216.005139868215	1909	1094	4260	1411	78f0b29530f2ae7b096aa88565aab928feb08adad849427d4861e766dd241d60	16be48af78f1ef336f2d2303ba387a20cd60c6d856bd0184eb9d83699e2c731a	7ed58c799860eee80825e9938753785376d7c166fc67a5a8d2c7d960525f8fa9	4e3e71b0cf448b74ff86016355ef31ce9e1255a57728309e8a6b0d5328034618	0	0	True
161	161	2	ge4tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	104.73366975784302	True	4	0	True	[]	False	0.5857331146063344	0.2896497135605909	4372	5000	3224.40597274904	1909	1101	4260	1418	abcf3560dbef4ef707576115d8e45172c406b5922d131440670782b42558dbfe	a86af9d1f220056b1fd4034b0c3a27432f8317d90fac97a01783c719d1283bc6	80616e40b22619564ff3eac4cdd471f88ce099c096bd2a277638dd838a8ab1d9	9f0c30b9025301e51859e99664b8406e86aa3f0230607b7f80eb06ff56129255	0	0	True
162	162	3	exact3tag	asymmetric_rectangular_mass__category__mass_only	exact3tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	213.38971734046936	True	4	0	True	[]	True	0.5861170187293715	0.4406423074185358	13002	32397	13468.985568172326	5433	3245	16110	7913	0c2a3778ae0afd1b4668393ee5bc3af51f0f88609e6de85d19ecbb7120e31181	74f904a5ef8dd430a13ad5331a061538895e0e987332b262af30e6185927709e	8326cdb03c0efb27242fdfb35b4973a07c4f2d2b93db34eb08bbfb88fb02b82c	ca9923034ca6d8701de3d6233b2c4e179998dd6e3393260d0ba3f89e88cf1378	0	0	True
163	163	3	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	228.57194924354553	True	4	0	True	[]	False	0.5858398454317577	0.4480568889770057	13008	32318	13792.277312586095	5433	3274	16110	7908	fb6cd9178db047818dfed4d2b317cd23970d8e8ac773eecb3693cd1181228a91	7844098a59dc67ec0fa32e2e3244a52fe895664b7da9b7e6678d1b3e41132db8	52b5e11ecb2e5ee17183c3d75b70b5ee73630e5c9868a6f553f0120f3b5d301e	fe829002a7cb839f1f1ed7ff75336c908df94b612357ace730699aef7070fd79	0	0	True
164	164	3	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	358.2389705181122	True	4	0	True	[]	False	0.585836302917728	0.4482180822819891	13008	32324	13797.615216989945	5433	3274	16110	7909	cc4a5634176ab2a20c0e10cffb394d005f94e2a2aaa6d090def8ab9ab9e89903	9aae0e5fdb65d16065759e8eb2636bb2af2c8a677fb79b2675df4575c8985ee8	bb5d37a6e5eb96118f914df3dfe7655587b0fcb059fcc1a27d358be1d05f8478	2fb0ed383829b7d0515fd355533ae2573d91874158fd57518848038c37b50ec9	0	0	True
165	165	3	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	413.20387172698975	True	4	0	True	[]	False	0.5857498377138213	0.4480839900420025	13006	32318	13792.803118646038	5433	3274	16110	7908	3abf8cbbaa545f89e17fb3d48a721e2621097093879057525a9bc6c9cec76457	05e3dd6261c556201613c61c59c454dcc5c39eb4c65024ce650a475698579bc9	9942db66c59df090b9c3336479ed4178cf3150621a4b81e4c3aed7b69e8e0396	baf1565b62c55b48110be4679ae22e37654a0ba8b19e35f51aa25f146a366eab	0	0	True
166	166	3	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	255.63236784934998	True	4	0	True	[]	True	0.5869638968025643	0.45425589684246054	13036	33232	14138.372817084917	5433	3273	16110	7906	a00b57dfa6419d30d0f949c9ac7fd8501eb0e156b68dc1baafda6e2bb6578da3	bc6976489af07dafade05c8a96bd1059a10f06be07c1a8be71015d990f9ad829	c260ecc027e75f13d0b992bff9b81b4789cfa81139d98a35052ee5c3517a3dda	54177b902d328cd3d07f0e5cb53524988181c789a87294f37af2f6e4cf8ff233	0	0	True
167	167	3	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	440.5091848373413	True	4	0	True	[]	False	0.5857499922721959	0.4477509027433265	13006	32305	13781.650677309852	5433	3273	16110	7905	733e0c67a38752298a941081b5b31f1ab66465c997a09b6e3bed95cc29893770	3b59caf75250df1babc825beb7a032b017678395a72663e532d0cbb247980b3a	9bf9fee8a4332e1bd4b9faffeba95fa58897931606678ca0c94ff34a90a7884e	811caafbdbb0943efa8e87871c76b1ce51771d68f51b37461e8149a652af0b84	0	0	True
168	168	3	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	264.9855966567993	True	4	0	True	[]	False	0.5857958188302664	0.4481596475321232	13007	32321	13795.560752693678	5433	3274	16110	7909	a7436a056d43b373d6f27c9923173e160174629653bdd0d4a3c3f2990314385e	b8c8fa20edcc1377f0df3728db42ab038297b42ad7bbcc35c4486e09fdd331ae	b369b42ef91a3d17371bcf4e7d1fea78f47de18f8efa311ccfbdb254e77307d0	54a91758eb47a5fe25102dc5cde11d7ddde86d08d58691a3a6c97accd8186db0	0	0	True
169	169	3	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	exact3tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	181.77529335021973	True	4	0	True	[]	False	0.5857869443998818	0.4481677017566855	13007	32321	13796.46061742081	5433	3274	16110	7910	39efb631decbc70c6d0ee07ec190792bb4c40514aa7c1c1a7cb777782d897bb2	b5caac90bbc868a06fa17c0c8dbb47e6c4cdd2e5ba5937c01d96bbfff303ca06	ca411f810b239c43cb1d031c68a5b4d644910c48e87108d4ea940721c55fca9b	333b835ecca3e18d68dcdba52510d8936b79199e4eff8eab201c90cd5da006b4	0	0	True
170	170	3	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	284.60080742836	True	4	0	True	[]	False	0.5857445057974662	0.4479308509615813	13006	32312	13788.3650402204	5433	3274	16110	7908	811f15862aca8647249a55483253d3af50b5e7be22f93046018f33b170d9a924	7844098a59dc67ec0fa32e2e3244a52fe895664b7da9b7e6678d1b3e41132db8	57c83e9635709a51e849151a7a1d13089091ba465fbdd5c3fe4ce62ed1784fa1	0d192f35fb1c489fe619b9ecc25fad9021e15d49b335f8248e98b82af67cfdbf	0	0	True
171	171	3	exact3tag	radial_mass__category__mass_only	exact3tag::radial_mass__category__mass_only	radial	4	0	0	133.9110906124115	True	4	0	True	[]	False	0.5853733190538939	0.4396820809954378	12986	32682	13541.280384244823	5433	3232	16110	7971	36ce34ced93090606129fe14326b46878080320acb67a65d7ac9cf6c8c395c68	fd9aaf5d3decf0c29b63977acacc1278602fe475dd3d5d85522a2b742a537349	6aa3d4fcc2901c360d6018fd57f82fe32432d1909fafacdf268ff27b95bd7c62	93930e3e2b351ffb7c9c74e30e4977e162d6681227e23f12cb3229eaac26258c	0	0	True
172	172	3	exact3tag	radial_mass__category__plus_abs_h_delta_eta	exact3tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	128.11239194869995	True	4	0	True	[]	False	0.5853297200739578	0.4395324571622788	12985	32676	13536.151278986406	5433	3232	16110	7969	4100234859388a7f34e00a56e8b3751705c68038b096cac3f5bb87af64a88121	a404349fbbf5567fa50cad263ead989d8f3f819e7e437780a7578503a0287235	3f75dae0e32fd2bfa59362e685835821d24e6bc6ac1e8b52468086193f4fa526	3c4df0ea55dc15f896a26afca651b57c247856dfb2d0f06964460cf2b23f5b87	0	0	True
173	173	3	exact3tag	radial_mass__category__plus_h2_pt	exact3tag::radial_mass__category__plus_h2_pt	radial	4	0	0	223.84295988082886	True	4	0	True	[]	False	0.5857634436493583	0.4403476737349246	12998	32844	13563.81040033808	5433	3237	16110	7983	1b9cc5e01d285a0a673a9a2799b971322f0990e8aa60a6cfd2f5349ec35feea6	9389e976bf795f32ecf33d80dad3f275e8d7edce96d99b0c9d850631b5077d35	2e51f0852beb63180a8ed6b6b2d75d6d3e5451920a9f4a30326d70a2c8ab69d6	42323587100886246c4f3e0f74be1754a5007dfdb61464d3271c95487cfc4be9	0	0	True
174	174	3	exact3tag	radial_mass__category__plus_h2_pt_and_max_drbb	exact3tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	210.82161831855774	True	4	0	True	[]	False	0.5852378876073573	0.43953956432767943	12983	32674	13536.015752398816	5433	3232	16110	7970	8c27b18cb9cb0c5942e49d32daf7897ae123496e871a5f56ae4b90cc011a38c3	f8a424de382d2f9c31a770c04ad5632bc8d9d401afba68f868ed0adae8758543	b2239cb768b592942ed31394dc63274a28638fb7155ff32e0ae293edd436e355	c6a9317ccbf4f3c96e1da747ee487cab49dafdac0b681d5b3ca888cbbd6cd0af	0	0	True
175	175	3	exact3tag	radial_mass__category__plus_ht_candidate_jets	exact3tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	264.4195086956024	True	4	0	True	[]	True	0.5870849853211961	0.4306732841772853	13025	32593	13556.714825849629	5433	3241	16110	7905	cb936cbcdd86e4606a1fa608341d3d002ebe2b3a07ff4c14c74ab84aa90d39c5	7bd74bbbdf6e1306cef2d488052b05d278a37addc2e104ae92685778c6660448	a02d46ea178d9d97f55192e6de0cfe1cc1ac0acdb0ec12939412ea1c4f087eba	596ee0c81ba390031d7f4c8de60b20e92bcfe3378f2dc5469815d47c7dc5aa32	0	0	True
176	176	3	exact3tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	260.79770278930664	True	4	0	True	[]	False	0.5818167968397617	0.4465613681609149	12912	33094	13548.12265299828	5433	3231	16110	7970	f592ec3c6249d7173c431a7c1e288eabb4d45cc4f7383d51e9bbb4f4760bd819	40fafc84f95d4e9b67049ff6afabaff8533ac874ee434e1ee1e21fd17751f3d9	8304750a06aaf9630083d5e3347a3e04b9346511e4f72f2eece1cdcebc4e27b6	f03a1e37c433767cd8592c31929fc1c5b62d6305d1ae1c6784089f88635db65a	0	0	True
177	177	3	exact3tag	radial_mass__category__plus_max_drbb	exact3tag::radial_mass__category__plus_max_drbb	radial	4	0	0	125.14305806159973	True	4	0	True	[]	False	0.5856097860719716	0.432039848411192	12993	32672	13476.679400622876	5433	3222	16110	7924	612a4e499203c4dff2b259419ddd739d04e547f20a3425648a099c355247f986	cf59d3bece563ee906145f3357cc4071ec00e94ee9a97114d29b743270fe40b2	0b9cabab44a394f56c3f70d527cafc065efe2362e749a5366c3443232bbc4f52	62c99deaf7197eecc630cadc2953ec31ed40f1163ab65bb3b1f06f36210c3388	0	0	True
178	178	3	exact3tag	radial_mass__category__plus_mhh	exact3tag::radial_mass__category__plus_mhh	radial	4	0	0	227.8193163871765	True	4	0	True	[]	False	0.5838199763144359	0.439241813931695	12953	32707	13559.119223310588	5433	3228	16110	8004	d978312061a9b7e371e9c939fb7d92a43888d5298b7e54d5484170a51cc38afb	24fa9c7fb8c495ccaa0e382673a8592bc643b8325fe12cc1abd474ed4f3467a4	85805b234592ad434794817b22742f30bccbdc48a147d98ec848cc4f2ec3126a	d3ecdcb75fc781ae4aa91e2b9cd050a2b42ca794f99a31551011ebbe755aaed7	0	0	True
179	179	3	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	187.77849698066711	True	4	0	True	[]	False	0.5852779804116199	0.4395324571622788	12984	32676	13536.151278986406	5433	3232	16110	7968	febc9afa433ec988f94ddd22fff71c79a3afc8bdf82ba397aab63676d0a0c4cb	d5e9c953a7c8043333cd712e7b78c465b852b7f65c776dd17f928861d2332927	a9a94888c36f7838a76c625982132d72a60452f7361d17d21abe1db7e4bbe21f	38278bded0405e0b292fd3f759bde0a96af5dac35705609a16d27859c3acb27d	0	0	True
180	180	3	exact3tag	symmetric_rectangular_mass__category__mass_only	exact3tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	158.32040691375732	True	4	0	True	[]	False	0.585500429107908	0.4441642357435002	12989	32837	13638.554375979811	5433	3244	16110	8007	65d99d185fd34c5aafb129a07fc7eedfa3d13e5b7c7dad56a6a03fe455ed5fe3	4e2ed80b4b4350abbcab5712b64f37ce179be83e8f3606e82557520c6dc0aec0	24b7ed7ea37c633705de46a7efbc718f5e6e50e60e9ad0e4529b4a55124eeba8	41e112b8b3f6787c4937d92632d40e903b4ce0255292e56d3f540e584572eacb	0	0	True
181	181	3	exact3tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	154.04254460334778	True	4	0	True	[]	False	0.5854568301279719	0.44398587289660013	12988	32830	13632.44223698323	5433	3244	16110	8005	a4a933f202be1c1e07a94b3b8e991b3851b2e8692f2c5be6da56f125f8fc9f34	f107fe107a8e10345acd7f95a1246413bff34ab7a519a1de79ee2db339b64d1d	88ea7daebb027717057f861639d9c92420eac546ef9ccb5bdb697c05e8acdda3	67e2d96a8e285b06d89a8c42519f72e9dc709f210ac21bb0270a8b0f590f1a15	0	0	True
182	182	3	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	144.56501817703247	True	4	0	True	[]	False	0.5851458784060342	0.4445406059427504	12982	32878	13657.141162122254	5433	3244	16110	8006	cb4b85be68c02a2aa3bb009719727fff7d3fd0cb1a08f8006f2bdfa5b2a384e7	4e9271acb770bfedd646173786200f5de2df12ff6e4f8d6d6466e2cb7d57ca14	e7b0ecb4dab34df7513a29714db87092cbba09f1fc6ec36a9293c80b14d0ea27	e83393384237c0f2398dfd0626ab27f3448781d54027e5ca25285e6a2f2a33c8	0	0	True
183	183	3	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	258.0841999053955	True	4	0	True	[]	False	0.5854120093890472	0.4440186578751704	12987	32828	13633.1158461114	5433	3244	16110	8005	cd0c0b8d3fed7ebe404f98326832736d3e93274289d595b4e11d2bab67355eea	f26da3dfd8323b0de5e8fab84b055f9aefc5918184d804bbeb8ba97b74f5db6b	85e65db2436166ffddb7df513c426f57b352b27c171189e6ec2c71e63349087d	765bf6e6ec9a5e31dca8fbd37629e70ffe41c87192f79e0f0f355ebfb2748167	0	0	True
184	184	3	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	128.5176224708557	True	4	0	True	[]	True	0.586831799554248	0.43503905935008186	13020	32714	13515.379494292134	5433	3255	16110	7932	d21cdf92ad90d70decf75c032c7d844035a1850b73fbc620dbb6a7da6828de58	410b84d2f5e74e1da4ab67007114cebcb222e06d3d2b406446c06565ccd6ab00	e10283b3ed4c0dae42633e639a2f757fbd6eb937db30c3e8ba3d4c39442a5596	ad38df675d75cdea4f17fb0db750e932aec5d9fdb624dfd93ec62190c55d03f2	0	0	True
185	185	3	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	266.1806516647339	True	4	0	True	[]	False	0.5827743989089365	0.45111650702958705	12934	33252	13532.679973436703	5433	3243	16110	8005	09aa4531dbc197e6c19b367b1922b04dc5d6c6cd9f0c184914feb51059ea924b	12ac2cb84f378e4aabe54400018105eb4d1fc19b3591f86d393ec6368ffb1259	ba9ced2ce2d5a03a5502c1c79b722f96f12ec94d0504801b064b09a6e4e1fda6	26a4b0a69a361c0b173e55e929648b737792392aaaffe8caf43010476efbcd29	0	0	True
186	186	3	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	159.07892966270447	True	4	0	True	[]	True	0.5862781396143083	0.4390818526257139	13010	32860	13577.678908724514	5433	3224	16110	7967	522d301af20eef740ebc736a24e19d2ac4d3877e16332665df68d362adcc36ff	b65b0f573621a8eb641be6c96a163ca5c736cc13b3af8c8a9700633eba3f255f	f850bbb1e57c5687ef417ac37c089da404e7874c608cbb3c10634dc6bccf3732	7e4aadba818735e72004e0f39c8f8fe817845d9e062364051d7c6b06d502890e	0	0	True
187	187	3	exact3tag	symmetric_rectangular_mass__category__plus_mhh	exact3tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	129.99004244804382	True	4	0	True	[]	False	0.5846768111466422	0.44284255676876116	12974	32848	13608.467270107221	5433	3243	16110	8023	6b0048042d8e9b6a8456b8de103ac99de0e3d96694afed33d197d086c60fdf77	d09d55639802c8205d59c9fec4f06d3260afeecf174c19ad550b5fdef358e64a	fa688cc30a3c7fa7eea5c24687f40f52b58cf7aa0fed7f6a69f3182ed9201f2f	2ff19898083951d4fcca560ab68032f892b0fa63ddeb006e7447243541654826	0	0	True
188	188	3	exact3tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	325.21309661865234	True	4	0	True	[]	False	0.5853709909712516	0.4438936191295893	12986	32826	13629.285960297977	5433	3244	16110	8004	f7895b92b08b34f7cc4d2671ed8d52f9b6080423bf3c2773f993b99ca9eae44d	29f748c655285ee55f42cdd5fe2db91898536a79651679e09ba54859157a2bd4	75c963e1a07af15d8bcd719da3a1499893cfae92d93a1df25a77a5225793daf5	359142bb978bd38f78fe4f57d3a8802deea53d063dc512856e073f061fc32a94	0	0	True
189	189	3	ge4tag	asymmetric_rectangular_mass__category__mass_only	ge4tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	31.097656965255737	True	4	0	True	[]	False	0.5825010914339586	0.2887641193866937	4355	5024	3336.456324182761	1846	1088	4266	1194	15531e077f9333f176671178e94e4d80697beb0f919a6d28f1707632048846dd	286f1c0fdb8c7cfc0f0c9d434fb9cf61218b5545e5a4a1380b7f3cb2a8018c0f	b860590f54e9b1d94786b9e7d311a16ab26030c0cfa81e213f8e5b899800fa9d	114f6fc5efed51aec72f44a0702b0eb3373ca4579f62356b434092c619000502	0	0	True
190	190	3	ge4tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	99.21620988845825	True	4	0	True	[]	False	0.5854740618055865	0.33447811274490624	4379	5881	3743.823544181729	1846	1075	4266	1415	7d36152d390b19ba2e50b0968afbcff46bbfd130341e2f6c93fb103e7476f09c	64720249710bf23c171d6a1a27fb74f5177543feedead15ab3792f78e7f76e29	97099c0223837471e5a3d0d44e1f4301d4fc7f9ece3db6670eb8920e95e44954	ebfcc3bdf8c90827c6989042e62f00005985795776ed0182d921dc6a1a284765	0	0	True
191	191	3	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	48.12354898452759	True	4	0	True	[]	True	0.5870404505754663	0.32076400719128084	4397	5691	3545.848250868431	1846	1041	4266	1273	08191afde89c82a12e17abdc5d1c250dd46b2913879ecef7b953cc8e33b43535	ec9c0883079a43af02bdc765c44990f85efa5193e2803e5e9223e9419282da37	fcc5cef46c3dc4bcda71ffe0104612186e0ebbc2fe3ccede4856c41e1937d5b6	a7fd6ae4683535f73330320c271d22b97b88fdb817bec06087f72518001d6e70	0	0	True
192	192	3	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	94.13066267967224	True	4	0	True	[]	False	0.5757055621029866	0.3349431412067339	4309	5894	3688.4803814895185	1846	1075	4266	1415	e4fa708ec7230c9a7cf3de4e4d3469c8ed4e8586a762793e1d6683154a4227e2	39e4a23d91a49d918398577c30a613c5ba30e4f4abd7741f9e3ee57abb798ad2	65458548ac4b0fa34c9790066753c17d5ffe446313053a6a874d59a66df414c9	d9f9d34efb19df73241fa7faf3a8f2b892d43f97e09aed2cabfae9513a35ab08	0	0	True
193	193	3	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	56.44351625442505	True	4	0	True	[]	False	0.5842644886453848	0.2946845980915724	4376	5413	3374.358362408371	1846	1031	4266	1194	7d5094866615f0a4991023e9f15902eb1eab9d2d205d877862c699bf9a481355	63627affc449acf9f301877141394776bd0347c586f17aaf7648fe02886e7321	222c5013276513588bcc5a0c5ca83248c39c24c7f7dca66ba9597de87350d52f	0cfa0302db999019447463f9e3466a49598eae0b72887d123eea665915b4b2a5	0	0	True
194	194	3	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	58.79288077354431	True	4	0	True	[]	False	0.5746936282684709	0.33585182713065853	4302	5943	3736.3594016888587	1846	1074	4266	1414	c3cefd05ff46df9180af25a920ca5e597d2a0ac99d6948b0a5e6f1bcdc5c9c12	d05e9bd0258a616f5144b36eed73e8a15563e1e74e7d3005d39c84e4061eb9c8	27178fd10064428b1cdd081c223cfebfd15c7e1186c8dafde7faab52409be6b5	5122adbcfcb44ea6d815a3fb90065618085569a8055299af20df21db3b3b02eb	0	0	True
