ordinal	sample_class	process_or_mode	campaign	source_tag	remote_bundle_path	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	n_events	sigma_gen_pb	event_weight_convention	sum_event_weights	sum_squared_event_weights	min_event_weight	max_event_weight	weights_uniform_positive	per_event_generator_weight_transport_required	source_bundle_size_bytes	source_bundle_sha256	small_provenance_members_opened	identity_pass	exact_metadata_recovered	normalization_denominator_authorized	status
177	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847_bundle.tar.gz	0	50	75	1847	1201847	10000	18145444.18220713	pythia_info_weight_normalized_to_sigma_gen	10000.026679767287	10000.054071344555	1	1.0266797672867363	False	True	1598348626	232d6458bdf1962ab579e33ec7b38e4561461b276010a0709558ba778279ed20	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
178	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848_bundle.tar.gz	0	50	75	1848	1201848	10000	18277227.095229268	pythia_info_weight_normalized_to_sigma_gen	10000.010316692664	10000.020739819476	1	1.010316692664802	False	True	1619440915	9995ff63d459d6a177a5e9c9b5b38e05adf6719d1055f1d559a106198c00a842	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
179	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz	0	50	75	1849	1201849	9163	18202163.153981894	pythia_info_weight_normalized_to_sigma_gen	9163.089770449895	9163.181570646355	1	1.0317581551059487	False	True	1483325685	e9b008f5329e5be8bd7a18c2465d11180639d4a464cf5ca90d4a097962bd0a8b	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
180	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz	1	75	100	1850	1211850	10000	3091763.741989689	pythia_info_weight_normalized_to_sigma_gen	10000.006569536941	10000.013182232698	1	1.0065695369413248	False	True	1668487540	b70c48cfa448abad0e7678a9c9711f7699d955bb6275792cd8e0bb9c6050ceeb	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
181	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1851_seed1211851	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1851_seed1211851_bundle.tar.gz	1	75	100	1851	1211851	10000	3052451.3268578667	pythia_info_weight_normalized_to_sigma_gen	10001.48658067765	10003.116844483002	1	1.1886511212094213	False	True	1669420982	08f7befcd08be20bc808ed1bf425cb4472251001f2d96291b4b916d75e546eff	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
182	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852_bundle.tar.gz	1	75	100	1852	1211852	10000	3057368.023224804	pythia_info_weight_normalized_to_sigma_gen	10001.040142252186	10002.157957763191	1	1.1187853155746177	False	True	1666618710	8fd45e43605d448746811eaed519098ebdbd8a10a815fe96efab062f823502aa	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
183	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853_bundle.tar.gz	1	75	100	1853	1211853	10000	3055316.9332912588	pythia_info_weight_normalized_to_sigma_gen	10002.111112989573	10004.403584232141	1	1.1491413620990607	False	True	1664562501	8edf6ac7b4dab72716319d43bed494d617984856759791406543ebafcfe4f8d1	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
184	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1854_seed1211854	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1854_seed1211854_bundle.tar.gz	1	75	100	1854	1211854	10000	3061382.9247158226	pythia_info_weight_normalized_to_sigma_gen	10001.036674900153	10002.172058183107	1	1.1799271649525247	False	True	1662722522	170b799288243746b8b230711f71922c613752f2f8e68b92bafc7b0fc4868343	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
185	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855_bundle.tar.gz	1	75	100	1855	1211855	10000	3052726.933646549	pythia_info_weight_normalized_to_sigma_gen	10001.662478588118	10003.464621555984	1	1.1564235906923581	False	True	1685248387	6652c47d757def9ce41d80db07057bc44ec66fe9bd2f552b55ca96976d8e9ab4	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
186	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856_bundle.tar.gz	1	75	100	1856	1211856	10000	3038108.102908981	pythia_info_weight_normalized_to_sigma_gen	10001.647353826265	10003.446139397236	1	1.1819973349730244	False	True	1660304115	ecb576f50eca60d53871cca9380b63c6731c428e490c990a1af0064dbe6ed1f9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
187	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857_bundle.tar.gz	1	75	100	1857	1211857	7388	3075866.87194614	pythia_info_weight_normalized_to_sigma_gen	7389.079668958015	7390.2465520552	1	1.130311299894653	False	True	1231074864	6574b1dd777825b71e79164b4a894fe9c806e8b83c8ac885e68609412f6dfbc9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
188	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858_bundle.tar.gz	2	100	200	1858	1221858	10000	1249555.951446186	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1725809580	c8d7821cd2c81d466596dc349e13f29704ac542390342a765d104ebdacd2acd1	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
189	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1859_seed1221859	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1859_seed1221859_bundle.tar.gz	2	100	200	1859	1221859	10000	1246185.772167047	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1718131760	ae365a520ff9e529656008cbb9f236aa9071ea31dbbc78b3b296016c5d9e2fa7	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
190	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860_bundle.tar.gz	2	100	200	1860	1221860	10000	1252421.0970518484	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1717725046	43b7d75161b9f135d7714f1415cbfb9151c425f447bbcef2642cdf0014f32def	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
191	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861_bundle.tar.gz	2	100	200	1861	1221861	10000	1248026.6151974855	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1728590112	8e30e9e39b15155b829ea787d388c4178b3e1209a53f3cbb19c9678d1702528c	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
192	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862_bundle.tar.gz	2	100	200	1862	1221862	8521	1247846.954638561	pythia_info_weight_normalized_to_sigma_gen	8521	8521	1	1	True	False	1483036533	d0e31fbc2e45764e1c2aa4b992123dd3b6b9c067c20de2aeb1a038fea3911384	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
193	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863_bundle.tar.gz	3	200	300	1863	1231863	10000	51234.61138655476	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1839949349	8fa5ca48202893c94659da86e1fb631013bf51169f0735e27846eb6d6ae0435d	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
194	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864_bundle.tar.gz	3	200	300	1864	1231864	4543	51126.506476666706	pythia_info_weight_normalized_to_sigma_gen	4543	4543	1	1	True	False	838214713	89b55fa9f2a1141ef9173fa8730478711829c9667e42563a43c8520e969cfa92	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
195	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865_bundle.tar.gz	4	300	500	1865	1241865	10000	8069.718541223976	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1903799088	e89a3341850fe8048fe26fb35f58af246f118ce908f8f8f81763376ff43390ae	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
196	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866_bundle.tar.gz	4	300	500	1866	1241866	2855	8016.329795133003	pythia_info_weight_normalized_to_sigma_gen	2855	2855	1	1	True	False	548744894	c1ba860d17279170030fbe182f9be7940562279df4bc90e4ff3e8194d6b2ee70	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
197	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867_bundle.tar.gz	5	500	700	1867	1251867	10000	534.0449967779994	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1983341628	68a5b8d738947695742539b428ec9f2f79ea97f0b1950630691b8c3a8cc17e53	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
198	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868_bundle.tar.gz	5	500	700	1868	1251868	2526	532.5381463532887	pythia_info_weight_normalized_to_sigma_gen	2526	2526	1	1	True	False	496326946	d0496b91fcd6044c5b82308982e571a203bc411da30934f54503de1b90c3e5c9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
199	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869_bundle.tar.gz	6	700	1000	1869	1261869	10000	84.30890635732007	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	2000902482	d670d5aa4f1c075e2279773881672825a7b1b6b6ab9113c1f52e522eb8e0f72d	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
200	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1870_seed1261870	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1870_seed1261870_bundle.tar.gz	6	700	1000	1870	1261870	2504	84.23726637038634	pythia_info_weight_normalized_to_sigma_gen	2504	2504	1	1	True	False	500872669	1a311d174fe02971ce651dbcdf604e9e6558ce495e66537067a34904ddfcabed	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
201	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871_bundle.tar.gz	7	1000	Inf	1871	1271871	10000	10.347968609338857	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	2008455630	6522352da1d6c75768cadf23ceed28d79aece2e01215ef94bab2ea8341fb7766	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
202	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1872_seed1271872	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1872_seed1271872_bundle.tar.gz	7	1000	Inf	1872	1271872	2500	10.471173015060783	pythia_info_weight_normalized_to_sigma_gen	2500	2500	1	1	True	False	506515649	d5148c3191357b7a7f591822d0c251d761c28bcb59d2269b7faf15592707f437	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
203	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774_bundle.tar.gz	0	50	75	9774	1209774	10000	18140179.080023482	pythia_info_weight_normalized_to_sigma_gen	10000.082939210934	10000.16916756888	1	1.053242913048203	False	True	1606434562	160b773afa0cdc5accbf7fe6d980991c8c5318f85176d2ab29eb04c501d7bfe8	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
204	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775_bundle.tar.gz	0	50	75	9775	1209775	10000	18191009.957782134	pythia_info_weight_normalized_to_sigma_gen	10000.041478955987	10000.083735590277	1	1.0254153121684755	False	True	1608729106	aa9f064eef02e3b1baa583c0b3af75a41fc6fa66484e5ad705792b0c42a10f77	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
205	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	0	50	75	9776	1209776	10000	18405750.06265231	pythia_info_weight_normalized_to_sigma_gen	10000.103139259942	10000.211037070832	1	1.0562393715082856	False	True	1606535332	623c9b591298086efd35e834424f483b18828c2702b43e571089817187a0f9c1	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
206	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777_bundle.tar.gz	0	50	75	9777	1209777	10000	18147886.263910543	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1617015409	1e06972dff6f48e1c70b11a4835938c19c663ef76c3380a9f242dd782dc381d9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
207	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9778_seed1209778	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9778_seed1209778_bundle.tar.gz	0	50	75	9778	1209778	10000	18093624.961164955	pythia_info_weight_normalized_to_sigma_gen	10000.01824250138	10000.03681779162	1	1.0182425013816863	False	True	1594729245	d2e861e22e4cda0fd2877e187ca516ff3fd9f3c7b7302d9a33c53acd82a2556a	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
208	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779_bundle.tar.gz	0	50	75	9779	1209779	10000	18139649.51801817	pythia_info_weight_normalized_to_sigma_gen	10000.027499907941	10000.055307133462	1	1.0145677951425531	False	True	1606303483	ad0f7abdbb2291551ce81c95953f073f93c704253f930e3a6d6c1a76684a6b1a	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
209	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9780_seed1209780	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9780_seed1209780_bundle.tar.gz	0	50	75	9780	1209780	10000	18169766.088876557	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1613662372	f8736d69e53e0b5b13f9245a977948f7748a946ad3b6084b2a8113f4f0809705	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
210	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9781_seed1209781	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9781_seed1209781_bundle.tar.gz	0	50	75	9781	1209781	10000	17938437.172089513	pythia_info_weight_normalized_to_sigma_gen	10000.004049750803	10000.008115902088	1	1.0040497508034008	False	True	1599125895	a616eade2bd71b2d77e5ee27ff8287bd355978ff48043ed498487bdccd724720	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
211	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782_bundle.tar.gz	0	50	75	9782	1209782	10000	18209389.727792352	pythia_info_weight_normalized_to_sigma_gen	10000.010828742485	10000.02177474663	1	1.010828742483934	False	True	1603843825	dc39fd1c3927de5ed1b3c6b4e46c31bc6305ffd4e93dcd4a64200abb7d42cfde	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
212	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783_bundle.tar.gz	0	50	75	9783	1209783	10000	18272019.467102367	pythia_info_weight_normalized_to_sigma_gen	10000.037964771014	10000.077370865865	1	1.0379647710137263	False	True	1607830632	8cd4792e6f55cced1b5c3f0f85eb3e0c7db635a177211158850071da64f37537	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
213	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784_bundle.tar.gz	0	50	75	9784	1209784	10000	18217916.43169288	pythia_info_weight_normalized_to_sigma_gen	10000.12095922305	10000.246474498465	1	1.04293459111245	False	True	1620692567	14ba3726a606772327ab22c5e571bf82e78fa6748a25fc291cc769ba44619cf4	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
