target_index	fragment_id	sample_class	source_index	process_or_mode	campaign	member_id	final_split	generated_events_frozen	candidate_rows_metadata	root_tree_entries	event_weight_values	sum_generator_weights_candidate	sum_squared_generator_weights_candidate	min_generator_weight_candidate	max_generator_weight_candidate	negative_weight_events	zero_weight_events	positive_weight_events	uniform_event_weights	signed_weight_sample_candidate	bundle_sha256	root_member_sha256	normalization_denominator_authorized	reference_cross_section_assigned	physical_weight_calculated	denominator_source_branch	denominator_value_status	denominator_value_frozen	denominator_use_authorized_within_campaign	cross_campaign_process_aggregation_authorized	process_reference_cross_section_assigned	physical_weight_application_authorized	physical_yield_calculation_authorized
140	140_dc41783fc6d05079	background	361	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	train	10000	344	10000	10000	3463776.85546875	1199775010.4480982	346.377685546875	346.377685546875	0	0	10000	True	False	d8deea3190906b744540dab21ccefc075975fc724bad39bb7ceba23a79f20bdc	4ba7b53c19a3aa05f4b446221db7eb9b7e6e2d6c0d428c394a2e282aae58bb27	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
141	141_d4e3b8861ab60331	background	362	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	train	10000	364	10000	10000	3462914.7338867188	1199177845.4169724	346.29147338867188	346.29147338867188	0	0	10000	True	False	2f41ef44dab2c1e24b2b1ee0e98b5d107adc895b36ec95318863b603aabf4cda	5023fcae766915f7b8386b7b4dd05f592cce09fe182ea1f0a9c4841e2f1b3cda	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
142	142_ed5972b59f7cd383	background	366	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	train	10000	1481	10000	10000	97152.347564697266	943857.86373317381	9.7152347564697266	9.7152347564697266	0	0	10000	True	False	a3a5c14eb7968976143f5e9386086f9ab6d2efd6972b2367bb7202a439dcb721	264080bbcae0e007a78a9052355c87d80ea6dd77aa2643fa1209930736f92b95	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
143	143_29a10c88c73b0ea0	background	367	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	train	10000	1490	10000	10000	98126.592636108398	962882.81823727628	9.8126592636108398	9.8126592636108398	0	0	10000	True	False	4a6c9cb7b150f8286bc95a416348d0660b7df4194a6a9dcfaa06205e8c6af768	b42d48fc0a6f55238971b33312b8fbf0b4b90e552773ea8ac2e9c91a33953b88	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
144	144_5059d03927ccc30d	background	368	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	train	10000	1525	10000	10000	98031.139373779297	961010.4286921341	9.8031139373779297	9.8031139373779297	0	0	10000	True	False	80ecfff988198b61875ab08b31ed436621b4b5ffcba0acddfcc6cbe4731d24a0	e79fbff2b9c6b113f5221b158abbb84878a7d393db4f2c426411303bee6dda90	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
145	145_c327b7b47403f6d6	background	369	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	train	10000	1589	10000	10000	97723.95133972168	954997.06654482905	9.772395133972168	9.772395133972168	0	0	10000	True	False	030b25abea1c4665219afcca82160453a278df8dea685dfbbe83c8ce992e971a	fe8038d0a91cc43e8b7e84d54f9eb92097a41cf25ca5fd39aade1c5361f11152	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
146	146_fa1918ed2f434cdc	background	370	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	train	10000	1562	10000	10000	97887.887954711914	958203.86082342337	9.7887887954711914	9.7887887954711914	0	0	10000	True	False	98a30a96d1337d7ee3c4cbac10556be15676a38e1cf14701540109b01740c329	9e5a1be4c7fc4b6d606056edef50e14729f952bee9de2d1fc36c429a66e38754	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
147	147_fe4279341f13b6e5	background	371	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	train	10000	1595	10000	10000	98273.687362670898	965771.76278559817	9.8273687362670898	9.8273687362670898	0	0	10000	True	False	9b3e9479d4a8020d746c2d14c9e03ac23d2ffd284b879e1afa4b5b7a388a2e4e	682e7adfc9bd3568c2cbabae03ab49d6a1f595b315d3194a409e6b88d8102499	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
148	148_3853e7c18af4f6f9	background	372	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	train	10000	1552	10000	10000	97672.348022460938	953988.7568220729	9.7672348022460938	9.7672348022460938	0	0	10000	True	False	4f0c7e895f7e7e4d0577eefcca6c1916c77b0fc769359444e32842a476f97de0	bd7fd56a3287b2fc4e6d649a45a9c8cf8af2934e6943745b1235bbb3dfab0e47	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
149	149_3339b682f017d757	background	373	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	train	10000	1485	10000	10000	98025.379180908203	960897.49635608308	9.8025379180908203	9.8025379180908203	0	0	10000	True	False	72a6df1e2a261d7d487bb6c3f4a1c802a3acefbb22c4d3e9392ade2fcd275a5b	56256c0f0e114b96bd6db9b098235b73838c6150b54217accdf03f9ab01dc6a7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
150	150_826ed6d034b4b6a9	background	374	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	train	10000	1581	10000	10000	98019.704818725586	960786.25327500957	9.8019704818725586	9.8019704818725586	0	0	10000	True	False	8f8256dda855678b3b4c4be856bc30d62233a8aa3823053494fe3275a0deddb3	b262b4356f7b5aa50f6283fdb0fdf57349de904f41e451bc24d503a2ce51e087	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
151	151_a9f68a0f5f7352bc	background	375	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	train	10000	1559	10000	10000	97810.611724853516	956691.57659900514	9.7810611724853516	9.7810611724853516	0	0	10000	True	False	76fd63608e41b7a4010394b33ca8df924b870f79629f90158d36c77f5986b90a	ce44690605bfe7df5a1af36ab781ccf4bc4a16483f78c7749abc657d0f094a9b	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
152	152_93796eb1b6834b6a	background	376	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	train	10000	1560	10000	10000	98255.777359008789	965419.7784423104	9.8255777359008789	9.8255777359008789	0	0	10000	True	False	0e625c9976074e22c82e4506be980fb330f2ecc99088f9826fd9852b2c912ef3	665b0af9fbd47ee94790b91383a35c0be32c7675ebf32eafc2a752d77a444128	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
153	153_35714878945c4644	background	377	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	train	10000	1516	10000	10000	97942.123413085938	959265.95386641566	9.7942123413085938	9.7942123413085938	0	0	10000	True	False	b6812c9870f52f40c47da192c834f9d48d4b821f87b1c96b2f25686c65f8d075	56c967e9135238c6a74985d53622240eb19fcd65c9319ace75f07a15a253ae4e	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
154	154_8176a8eee38e0ce6	background	381	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	train	10000	36	10000	10000	5125641.4794921875	2627220057.629086	512.56414794921875	512.56414794921875	0	0	10000	True	False	c9611d9455292527e1c8ca64d1161cfd04171038d79e109e65e38837ad87c901	bbacdadaddc590df5ba09ca4edb3cbc87f7c563accbd5582337c4218c1b852d2	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
155	155_d8b895d3096b302c	background	382	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	train	10000	41	10000	10000	5115447.6928710938	2616780509.8500195	511.54476928710938	511.54476928710938	0	0	10000	True	False	3874d1d83774e1c651dc23436f4d377c92029bdfff830015017d452ad87c5a69	f59a58e22442b9e084a24c7b9171728cfe2ba5e95dcf49f515ff00a31698fd53	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
156	156_416317514fb0550e	background	383	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	train	10000	36	10000	10000	5122164.306640625	2623656718.4223232	512.2164306640625	512.2164306640625	0	0	10000	True	False	843750f0bb69916da574f15aa9d4401da61a5e19983f45c98e5f7056cc482218	3e9904e4e92952d0ae16adda386c8959b71fdb10c29fb330f71263e1e764de50	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
157	157_f26389f27657ac0c	background	384	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	train	10000	34	10000	10000	5120283.203125	2621730008.020401	512.0283203125	512.0283203125	0	0	10000	True	False	96eabd0c36189a5c7bdf0fa1d8187fc93b5e463d7353751667b7f2b1a02c6da1	cfc0800605ecd7a5881b014782da8db0c8e5ab63533ee73b708c105529b3b277	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
158	158_aff23dbeddad64b1	background	385	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	train	10000	24	10000	10000	5125269.1650390625	2626838401.4100208	512.52691650390625	512.52691650390625	0	0	10000	True	False	948068cf1ed54af9a4eab5b96da95a78195232f9000dbbac52af003324a84ca9	a1bcdbdddd431f2b9dc7cdc7603662c83821d57ad3aa963fd8c77734721e80a1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
159	159_3616d08b16a55699	background	386	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	train	10000	35	10000	10000	5122115.478515625	2623606697.5249348	512.2115478515625	512.2115478515625	0	0	10000	True	False	2777f7a41e7b65e9f7b9b00d8469c4877ef2ebdb37b0b6ea16118925f316a9ba	1c619220100482e17290a479589e59f8fe78430b39bc0afc792edca739aaf8f7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
160	160_56c8503bf6a5014d	background	387	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	train	10000	27	10000	10000	5126311.6455078125	2627907108.6869016	512.63116455078125	512.63116455078125	0	0	10000	True	False	1b1b82ada9d68157cf4abef737c0ba97d043e18e752855592af4c2a425d195f0	07f2a2e7705c3d33e0ee7441db077aad7ed3cd2fb9b95b9cb89d351e9d77824e	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
161	161_2d2f59d13dd79f04	background	388	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	train	10000	40	10000	10000	5126110.83984375	2627701234.2363596	512.611083984375	512.611083984375	0	0	10000	True	False	c9be8a1b074e6fe8428ae8ffa552b9eb83032eff7b9e5065ea68795324a8fcc3	d49f0eb0a0ee59e839c550727eaf704516284698d3e55cdeb4e0c86921d3d1e5	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
162	162_30a50be7c86046af	background	389	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	train	10000	36	10000	10000	5121627.197265625	2623106514.7770939	512.1627197265625	512.1627197265625	0	0	10000	True	False	2faaff1ecd16251d6c01b79a30fadb8c681fe25b60ee61aefcf629db7f083a9b	c99422fb308c4319524a1abca2966eddda2125ba34075b313945df608b8e961e	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
163	163_dbf3dc76e7a9b540	background	390	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	train	10000	34	10000	10000	5133500.3662109375	2635282600.9887829	513.35003662109375	513.35003662109375	0	0	10000	True	False	28139d0fc29f2fefba42970f22a66f9358f56996a9b78bdde7e0dd9fb4d602e3	258aaa79ad1ee385072f24b72cbcbdde5547cd5d87f5ae9a7a706b22a35c676e	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
164	164_359e67ab766c5260	background	391	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	train	10000	39	10000	10000	5135369.873046875	2637202373.2997475	513.5369873046875	513.5369873046875	0	0	10000	True	False	be860d4dba33bfe4168353e168abad914175185cfe9e2272674d655fb732181d	c0a682805b47b6fbd9c9ad6300b71c7920d112f04977f698a07ef86a508b4032	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
165	165_9abb6ba17fdc2007	background	392	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	train	10000	42	10000	10000	5120140.9912109375	2621584376.9878521	512.01409912109375	512.01409912109375	0	0	10000	True	False	1c17c68665cc0d9d9571a5207b6f9f739fe0bd1aa8a9adafa33cf74930f2c4dd	917263d28dc75a5bc9ea8dd27fb05dfc3ecb151dc028c7bff6b8d1ae73986015	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
166	166_0100b13790d89969	background	393	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	train	10000	47	10000	10000	5119020.6909179688	2620437283.4046278	511.90206909179688	511.90206909179688	0	0	10000	True	False	1f290ba8c0d5222076ccd89d28684b43e6eb47938a46400235c5bd5710bdcc08	e9f6a3cd2f642feb9dcee999f435bb21be326e301677bc1f6dc622fe1c813669	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
167	167_2f676a40d0dac716	background	395	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	train	10000	18	10000	10000	5137813.1103515625	2639712355.6900396	513.78131103515625	513.78131103515625	0	0	10000	True	False	a0b467211bde587914eadd0491c11c7ffbeb77594ec2e9de4788b164ac98ec84	7b74ce307a118bd592206a2e04f7a42e229eb0cd9eb5f84fb1c9911ecc4cd9f7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
168	168_adacd066a4329a5e	background	396	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard025_10k_bundle.tar.gz	train	10000	31	10000	10000	5118638.916015625	2620046435.254961	511.8638916015625	511.8638916015625	0	0	10000	True	False	ed1bcbc85bea2af3d68bd4cf1e8c20ca3fe27e4cc0f7b5ad46d42ef96f31a20a	78c9acef7ef1138325e2750f42cadbbac976a3a1177ef796f1973048204363e0	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
169	169_d43e438c3dfabdd2	background	397	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard026_10k_bundle.tar.gz	train	10000	33	10000	10000	5117841.1865234375	2619229841.0475626	511.78411865234375	511.78411865234375	0	0	10000	True	False	21c6da6410d2a9d282fad58b157b310b9170bf96960073bc534fbd90bc325181	8744d1a82c3d7b4a3ae9c954708bb6c56f779a654844552ecedbfc4b86946aee	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
