production_row_index	source_uid	generated_events	broad_eligible_rows	assignment_matchable_rows	transport_class	output_sha256	status
180	c43cdb4e3cf70f69cddc4f20::background::46::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051_bundle.tar.gz	10000	133	0	qcd_variable_frozen_fragment	d73b8af24fa257e2f13e6859f37ce84927588829522ef9a285bd021c63d17636	pass
181	c47a54ffacb42db14ab95a97::background::206::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799_bundle.tar.gz	10000	145	0	qcd_variable_frozen_fragment	8bd0da9072c334278a3a7c113cf8f2e06a47ae7b3af63aa443defedbe2110407	pass
182	c989603462cc21bda0b676ef::background::179::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1860_seed1221860_bundle.tar.gz	10000	1492	0	qcd_uniform_constant	3ad55fb96afa7ddc05c7b0b6a382a6dd69578a00b41130d8cd59c2c860920e96	pass
183	c9b03b9b6b9f9398092a3add::background::36::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036_bundle.tar.gz	10000	113	0	qcd_uniform_constant	01745616e22613b85ea06b3ee9647444d87df9e37a76977e5760ead2927f0ede	pass
184	ca5dd2d91915701f2db3c250::background::131::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1166_seed1221166_bundle.tar.gz	10000	1441	0	qcd_uniform_constant	acfa19e17c62ade0bfc19cc51c6fc66400ddc3701cd26e817d04f067fda4582c	pass
185	cad7d87f15a91605dc239aa7::background::144::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin06_pthat700to1000_shard1181_seed1261181_bundle.tar.gz	10000	5992	0	qcd_uniform_constant	48842f2b993460e8b9406356c5495d5b61118a077e668d64fce24eeb5b16fa4d	pass
186	cdf2d49cc011f7c782d20e7d::background::60::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071_bundle.tar.gz	10000	133	0	qcd_variable_frozen_fragment	58de20874e342b91f4a023d133e31c8fe5179c66bf665b5492da0d6842feb99f	pass
187	ce365d3e4aad32d2d4b33623::background::194::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9779_seed1209779_bundle.tar.gz	10000	122	0	qcd_variable_frozen_fragment	de4db4704c0627469d5e3284b0c868373d4bf251cecbc7771c99aabbdd505810	pass
188	d113c905e746c5f3a1fbe572::background::133::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1169_seed1221169_bundle.tar.gz	10000	1424	0	qcd_uniform_constant	637fcb7a42a26a7cec3f73eadf0486299199a6af538cfeb14959dbbf65452132	pass
189	d13c9b53836400ed06a41d29::background::191::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9775_seed1209775_bundle.tar.gz	10000	140	0	qcd_variable_frozen_fragment	e9ede2ad9c563656370ac9de530832709e9d08f0d138e126fba29ba53d472a28	pass
190	d1bb23222fde702852fcc5e2::background::145::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182_bundle.tar.gz	10000	6139	0	qcd_uniform_constant	cb318e53ec97faf909188490921a5d113ba84167a03f918523980c435f16393f	pass
191	d227f52543e2cb31db9c1a80::background::217::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819_bundle.tar.gz	10000	3295	0	qcd_uniform_constant	3002f35dfcbba454a982311f7d1295147675107c0430f2886388206f967ea290	pass
192	d4486205aec22c450a5f8bbc::background::42::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043_bundle.tar.gz	10000	118	0	qcd_variable_frozen_fragment	1167991dcf4c8ee9fdf2bf571f05c64ac84980b40a04978b5d8848e7c64737e1	pass
193	d5037d0869ffec0742a1fc4f::background::34::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_bundle.tar.gz	10000	131	0	qcd_variable_frozen_fragment	33d83c4bf46668f875d9095dc72f0c0e3c15e4a20eb1a8dde379942e38c00eec	pass
194	d87ae41fcff790a5bcb001c0::background::65::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079_bundle.tar.gz	10000	132	0	qcd_variable_frozen_fragment	93c00e7444d8fbd16bed87b98f44f400946cfe8d6fd36b660b413cbf24490a5f	pass
195	d9be722e0839d93162bc33e3::background::170::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848_bundle.tar.gz	10000	144	0	qcd_variable_frozen_fragment	4f39e1acab4b581bc1f7b8497fc853ddd59d5c70b535077c19388fa213538c7b	pass
196	da7b55b8ebf9ff7d43f57099::background::151::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1824_seed1201824_bundle.tar.gz	10000	125	0	qcd_variable_frozen_fragment	0f4dbc563b6bbce66ff8dfad3219615fc897d28cc7851979f83224e6039616f1	pass
197	dd372cba4e2fd782a567777a::background::113::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1142_seed1211142_bundle.tar.gz	10000	569	0	qcd_variable_frozen_fragment	8f1a7e2f96f17b9e7a77d14363ec83508e61668166927fadc18d5f4f07d69a80	pass
198	ddf00195c30b0ce35b7c3936::background::48::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053_bundle.tar.gz	10000	144	0	qcd_uniform_constant	89df4114b6edeaa1d9d5e5a00e2c7a1c22f56f9810d79eb83caf477bb6f446b0	pass
199	e0f552f9471fa8c08d1443ca::background::165::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843_bundle.tar.gz	10000	137	0	qcd_variable_frozen_fragment	d9b51bcece5248aa66faed159474dc5d7b8e81781c2b1b3562ab83cb93656cf2	pass
200	e16babb476785f9c7bba08d7::background::97::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	10000	513	0	qcd_variable_frozen_fragment	074fd683854f2dd930eda974da9e3dd760d08fcabfb92ac1f5f43ca7a2701252	pass
201	e566d63f21f4842e8702af50::background::169::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847_bundle.tar.gz	10000	125	0	qcd_variable_frozen_fragment	8cb2b9d74c1ccd9d121c09a775d64957cd7cc3702facb6aafdf5257446210718	pass
202	e5ff572c7d0297ac256a6c61::background::212::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812_bundle.tar.gz	2809	158	0	qcd_variable_frozen_fragment	8a9779be0a389946bed121b26b68c68d5dce5af94fc1e31afa0f9ed288008a51	pass
203	e831cad844385a3d684c4829::background::159::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1835_seed1201835_bundle.tar.gz	10000	126	0	qcd_variable_frozen_fragment	094eb2bb0c7df8d7614a185575c3084bc04df4a7ea852e5f18b1ff741f19bf41	pass
204	e9aef2a6443a5dc54ae14090::background::93::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1116_seed1211116_bundle.tar.gz	10000	573	0	qcd_variable_frozen_fragment	15f86bed949215c6f4081ed8781c2c30dded471ae0d7f43a4fefccc759ee4b25	pass
205	ea117128b9596f005587e5ac::background::59::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070_bundle.tar.gz	10000	126	0	qcd_variable_frozen_fragment	f3f4340f95fe9bd870a4a2671bda43cc2f65e6a36464516e6a33fa4e419792f4	pass
206	eb0da04f9b6641022289637e::background::121::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1150_seed1221150_bundle.tar.gz	10000	1493	0	qcd_uniform_constant	fc4b51405f2790cc73951a7d8c3fa7b7f6650d41f78425447361913f06f982ed	pass
207	ed505dd84175c8656100b75e::background::198::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784_bundle.tar.gz	10000	129	0	qcd_variable_frozen_fragment	3195d5c1b0de1c3f9a69f5652ce85d7a913e62213a35c032a828555154a3279b	pass
208	ee384ac1ea933b9645b23f6a::background::162::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1838_seed1201838_bundle.tar.gz	10000	135	0	qcd_variable_frozen_fragment	e539446b0f3c18c07e1a518a69d1dd542e0b6d6f41de5887a50ad978cbfa8821	pass
209	ee933650871c26440c3ba459::background::156::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830_bundle.tar.gz	10000	128	0	qcd_variable_frozen_fragment	a3b25a4c34d9cab0ef8465b41f995b45fb374643658eefc535bf7f8074eaec46	pass
210	f0e0ccf513aa3e63752ef51c::background::68::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084_bundle.tar.gz	10000	127	0	qcd_variable_frozen_fragment	d353ea43b7bd4057be04921d1e5968331a7cd45f8a397a4bbfaa43db1f52022c	pass
211	f166c58018f30a00b511eec7::background::76::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1096_seed1201096_bundle.tar.gz	10000	114	0	qcd_variable_frozen_fragment	30041ab68f1fb630c5a558b80b01fd3b530c1e80aec1595eff8ebaa4abdca6bd	pass
212	f34a6262703836fcc9fc3290::background::164::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz	10000	144	0	qcd_variable_frozen_fragment	47e016940621e660d76c183284035233df4757733ebb0055bbcddc3bdbb006f3	pass
213	f4f00d9c34728628f5d0bd7e::background::197::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783_bundle.tar.gz	10000	125	0	qcd_variable_frozen_fragment	b9e06297af6f252e8bf788ce70539cde6671fbfe6d8a6cd4594d505cb6eb49f6	pass
214	f64b9ebbb63ed7fdc54ac20f::background::111::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1140_seed1211140_bundle.tar.gz	10000	538	0	qcd_variable_frozen_fragment	912d39c891c086c645f13bda6238e5bb1dd32f073ab8800ab92979f51a786c1c	pass
215	fa6cf9ebbfb98be8f02b4de8::background::176::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1856_seed1211856_bundle.tar.gz	10000	562	0	qcd_variable_frozen_fragment	af1f0b56a11de4c4a7739c6ec8aef839ee06bf1ed3e5ad134d12b505bbc16bd1	pass
216	fc4fb58d7b622f21aacf4b4f::background::39::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040_bundle.tar.gz	10000	136	0	qcd_variable_frozen_fragment	7548a2de96480b2620113cfff86ccb15747a8fc252fc2250b6ff41be4861117d	pass
217	fdc4deca706f521f7e178cb0::background::125::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1155_seed1221155_bundle.tar.gz	10000	1464	0	qcd_uniform_constant	db55bd2fa72448fbb90755aafda2dfb462167fa4b9cbcea6f747e0edf653ed27	pass
218	fdcedb704faf9317373e629f::background::118::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1147_seed1211147_bundle.tar.gz	10000	546	0	qcd_variable_frozen_fragment	6ed759658b78063d0272955e76b0ff84b414dbf9425dd25c57eaae31ae5ee917	pass
219	fdd17315eed7ce2a363b04b2::background::78::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1098_seed1201098_bundle.tar.gz	10000	154	0	qcd_variable_frozen_fragment	5f2d4550a7d1c0b8cf55dabbd0ecee1012314da8b3e5905da478b2aa65460a49	pass
220	383b2fdff4ebed10b6255b21::background::276::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_bundle.tar.gz	10000	2254	0	uniform_member_constant	bf634e4569a8150786b6437903911e803ee8878cb3cc9d7c19243f8f4bfe3a5f	pass
221	0bf37616852bdde4181c6655::background::280::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_bundle.tar.gz	10000	2402	0	uniform_member_constant	d727712b55ec859e1be2ec62dbf8283d8caa508331f3a85a555d1eb9d3a00a3a	pass
222	55005e34cb7ab35fac9ca40e::background::284::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_bundle.tar.gz	10000	2305	0	uniform_member_constant	a14dd841791a4cba7ed13d695b002464af1f1d65645b401fea2391c04793768c	pass
223	6395728056957aad3d82db98::background::279::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_bundle.tar.gz	10000	2433	0	uniform_member_constant	b8a347b7f2198a114999c132d2cbbc34e693bf70dc7f18a9b29eb7e63706a111	pass
224	918b60151d7c097d565fa0e3::background::282::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4310_10kevt_bundle.tar.gz	10000	2398	0	uniform_member_constant	a9bbb6639227d4d4d287801156c0883a3205f11f2190616b37f8cc4b294fd9f8	pass
225	ce7af60881c755acd494dc80::background::283::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4311_10kevt_bundle.tar.gz	10000	2404	0	uniform_member_constant	6ed619a4dba75c4eb4659a5c1e6d481bac549c9b6ea64ea54dde4e29d55848eb	pass
226	0b98dd231d51507a67024a7c::background::292::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_bundle.tar.gz	10000	2216	0	uniform_member_constant	34e9435f4fcee1fc4d8771c31d213cd53af40c8e06811fe2da2ccc6db7d73276	pass
227	138439eb0637fdaf2eb69810::background::291::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_bundle.tar.gz	10000	2220	0	uniform_member_constant	55c93070b0da8d3ef45e421b53417be9d75c1863f4eb7ac36bde16e1cde934f6	pass
228	365f7cea18504cdf9e08046b::background::287::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_bundle.tar.gz	10000	2270	0	uniform_member_constant	4363d18af7e82798c5415494456608b4f44b98afffc4126621dc455db4a9c0ac	pass
229	4b2f86c81c15a2383ae45bc1::background::290::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_bundle.tar.gz	10000	2251	0	uniform_member_constant	5c35c32d3eca8306349ec27d9386c361f3cac3b4cb0106eb01d8a51e36a79e17	pass
230	90675ad3957f3fba70612683::background::288::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_bundle.tar.gz	10000	2312	0	uniform_member_constant	7d8ea01caa0156f693fb8baa1e055cb1baa846c771f4c6a06fa77025ee3283af	pass
231	c1be834df5c1d7a6877bb985::background::289::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_bundle.tar.gz	10000	2161	0	uniform_member_constant	d92436d85c73f17db70249c43c64d4871f5da0324056718e5312cc75704ac10a	pass
232	021503002b36947a16899190::background::384::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	10000	6427	0	uniform_member_constant	07f097472b071eabef5a09e7c8c79dc2b2add1cd8e1f0f9faf6898c13a6d558e	pass
233	072351ae165eaf96578cd69e::background::415::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_bundle.tar.gz	10000	6351	0	uniform_member_constant	0d30308fd87ab29fc2ef86c700edd43ffadaeb29c442950c3809b9497ff2a83a	pass
234	092aec821c27ac84c1358221::background::412::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	10000	6366	0	uniform_member_constant	73272a3b70bb8094e466e386265bdb30ace942deeec7d7a7f5c24a21f344cba5	pass
235	0d654a7ec7bd5d190951df7f::background::386::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	10000	6363	0	uniform_member_constant	37a6cd7db1645a77a582a8d8683eed09c282784a997583949213208d7756a9e1	pass
236	0e224e13ad1a0a08aa106ab5::background::433::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_bundle.tar.gz	10000	6426	0	uniform_member_constant	24d259933304c9bd9687eb162a9f477ccf65abde0988037f872a972414f538a2	pass
237	1292acdf3e3add4887eb1585::background::342::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard016_event_summary.parquet	10000	6653	0	uniform_member_constant	99ae904e44ce9364bf56ca75725df9d5e8a1be93d75207ae00a4adcd5747f39d	pass
238	13a972650c4fdff3714faf1b::background::336::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard007_event_summary.parquet	10000	6660	0	uniform_member_constant	829abf676ace72a97d38fe5840521c87d5165f8165b401322f9da100e0fdd93d	pass
239	1494147487a3188bf4ba5dba::background::409::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	10000	6391	0	uniform_member_constant	cc4f5f0d956ef73fd0802c6b588a7e26435d57adc81e744abc0909901943767e	pass
240	164e9f11d3245ab7af5ed234::background::426::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	10000	6364	0	uniform_member_constant	14ff9513701f91a0c95a971573dac5f9be99d8a50701f4a488adab437a8893b2	pass
241	192ecc11f84c1d13de0cd9a3::background::340::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard013_event_summary.parquet	10000	6577	0	uniform_member_constant	5ce43220bd7e17254825fb2c362133d96fd3c3ad67c282106ab0275abce6312c	pass
242	1cb737905aa62b58320e53d0::background::419::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard051_10k_bundle.tar.gz	10000	6437	0	uniform_member_constant	d496fe22dac73aaf2b6b215397578accf3a5144007ba823d7f475332ef903743	pass
243	212b1c57441055b7a9c9fbb1::background::432::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	10000	6319	0	uniform_member_constant	bd2d7e187aebbe84e0aa6d6306c017d894f7a1e1b4df176d95dc71d1632efae3	pass
244	287cc934fda61bca10c7e177::background::391::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	10000	6462	0	uniform_member_constant	1b80e5017e0a69ecc7935e669327004e586e930b677cd45b16eddc8aaa6f624d	pass
