sample_class	process_or_mode	campaign	search_root	artifact_path	bytes	artifact_types	event_payload	content_opened
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard51_59851677_30_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard26_59851677_5_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard28_59851677_7_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard25_59851677_4_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard65_59851677_44_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard77_59851677_56_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard68_59851677_47_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard69_59851677_48_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard59_59851677_38_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard70_59851677_49_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard87_59851677_66_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard73_59851677_52_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard55_59851677_34_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard74_59851677_53_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard96_59851677_75_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard21_59851677_0_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard93_59851677_72_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard75_59851677_54_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard78_59851677_57_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard76_59851677_55_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard81_59851677_60_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard88_59851677_67_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard80_59851677_59_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard98_59851677_77_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard90_59851677_69_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard97_59851677_76_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard89_59851677_68_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard99_59851677_78_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard47_59851677_26_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard85_59851677_64_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard44_59851677_23_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard45_59851677_24_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard43_59851677_22_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard79_59851677_58_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard82_59851677_61_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard92_59851677_71_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard94_59851677_73_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard95_59851677_74_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard84_59851677_63_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard38_59851677_17_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard46_59851677_25_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard72_59851677_51_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard41_59851677_20_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard34_59851677_13_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard37_59851677_16_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard39_59851677_18_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard86_59851677_65_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard91_59851677_70_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard32_59851677_11_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard35_59851677_14_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard33_59851677_12_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard40_59851677_19_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard42_59851677_21_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard36_59851677_15_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard83_59851677_62_receipt.json	510	manifest_or_submission_record	False	False
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1/vbf_hh4b_sm_pilot10k_20260722_v1.sub	1891		False	False
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1/vbf_hh4b_sm_pilot10k_20260722_v1_dryrun.stdout	166	generator_stdout_or_summary	False	False
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1/vbf_hh4b_sm_pilot10k_20260722_v1_dryrun.classads	3041		False	False
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/vbf_hh4b_sm_pilot10k_20260722_v1/vbf_hh4b_sm_pilot10k_20260722_v1_authorization.json	1553	manifest_or_submission_record	False	False
